label	timetype	timepoint
14867512_100HaNMvNM	b	1.0804951147659505
14867512_100HaNMvNM	rstart	3.242821726190476
14867512_101LaMvM	b	7.250732468254469
14867512_101LaMvM	rstart	9.863463942307693
14867512_102LaNMvM	b	14.200511721549148
14867512_102LaNMvM	rstart	16.852713463930346
14867512_103HaMvNM	b	20.373403244056473
14867512_103HaMvNM	rstart	23.47322958333333
14867512_104HaNMvM	b	26.112002010343982
14867512_104HaNMvM	rstart	28.81174621212121
14867512_105HaNMvNM	b	31.377176298444027
14867512_105HaNMvNM	rstart	33.927780381944444
14867512_107LaMvM	b	37.28177881013146
14867512_107LaMvM	rstart	39.79309125
14867512_108HaMvNM	b	42.34688246882058
14867512_108HaMvNM	rstart	44.93847819010416
14867512_109HaNMvM	b	47.21034545274966
14867512_109HaNMvM	rstart	49.416345643939394
14867512_10LaMvNM	b	52.11122640780124
14867512_10LaMvNM	rstart	54.9133589527027
14867512_110HaNMvNM	b	57.0731035024674
14867512_110HaNMvNM	rstart	59.382322916666666
14867512_111LaMvM	b	61.453504924358384
14867512_111LaMvM	rstart	63.68476736111111
14867512_112LaNMvM	b	65.93138625470272
14867512_112LaNMvM	rstart	68.40881169871794
14867512_113LaNMvNM	b	70.8676585207728
14867512_113LaNMvNM	rstart	72.95704117063492
14867512_114HaMvM	b	75.49042494968896
14867512_114HaMvM	rstart	77.57515625
14867512_115LaMvNM	b	79.87934020260771
14867512_115LaMvNM	rstart	82.31716382575758
14867512_116LaNMvM	b	85.1712118772582
14867512_116LaNMvM	rstart	87.7418173611111
14867512_117LaNMvNM	b	90.26412604813562
14867512_117LaNMvNM	rstart	92.95734734195402
14867512_118HaMvM	b	95.16098510214
14867512_118HaMvM	rstart	97.64632421875
14867512_119LaMvNM	b	99.68465685908136
14867512_119LaMvNM	rstart	101.98388509366924
14867512_120LaNMvM	b	104.58173700340383
14867512_120LaNMvM	rstart	107.0414925595238
14867512_121LaNMvNM	b	109.49113206655981
14867512_121LaNMvNM	rstart	111.94117149390243
14867512_122HaMvM	b	114.24704355381051
14867512_122HaMvM	rstart	116.48038210227273
14867512_123LaMvNM	b	118.92051732929212
14867512_123LaMvNM	rstart	121.39747260802469
14867512_124LaNMvM	b	124.3856546854601
14867512_124LaNMvM	rstart	126.99952247807018
14867512_126LaNMvNM	b	129.19998391826428
14867512_126LaNMvNM	rstart	131.5128263888889
14867512_127HaMvM	b	133.9693539488158
14867512_127HaMvM	rstart	136.46498345588236
14867512_128LaMvNM	b	138.93752774833868
14867512_128LaMvNM	rstart	141.2282326388889
14867512_129HaMvNM	b	143.4598144832954
14867512_129HaMvNM	rstart	145.85124232456138
14867512_12LaNMvM	b	148.5772592238077
14867512_12LaNMvM	rstart	150.80767708333332
14867512_130HaNMvM	b	154.3488203765024
14867512_130HaNMvM	rstart	156.71721726190475
14867512_131HaNMvNM	b	159.27039113407903
14867512_131HaNMvNM	rstart	161.58816666666667
14867512_132LaMvM	b	163.67179296143598
14867512_132LaMvM	rstart	166.26359321581194
14867512_133HaMvNM	b	168.5732890175781
14867512_133HaMvNM	rstart	171.029285599046
14867512_134HaNMvM	b	173.2153092669266
