label	correctans	note	duration2
15344475_100HaMvM	pole	1__	0.104453869047619
15344475_101LaMvM	pool	1__	0.15829246794871787
15344475_102LaNMvM	prize	1__	0.2049107142857145
15344475_103LaNMvM	raft	1__	0.1408788377192991
15344475_104LaNMvNM	rent	0_unsure_r..rent	0.09219791666666666
15344475_105HaMvM	rim	1__	0.10327916666666681
15344475_107LaMvNM	rope	1__	0.07869236111111277
15344475_108LaNMvM	row	1__	0.10408617424242372
15344475_109LaNMvNM	sand	1__	0.09737207031250072
15344475_10HaNMvM	bowl	1__	0.07797679093567211
15344475_110HaMvM	scab	1__	0.08185148809523923
15344475_111LaMvNM	seeds	1__	0.15323112922705562
15344475_112HaNMvNM	shed	1__	0.1149062499999971
15344475_113LaMvM	sheep	1__	0.11970794753085912
15344475_114HaMvNM	silk	1__	0.26297727272726945
15344475_115HaNMvM	skirt	1__	0.06677541666666187
15344475_116HaNMvNM	sleeves	1__	0.11938593749999526
15344475_117LaMvM	slice	1__	0.14622589285714582
15344475_118HaMvNM	sling	1__	0.14499599358974535
15344475_119HaNMvM	splash	1__	0.13064236111110716
15344475_120HaNMvNM	sponge	1__	0.15872865437157913
15344475_121LaMvM	spool	1__	0.26517317708332655
15344475_122HaMvNM	spoon	1__	0.08194576149424648
15344475_123HaNMvM	sport	1__	0.047714120370365265
15344475_124HaNMvNM	spray	1__	0.09489867424241538
15344475_126LaMvM	strap	1__	0.08710156249998846
15344475_127HaMvNM	swamps	1__	0.08785208333332406
15344475_128HaNMvM	swan	1__	0.04444097222221188
15344475_129LaNMvM	tea	1__	0.09155308734938927
15344475_12HaNMvNM	bread	1__	0.1553380681818055
15344475_130LaNMvNM	tent	1__	0.11647023809522494
15344475_131HaMvM	thief	1__	0.10209374999998744
15344475_132LaMvNM	thorns	1__	0.2821645833333193
15344475_133LaNMvM	throat	1__	0.16277160493827125
15344475_134LaNMvNM	tin	1__	0.09974305555554963
15344475_136HaMvM	trail	1__	0.07707896505374379
15344475_137LaMvNM	trap	0__track	0.0988491512345604
15344475_138LaNMvM	truck	1__	0.11455208333332223
15344475_139LaNMvNM	tub	1__	0.09088541666665151
15344475_13HaMvM	breath	1__	0.18058762254899818
15344475_140HaMvM	van	1__	0.22869791666664696
15344475_141LaMvNM	wax	1__	0.10399884259257419
15344475_14LaMvM	broom	1__	0.09807095125785281
15344475_15HaMvNM	bruise	1__	0.08529927434454976
15344475_16HaNMvM	cake	1__	0.11166565860212074
15344475_17LaNMvM	calf	1__	0.12378936688310205
15344475_19LaNMvNM	chat	1__	0.09255208333331666
15344475_20HaMvM	chunks	1__	0.045542052469116356
15344475_21LaMvNM	clerk	1__	0.05531891025638913
