label	timetype	timepoint
15254546_100HaNMvNM	b	3.537531759295096
15254546_100HaNMvNM	rstart	6.085614583333333
15254546_101LaMvM	b	11.517802047555763
15254546_101LaMvM	rstart	16.59559375
15254546_102LaNMvM	b	24.69343014046805
15254546_102LaNMvM	rstart	27.833581060319002
15254546_103HaMvNM	b	32.32763706893612
15254546_103HaMvNM	rstart	35.488135416666665
15254546_104HaNMvM	b	38.92868339979129
15254546_104HaNMvM	rstart	41.81311921296296
15254546_105HaNMvNM	b	44.154840063627766
15254546_105HaNMvNM	rstart	47.39511458333333
15254546_107LaMvM	b	51.18898607839598
15254546_107LaMvM	rstart	53.8960564924761
15254546_108HaMvNM	b	56.40090912610049
15254546_108HaMvNM	rstart	58.99521875
15254546_109HaNMvM	b	61.807855629750655
15254546_109HaNMvM	rstart	64.08811458333334
15254546_10LaMvNM	b	70.48460474655701
15254546_10LaMvNM	rstart	73.31405603806631
15254546_110HaNMvNM	b	77.87539719604955
15254546_110HaNMvNM	rstart	80.55315625
15254546_111LaMvM	b	83.6790043104171
15254546_111LaMvM	rstart	85.93048958333333
15254546_112LaNMvM	b	89.50173227157846
15254546_112LaNMvM	rstart	91.93459375
15254546_113LaNMvNM	b	94.79597874922278
15254546_113LaNMvNM	rstart	96.95364032527009
15254546_114HaMvM	b	99.53978674538783
15254546_114HaMvM	rstart	101.80732291666666
15254546_115LaMvNM	b	105.23973086471126
15254546_115LaMvNM	rstart	107.45767708333334
15254546_116LaNMvM	b	111.40796292001917
15254546_116LaNMvM	rstart	114.29792708333333
15254546_117LaNMvNM	b	118.89928659753724
15254546_117LaNMvNM	rstart	121.61813541666666
15254546_118HaMvM	b	125.09052933165472
15254546_118HaMvM	rstart	127.63121875
15254546_119LaMvNM	b	135.9831950242886
15254546_119LaMvNM	rstart	138.91944791666666
15254546_120LaNMvM	b	142.20055419297987
15254546_120LaNMvM	rstart	144.63767708333333
15254546_121LaNMvNM	b	148.86359563408212
15254546_121LaNMvNM	rstart	151.63451041666667
15254546_122HaMvM	b	154.70249184792846
15254546_122HaMvM	rstart	157.12788541666666
15254546_123LaMvNM	b	161.18046023168583
15254546_123LaMvNM	rstart	163.94615625
15254546_124LaNMvM	b	166.72716390745842
15254546_124LaNMvM	rstart	169.48715625
15254546_126LaNMvNM	b	172.0696679809596
15254546_126LaNMvNM	rstart	174.80321874999998
15254546_127HaMvM	b	180.7733670294022
15254546_127HaMvM	rstart	183.23276041666665
15254546_128LaMvNM	b	191.6787685020315
15254546_128LaMvNM	rstart	194.16490625
15254546_129HaMvNM	b	196.93968587511498
15254546_129HaMvNM	rstart	199.33969791666667
15254546_12LaNMvM	b	203.7414780645795
15254546_12LaNMvM	rstart	206.05890625
15254546_130HaNMvM	b	209.11956944584864
15254546_130HaNMvM	rstart	211.44598763500375
15254546_131HaNMvNM	b	214.48693880109082
15254546_131HaNMvNM	rstart	217.24942708333333
15254546_132LaMvM	b	219.90747000029418
15254546_132LaMvM	rstart	222.89557291666665
15254546_133HaMvNM	b	226.34936910599973
15254546_133HaMvNM	rstart	228.9049614916756
15254546_139HaNMvM	b	263.70295950380876
15254546_139HaNMvM	rstart	266.1675520833333
15254546_13HaMvM	b	270.5185991966319
15254546_13HaMvM	rstart	273.4286770833333
15254546_140HaNMvNM	b	277.3996559690178
15254546_140HaNMvNM	rstart	280.17515625
15254546_141LaMvM	b	283.5264426751317
15254546_141LaMvM	rstart	286.2435803748597
15254546_14LaNMvNM	b	292.7312015140982
15254546_14LaNMvNM	rstart	295.48371875
15254546_15HaMvM	b	300.61442710653387
15254546_15HaMvM	rstart	303.41625008159195
15254546_16LaMvNM	b	308.30747829314345
15254546_16LaMvNM	rstart	312.3163020833333
15254546_17HaMvNM	b	314.99287739782585
15254546_17HaMvNM	rstart	318.76709783801346
15254546_20HaNMvNM	b	328.41642464331505
15254546_20HaNMvNM	rstart	330.66351041666667
15254546_21LaMvM	b	334.165448193899
15254546_21LaMvM	rstart	337.9908138336088
15254546_22HaMvNM	b	349.78051864476276
15254546_22HaMvNM	rstart	352.65415624999997
15254546_23HaNMvM	b	355.7317878125464
15254546_23HaNMvM	rstart	357.99307512320036
15254546_24HaNMvNM	b	362.07429331634603
15254546_24HaNMvNM	rstart	365.01084375
15254546_25LaMvM	b	369.28766923240573
15254546_25LaMvM	rstart	372.30707291666664
15254546_26HaMvNM	b	375.8849212975246
15254546_26HaMvNM	rstart	378.1373042426648
15254546_27HaNMvM	b	381.82495030964196
15254546_27HaNMvM	rstart	384.6200104166667
15254546_28HaNMvNM	b	387.86500217463566
15254546_28HaNMvNM	rstart	390.58888541666664
15254546_29LaMvM	b	394.02938344592553
15254546_29LaMvM	rstart	396.8735270401907
15254546_2LaNMvM	b	400.35884650049616
15254546_2LaNMvM	rstart	402.65645461834634
15254546_30HaMvNM	b	407.18264446962314
15254546_30HaMvNM	rstart	409.45840625
15254546_31HaNMvM	b	412.00186702944796
15254546_31HaNMvM	rstart	414.2168229166667
15254546_32HaNMvNM	b	417.3790134119791
15254546_32HaNMvNM	rstart	420.141945897303
15254546_35LaNMvM	b	430.051604034151
15254546_35LaNMvM	rstart	432.61453500106325
15254546_36LaNMvNM	b	438.3623028857936
15254546_36LaNMvNM	rstart	440.7116868293116
