label	correctans	note	duration2
15060961_100LaNMvNM	pole	1__	0.1765765398550725
15060961_101LaMvM	pool	1__	0.17350033244680851
15060961_102LaNMvM	prize	1__	0.26274699074074004
15060961_103HaNMvM	raft	1__	0.18503124999999976
15060961_104HaMvM	rent	1__	0.25277291666666635
15060961_105LaNMvNM	rim	1__	0.327081046747967
15060961_107HaMvNM	rope	1__	0.25275054824561316
15060961_108HaNMvM	row	1__	0.307903044871793
15060961_109HaMvM	sand	1__	0.13298985042734657
15060961_10LaNMvM	bowl	1__	0.24595799731182666
15060961_110LaNMvNM	scab	1__	0.25491593992247985
15060961_111HaMvNM	seeds	1__	0.17391792929293004
15060961_112LaMvM	shed	1__	0.13721279761904626
15060961_113LaMvNM	sheep	1__	0.12445386904762046
15060961_114HaNMvNM	silk	1__	0.2454428661616177
15060961_115LaNMvM	skirt	1__	0.10630787037037237
15060961_116LaMvM	sleeves	1__	0.21494791666667368
15060961_117LaMvNM	slice	1__	0.13781495098039898
15060961_118HaNMvNM	sling	1__	0.225587797619049
15060961_119LaNMvM	splash	1__	0.051309027777783456
15060961_120LaMvM	sponge	1__	0.17999526515152553
15060961_121LaMvNM	spool	1__	0.20732291666667635
15060961_122HaNMvNM	spoon	1__	0.1480664231601878
15060961_123LaNMvM	sport	1__	0.25081435502283966
15060961_124LaMvM	spray	1__	0.13765625000001336
15060961_126LaMvNM	strap	1__	0.17253606859411263
15060961_127HaNMvNM	swamps	1__	0.20837239583334366
15060961_128LaNMvM	swan	1__	0.289858333333342
15060961_129HaNMvM	tea	1__	0.2790381944444533
15060961_12LaMvM	bread	1__	0.33307196969698083
15060961_130HaMvM	tent	1__	0.15815104166667737
15060961_131LaNMvNM	thief	1__	0.1669812500000063
15060961_132HaMvNM	thorns	1__	0.10117398049646908
15060961_133HaNMvM	throat	1__	0.22601813271604954
15060961_134HaMvM	tin	1__	0.3162796874999998
15060961_136LaNMvNM	trail	1__	0.2842526041666815
15060961_137HaMvNM	trap	1__	0.18833680555556498
15060961_138HaNMvM	truck	1__	0.24166571969698225
15060961_139HaMvM	tub	1__	0.248802631578954
15060961_13HaMvM	breath	1__	0.28176448170731305
15060961_140LaNMvNM	van	1__	0.39264434523809655
15060961_141HaMvNM	wax	1__	0.1909440406976728
15060961_14LaMvNM	broom	1__	0.3371798611111103
15060961_15HaNMvNM	bruise	1__	0.19361458333332848
15060961_16LaNMvM	cake	1__	0.2776587500000005
15060961_17HaNMvM	calf	1__	0.15232754629630563
15060961_19HaMvM	chat	1__	0.2040508578431428
15060961_20LaNMvNM	chunks	1__	0.21923076923077645
15060961_21HaMvNM	clerk	1__	0.17454166666666993
15060961_22HaNMvM	cliff	1__	0.2844664977477436
15060961_23HaMvM	clock	1__	0.31505013020831996
15060961_24LaNMvNM	clue	1__	0.246974702380939
15060961_25HaMvNM	coach	1__	0.14256463068181802
15060961_26HaNMvM	coast	1__	0.2795176767676679
15060961_27HaMvM	coin	1__	0.1964479166666564
