label	correctans	note	duration2
15571068_100LaNMvNM	pole	0_unsure_toll	0.587724126344086
15571068_101LaMvM	pool	1__	0.647125
15571068_102LaNMvM	prize	1__	0.7758697916666666
15571068_103HaNMvM	raft	1_unsure_	1.0621445490867583
15571068_104HaMvM	rent	0__vanpt	1.1721192129629632
15571068_105LaNMvNM	rim	0_unsure_vim	0.8475388257575762
15571068_107HaMvNM	rope	1__	0.6024895833333339
15571068_108HaNMvM	row	0__vow	0.6429618055555544
15571068_109HaMvM	sand	1__	0.9070096507352936
15571068_10LaNMvM	bowl	1__	0.8363388888888856
15571068_110LaNMvNM	scab	1__	0.671829257246376
15571068_111HaMvNM	seeds	1__	1.3629494160353524
15571068_112LaMvM	shed	1__	0.7850058593750013
15571068_113LaMvNM	sheep	1__	0.7014479166666696
15571068_114HaNMvNM	silk	1__	0.5484510559360771
15571068_115LaNMvM	skirt	1__	1.2600707236842155
15571068_116LaMvM	sleeves	1__	1.2362340041279722
15571068_117LaMvNM	slice	1__	1.0353084490740727
15571068_118HaNMvNM	sling	1__	0.7286320382882892
15571068_119LaNMvM	splash	1__	0.6731553442028968
15571068_120LaMvM	sponge	1__	0.9119532632743343
15571068_121LaMvNM	spool	1__	0.9306471036585293
15571068_122HaNMvNM	spoon	1__	0.8233291355721306
15571068_123LaNMvM	sport	1__	1.022038793103441
15571068_124LaMvM	spray	1__	0.831942434210518
15571068_126LaMvNM	strap	1__	0.8590361111111022
15571068_127HaNMvNM	swamps	1__	0.6181580105633699
15571068_128LaNMvM	swan	1__	0.6922323717948586
15571068_129HaNMvM	tea	1__	0.7115197916666602
15571068_12LaMvM	bread	1__	0.6732669526143695
15571068_130HaMvM	tent	1__	1.185819711538457
15571068_131LaNMvNM	thief	1_discard_cannot figure out the onset	1.1718265671502905
15571068_132HaMvNM	thorns	1__	0.6844279166666496
15571068_133HaNMvM	throat	0_unsure_thlout?	0.6814170026881499
15571068_134HaMvM	tin	1__	0.7167495117187315
