label	correctans	note	duration2
14557507_100LaNMvM	pole	1_	0.18213053385416667
14557507_101LaMvM	pool	1_	0.10360875461680519
14557507_102LaNMvM	prize	1_	0.12595466738197403
14557507_103LaMvNM	raft	1_	0.0613722124413143
14557507_104LaMvM	rent	1_	0.13517964181286501
14557507_105LaNMvM	rim	1_	0.1619625880281692
14557507_107HaNMvNM	rope	1_	0.11725156249999902
14557507_108LaMvNM	row	1_	0.1049206730769221
14557507_109LaMvM	sand	1_	0.12259041305916263
14557507_10HaMvNM	bowl	1_	0.14800755866425863
14557507_110LaNMvM	scab	1_	0.14047330273892555
14557507_111HaNMvNM	seeds	1_	0.11620995370370224
14557507_112HaNMvM	shed	1_	0.09965098905723657
14557507_113HaMvM	sheep	1_	0.06443501984126776
14557507_114LaNMvNM	silk	1_	0.08387903911564543
14557507_115HaMvNM	skirt	1_	0.09410145308123141
14557507_116HaNMvM	sleeves	1_	0.12709843061673887
14557507_117HaMvM	slice	1_	0.08615205867850051
14557507_118LaNMvNM	sling	1_	0.19273134689922422
14557507_119HaMvNM	splash	1_	0.11052006172839057
14557507_120HaNMvM	sponge	1_	0.05957701502732249
14557507_121HaMvM	spool	1_	0.1590561613475181
14557507_122LaNMvNM	spoon	0_spin	0.11351320538057763
14557507_123HaMvNM	sport	1_	0.0770686972573813
14557507_124HaNMvM	spray	1_	0.16858104897660553
14557507_126HaMvM	strap	1_	0.1583454545454508
14557507_127LaNMvNM	swamps	1_	0.15063096682847643
14557507_128HaMvNM	swan	1_	0.12380090408804634
14557507_129LaMvNM	tea	1_	0.1950935007122503
14557507_12HaNMvM	bread	1_	0.1305686762536844
14557507_130LaMvM	tent	1_	0.10312165717736121
14557507_131LaNMvM	thief	1_	0.11995509812286542
14557507_132HaNMvNM	thorns	1_	0.09847051056337719
14557507_133LaMvNM	throat	1_	0.15331691066066
14557507_134LaMvM	tin	0_ten	0.20979967494089635
14557507_136LaNMvM	trail	1_	0.11728777777777921
14557507_137HaNMvNM	trap	1_	0.04506478223174781
14557507_138LaMvNM	truck	1_	0.04775357142857217
14557507_139LaMvM	tub	1_	0.15193190833895898
14557507_13HaMvM	breath	1_	0.14460299896204276
14557507_140LaNMvM	van	1_	0.14655654761904913
14557507_141HaNMvNM	wax	1_	0.06616447368421774
14557507_14HaMvM	broom	1_	0.1093034266848818
14557507_15LaNMvNM	bruise	1_	0.11886923611110944
14557507_16HaMvNM	cake	1_	0.12947994661674755
14557507_17LaMvNM	calf	1_	0.17942754980028042
14557507_19LaMvM	chat	1_	0.09219169207316469
14557507_20LaNMvM	chunks	1_	0.08770703575547145
14557507_21HaNMvNM	clerk	0_clark?	0.13622192950581535
14557507_22LaMvNM	cliff	1_	0.11694026268115465
14557507_23LaMvM	clock	1_	0.08628010170603773
14557507_24LaNMvM	clue	1_	0.17003780894792442
14557507_25HaNMvNM	coach	1_	0.195467715468034
14557507_26LaMvNM	coast	1_	0.19942709957131655
14557507_27LaMvM	coin	1_	0.08508446237826206
14557507_28LaNMvM	cops	1_	0.2270243436073045
14557507_29HaNMvNM	crash	1_	0.18493055555555316
14557507_2HaNMvM	barn	1_	0.10907185734463098
14557507_30LaMvNM	crew	1_	0.13038856726527825
14557507_31LaMvM	crib	1_	0.11270664764867888
14557507_32LaNMvM	crop	1_	0.1772899178832077
14557507_33HaNMvNM	crown	1_	0.031146484374993122
14557507_35HaNMvM	curb	1_	0.1437216894873643
14557507_36HaMvM	dart	1_	0.14469106012658273
14557507_37LaNMvNM	deck	1_	0.12891602366254773
14557507_38HaMvNM	den	1_	0.20714798215455232
14557507_39HaNMvM	dent	1_including pre-nasalisation	0.11477267156862325
14557507_3HaMvM	bay	1_	0.1559369584607424
14557507_40HaMvM	ditch	1_	0.15006901595743471
14557507_41LaNMvNM	dive	1_	0.13305911888564026
14557507_42HaMvNM	doll	1_	0.14821415525113224
14557507_43HaNMvM	dove	1_	0.2780053700828091
14557507_44LaNMvNM	draft	1_	0.24311319444443313
14557507_45HaMvNM	drain	1_	0.3084646130952251
14557507_46HaMvM	drug	1_	0.25598087121210256
14557507_47LaNMvNM	drum	1_	0.0484626955475278
14557507_48LaNMvM	feast	1_	0.19194305981594084
14557507_4LaNMvNM	beak	1_	0.2174018675836038
14557507_50HaMvNM	flame	1_	0.15099057539681837
14557507_51HaNMvM	flock	1_	0.1373135901162783
14557507_52HaMvNM	flood	1_	0.10961081349205415
14557507_53HaMvM	frogs	1_	0.10278329918031659
14557507_54HaNMvNM	fudge	1_	0.13334729609927365
14557507_55HaNMvNM	fur	1_	0.1509594907407319
14557507_57LaNMvNM	glue	1_	0.16824833446248988
14557507_58HaMvNM	goal	1_	0.09149035493825863
14557507_59LaMvNM	gown	1_	0.12353136540329501
14557507_5HaMvNM	beam	1_	0.16795460526313377
14557507_60LaMvM	grin	1_	0.15762319570922045
14557507_61LaNMvM	growl	1_	0.12855459337347952
14557507_62HaNMvNM	hay	1_	0.1616921296296141
14557507_63LaMvNM	hedge	1_	0.13988379137113327
14557507_64LaMvM	hen	1_	0.14828333333331045
14557507_65LaNMvM	herd	1_	0.0991969660963008
14557507_66HaNMvNM	hint	1_	0.07602364021953179
14557507_67LaMvNM	hips	1_	0.10155483058605341
14557507_68LaMvM	hive	1_	0.11049173850571492
