label	timetype	timepoint
15102120_100HaNMvNM	b	1.7617173149647711
15102120_100HaNMvNM	rstart	4.666012019230769
15102120_101LaMvM	b	10.53898877265584
15102120_101LaMvM	rstart	14.541280330882351
15102120_102LaNMvM	b	21.708979496954647
15102120_102LaNMvM	rstart	24.350894736842104
15102120_103HaMvNM	b	34.052051305605204
15102120_103HaMvNM	rstart	37.69959255952381
15102120_104HaNMvM	b	41.17726290164482
15102120_104HaNMvM	rstart	44.448241987179486
15102120_105HaNMvNM	b	47.020103174240724
15102120_105HaNMvNM	rstart	49.92327185457516
15102120_107LaMvM	b	53.64278612976658
15102120_107LaMvM	rstart	56.29979112827716
15102120_108HaMvNM	b	58.26373016802041
15102120_108HaMvNM	rstart	60.889927241161615
15102120_109HaNMvM	b	62.860859137762056
15102120_109HaNMvM	rstart	65.70336041666667
15102120_10LaMvNM	b	68.47931615996241
15102120_10LaMvNM	rstart	71.23631377923977
15102120_110HaNMvNM	b	76.28712608253659
15102120_110HaNMvNM	rstart	78.79762998188406
15102120_111LaMvM	b	83.33617469738962
15102120_111LaMvM	rstart	85.99314375
15102120_112LaNMvM	b	89.73566261452166
15102120_112LaNMvM	rstart	92.19795576298701
15102120_113LaNMvNM	b	95.30374636959415
15102120_113LaNMvNM	rstart	97.71124129098361
15102120_114HaMvM	b	101.70085568452994
15102120_114HaMvM	rstart	103.96161624999999
15102120_115LaMvNM	b	106.74993116918625
15102120_115LaMvNM	rstart	109.11608402470502
15102120_116LaNMvM	b	113.01178776882881
15102120_116LaNMvM	rstart	115.75813310185185
15102120_117LaNMvNM	b	120.75329696525696
15102120_117LaNMvNM	rstart	123.64563346354166
15102120_118HaMvM	b	125.72813771542147
15102120_118HaMvM	rstart	128.03270722517732
15102120_119LaMvNM	b	130.3686523838729
15102120_119LaMvNM	rstart	132.73534660947712
15102120_120LaNMvM	b	135.70647430764058
15102120_120LaNMvM	rstart	138.3008923611111
15102120_121LaNMvNM	b	141.22914946160293
15102120_121LaNMvNM	rstart	144.95738221153846
15102120_122HaMvM	b	147.524656085761
15102120_122HaMvM	rstart	149.66816641260164
15102120_123LaMvNM	b	152.29014909782515
15102120_123LaMvNM	rstart	154.97394018817204
15102120_124LaNMvM	b	157.62332748756887
15102120_124LaNMvM	rstart	160.17588541666666
15102120_126LaNMvNM	b	162.60325290434224
15102120_126LaNMvNM	rstart	165.04119471153848
15102120_127HaMvM	b	170.80526180447663
15102120_127HaMvM	rstart	173.32415064102562
15102120_128LaMvNM	b	176.36171697443373
15102120_128LaMvNM	rstart	179.15863541666667
15102120_129HaMvNM	b	181.4791134086161
15102120_129HaMvNM	rstart	183.66849640486726
15102120_12LaNMvM	b	187.39430579923115
15102120_12LaNMvM	rstart	189.6435337797619
15102120_130HaNMvM	b	192.2919689081267
15102120_130HaNMvM	rstart	194.86810059931506
15102120_131HaNMvNM	b	196.9389781799432
15102120_131HaNMvNM	rstart	199.2625848214286
15102120_132LaMvM	b	201.9827343019184
15102120_132LaMvM	rstart	204.83303402777779
15102120_133HaMvNM	b	208.1739374693055
15102120_133HaMvNM	rstart	210.63184297839507
15102120_134HaNMvM	b	213.37507544522902
15102120_134HaNMvM	rstart	215.50978615196078
15102120_136HaNMvNM	b	218.04742838239903
15102120_136HaNMvNM	rstart	220.03931743421052
15102120_137LaMvM	b	222.47984083822075
15102120_137LaMvM	rstart	225.26963221153846
15102120_138HaMvNM	b	228.30517846559215
15102120_138HaMvNM	rstart	231.71549538934426
15102120_139HaNMvM	b	234.33700807973148
15102120_139HaNMvM	rstart	236.60565791666664
15102120_13HaMvM	b	241.42767423254526
15102120_13HaMvM	rstart	243.81157663690473
15102120_140HaNMvNM	b	246.26022480340114
15102120_140HaNMvNM	rstart	249.0629578036723
15102120_141LaMvM	b	253.49513534646715
15102120_141LaMvM	rstart	255.98161852477477
15102120_14LaNMvNM	b	258.61688665377466
15102120_14LaNMvNM	rstart	261.5440126488095
15102120_15HaMvM	b	265.25029827921554
15102120_15HaMvM	rstart	267.82146180555554
15102120_16LaMvNM	b	271.9822318485042
15102120_16LaMvNM	rstart	275.03492067307695
15102120_17HaMvNM	b	277.64003405955674
15102120_17HaMvNM	rstart	280.6019292763158
15102120_19HaNMvM	b	283.56362369846846
15102120_19HaNMvM	rstart	285.79242361111113
15102120_20HaNMvNM	b	289.3767683210564
15102120_20HaNMvNM	rstart	292.28797184011165
15102120_21LaMvM	b	295.23293466960644
15102120_21LaMvM	rstart	299.64223244047616
15102120_22HaMvNM	b	305.80947239194074
15102120_22HaMvNM	rstart	308.38587719298243
15102120_23HaNMvM	b	312.3070759281183
15102120_23HaNMvM	rstart	314.6948526785714
15102120_24HaNMvNM	b	317.0346591454238
15102120_24HaNMvNM	rstart	319.659959375
15102120_25LaMvM	b	322.45946700136
15102120_25LaMvM	rstart	325.4501771520902
15102120_26HaMvNM	b	328.4949629933945
15102120_26HaMvNM	rstart	330.6393522376543
15102120_27HaNMvM	b	333.8429543715417
15102120_27HaNMvM	rstart	336.41373689516126
15102120_28HaNMvNM	b	338.7455305087237
15102120_28HaNMvNM	rstart	341.55241741071427
15102120_29LaMvM	b	343.81212295024164
15102120_29LaMvM	rstart	347.23083680555555
15102120_2LaNMvM	b	350.6102414595349
15102120_2LaNMvM	rstart	352.6686770833333
15102120_30HaMvNM	b	355.3557918555452
15102120_30HaMvNM	rstart	357.7829965277778
15102120_31HaNMvM	b	360.1453784775735
15102120_31HaNMvM	rstart	362.1631931089743
15102120_32HaNMvNM	b	364.5651992705925
15102120_32HaNMvNM	rstart	367.15185256410257
15102120_33LaMvM	b	368.84713350743493
15102120_33LaMvM	rstart	371.13391786202186
15102120_35LaNMvM	b	373.23266873534163
15102120_35LaNMvM	rstart	375.5638977272727
15102120_36LaNMvNM	b	382.24205315483385
15102120_36LaNMvNM	rstart	385.5373611111111
15102120_37HaMvM	b	389.3829646998192
15102120_37HaMvM	rstart	391.77168154761904
15102120_38LaMvNM	b	393.6716575868357
15102120_38LaMvNM	rstart	397.6949199911347
15102120_39LaNMvM	b	401.2666896840621
15102120_39LaNMvM	rstart	403.6863984375
15102120_3LaNMvNM	b	408.6064112489792
15102120_3LaNMvNM	rstart	411.476193287037
15102120_40LaNMvNM	b	417.15310462513287
15102120_40LaNMvNM	rstart	419.9254956808943
15102120_41HaMvM	b	422.31125125120366
15102120_41HaMvM	rstart	424.615543125
15102120_42LaMvNM	b	426.90447009731355
15102120_42LaMvNM	rstart	429.54326583333335
15102120_43LaNMvM	b	433.1501490380808
15102120_43LaNMvM	rstart	435.34205718537413
15102120_44LaNMvNM	b	440.7213531857448
15102120_44LaNMvNM	rstart	444.1582957057823
15102120_45HaMvNM	b	448.3086771115235
15102120_45HaMvNM	rstart	452.0600322420635
15102120_46LaNMvNM	b	453.8906048411326
15102120_46LaNMvNM	rstart	456.203828258547
15102120_47HaMvM	b	458.5866809521485
15102120_47HaMvM	rstart	461.20616041666665
15102120_48LaNMvM	b	466.41458246414066
15102120_48LaNMvM	rstart	468.6048084935897
15102120_4HaMvM	b	472.4386660962961
15102120_4HaMvM	rstart	475.24976736111114
15102120_50LaMvNM	b	478.7280642106399
15102120_50LaMvNM	rstart	481.9443884408602
15102120_51LaNMvM	b	484.91930209749256
15102120_51LaNMvM	rstart	487.5626956845238
15102120_52HaMvNM	b	491.60959605848683
15102120_52HaMvNM	rstart	494.50697939632084
15102120_53LaNMvNM	b	496.42023414500574
15102120_53LaNMvNM	rstart	499.0980444613821
15102120_54LaMvM	b	502.03765214304644
15102120_54LaMvM	rstart	505.2058311838624
15102120_55HaNMvNM	b	508.779068267658
15102120_55HaNMvNM	rstart	511.68047663288286
15102120_57HaMvM	b	514.8314472994492
15102120_57HaMvM	rstart	517.2552272727273
15102120_58LaMvNM	b	519.1984329451685
15102120_58LaMvNM	rstart	522.4319645182292
15102120_59HaMvNM	b	524.9990153561766
15102120_59HaMvNM	rstart	527.4466808226495
15102120_5LaMvNM	b	529.6424159710241
15102120_5LaMvNM	rstart	532.2415432805165
15102120_60HaNMvM	b	534.7079397319161
15102120_60HaNMvM	rstart	537.293678125
15102120_61HaNMvNM	b	541.4353370800633
15102120_61HaNMvNM	rstart	544.1875383928572
15102120_62LaMvM	b	546.8598228963867
15102120_62LaMvM	rstart	549.2023712322695
15102120_63HaMvNM	b	551.6540987974449
15102120_63HaMvNM	rstart	554.3953636904762
15102120_64HaNMvM	b	557.0776097752537
15102120_64HaNMvM	rstart	559.6591044481983
15102120_65HaNMvNM	b	563.9787908315155
15102120_65HaNMvNM	rstart	566.515672275641
15102120_66LaMvM	b	569.4901645185126
15102120_66LaMvM	rstart	572.0341674107143
15102120_67HaMvNM	b	575.0581029407231
15102120_67HaMvNM	rstart	578.3804895833333
15102120_68HaNMvM	b	580.3141827160595
15102120_68HaNMvM	rstart	582.5615797991071
15102120_69HaNMvNM	b	584.6659178089469
15102120_69HaNMvNM	rstart	587.439544228142
15102120_70LaMvM	b	590.0908041095943
15102120_70LaMvM	rstart	592.54025625
15102120_71HaMvNM	b	595.2002049085688
15102120_71HaMvNM	rstart	597.510489917558
15102120_72HaNMvM	b	599.6958734978339
15102120_72HaNMvM	rstart	601.9477624327957
15102120_73HaNMvNM	b	605.0161239666917
15102120_73HaNMvNM	rstart	608.094944760101
15102120_74LaMvM	b	610.308413663599
15102120_74LaMvM	rstart	614.8008738425926
15102120_75LaNMvM	b	616.9780605794225
15102120_75LaNMvM	rstart	619.5792495039683
15102120_76LaNMvNM	b	622.2777255021301
15102120_76LaNMvNM	rstart	624.8305206625683
15102120_78HaMvM	b	627.7058656336528
15102120_78HaMvM	rstart	630.2849763719512
15102120_79LaMvNM	b	632.7182667103958
15102120_79LaMvNM	rstart	635.1255735119048
15102120_7LaNMvM	b	640.170682623143
15102120_7LaNMvM	rstart	642.8196965505464
15102120_80LaNMvM	b	645.8706568076432
15102120_80LaNMvM	rstart	648.6807664650538
15102120_81LaNMvNM	b	652.6626453898564
15102120_81LaNMvNM	rstart	655.6866076388889
15102120_82HaMvM	b	658.922555957174
15102120_82HaMvM	rstart	661.7849007227891
15102120_83LaMvNM	b	665.1056398582152
15102120_83LaMvNM	rstart	667.260194627193
15102120_85LaNMvM	b	671.2683446912179
15102120_85LaNMvM	rstart	673.5940425925926
15102120_86LaNMvNM	b	676.0403037285624
15102120_86LaNMvNM	rstart	678.84614375
15102120_87HaMvM	b	681.0579827574904
15102120_87HaMvM	rstart	683.2761312499999
15102120_88LaMvNM	b	686.0606873888798
15102120_88LaMvNM	rstart	689.6597233796297
15102120_89LaNMvM	b	693.1427484639121
15102120_89LaNMvM	rstart	695.8949677579365
15102120_8LaNMvNM	b	697.7667385042282
15102120_8LaNMvNM	rstart	699.951599877451
15102120_90LaNMvNM	b	702.3731557175522
15102120_90LaNMvNM	rstart	704.6926852678571
15102120_91HaMvM	b	706.4160866189718
15102120_91HaMvM	rstart	709.1600034722222
15102120_93LaMvNM	b	712.7596101625148
15102120_93LaMvNM	rstart	715.4698245192308
15102120_94HaMvNM	b	719.0344384426555
15102120_94HaMvNM	rstart	721.6420520833333
15102120_95HaNMvM	b	724.7478070398457
