"parid","scheduleID","react1","react2","accuracy","note","number","correctans","audio","video","context","group","type","beep_response","length1","length2","batch","original_label"
"210719_a08","14866651",534.227288153397,257.162092074987,"1","","100H","pole","aM","vNM","H","a","aMvNM",2.28585743278668,1.75163014463328,2.02869534071169,2,"14866651_100HaMvNM"
"210719_a08","14866651",601.685363858855,409.093250014575,"1","","101L","pool","aM","vM","L","a","aMvM",2.55929513562883,1.95760977176997,2.15020188561425,2,"14866651_101LaMvM"
"210719_a08","14866651",390.58588063382,191.69537137454,"1","","102L","prize","aNM","vM","L","a","aNMvM",2.62198466045358,2.23139877981976,2.43028928907904,2,"14866651_102LaNMvM"
"210719_a08","14866651",604.035441480742,268.669656282332,"1","","103L","raft","aM","vM","L","a","aMvM",2.83453737877085,2.23050193729011,2.56586772248852,2,"14866651_103LaMvM"
"210719_a08","14866651",727.348536548485,382.679319268085,"1","","104L","rent","aNM","vM","L","a","aNMvM",2.88177095674772,2.15442242019924,2.49909163747964,2,"14866651_104LaNMvM"
"210719_a08","14866651",342.646568827166,179.934447615116,"1","","105H","rim","aM","vNM","H","a","aMvNM",2.69906247590634,2.35641590707917,2.51912802829122,2,"14866651_105HaMvNM"
"210719_a08","14866651",609.834883135202,395.127174801772,"1","","107L","rope","aNM","vNM","L","a","aNMvNM",2.8077829232961,2.1979480401609,2.41265574849433,2,"14866651_107LaNMvNM"
"210719_a08","14866651",561.887707373977,515.987244410977,"0","a row","108L","row","aM","vM","L","a","aMvM",2.92649785126613,2.36461014389215,2.41051060685515,2,"14866651_108LaMvM"
"210719_a08","14866651",560.693155297597,304.713385182587,"1","","109L","sand","aNM","vM","L","a","aNMvM",2.69119777784442,2.13050462254682,2.38648439266183,2,"14866651_109LaNMvM"
"210719_a08","14866651",387.16895636308,228.95078506678,"1","","10H","bowl","aNM","vNM","H","a","aNMvNM",2.63352802376011,2.24635906739703,2.40457723869333,2,"14866651_10HaNMvNM"
"210719_a08","14866651",330.056679184058,168.522258894318,"1","","110H","scab","aM","vNM","H","a","aMvNM",2.45465517912181,2.12459849993775,2.28613292022749,2,"14866651_110HaMvNM"
"210719_a08","14866651",707.487755730097,405.284052026337,"1","","111L","seeds","aNM","vNM","L","a","aNMvNM",2.43453602197384,1.72704826624374,2.0292519699475,2,"14866651_111LaNMvNM"
"210719_a08","14866651",384.665987861222,212.336609003142,"1","","112H","shed","aM","vM","H","a","aMvM",2.36130769083705,1.97664170297583,2.14897108183391,2,"14866651_112HaMvM"
"210719_a08","14866651",740.779991640539,531.254528677519,"1","","113H","sheep","aNM","vM","H","a","aNMvM",2.80784555304009,2.06706556139955,2.27659102436257,2,"14866651_113HaNMvM"
"210719_a08","14866651",755.514189563243,567.503892628383,"1","","114L","silk","aM","vNM","L","a","aMvNM",2.67317383240463,1.91765964284139,2.10566993977625,2,"14866651_114LaMvNM"
"210719_a08","14866651",472.907430834163,226.217364409053,"1","","115H","skirt","aNM","vNM","H","a","aNMvNM",2.64729536423598,2.17438793340182,2.42107799982693,2,"14866651_115HaNMvNM"
"210719_a08","14866651",514.949819092189,287.101121175628,"1","","116H","sleeves","aM","vM","H","a","aMvM",2.83422342873178,2.31927360963959,2.54712230755615,2,"14866651_116HaMvM"
"210719_a08","14866651",420.762061577115,156.800229312165,"1","","117H","slice","aNM","vM","H","a","aNMvM",2.52377923978331,2.10301717820619,2.36697901047114,2,"14866651_117HaNMvM"
"210719_a08","14866651",482.299241116294,326.872993344434,"1","","118L","sling","aM","vNM","L","a","aMvNM",2.81856980818409,2.3362705670678,2.49169681483966,2,"14866651_118LaMvNM"
"210719_a08","14866651",436.744646892781,165.713374962971,"1","","119H","splash","aNM","vNM","H","a","aNMvNM",2.60740630553122,2.17066165863844,2.44169293056825,2,"14866651_119HaNMvNM"
"210719_a08","14866651",523.622960354078,128.320422094867,"1","","120H","sponge","aM","vM","H","a","aMvM",2.72410679052967,2.20048383017559,2.5957863684348,2,"14866651_120HaMvM"
"210719_a08","14866651",382.242790837606,134.641021992356,"1","","121H","spool","aNM","vM","H","a","aNMvM",2.22046893734898,1.83822614651137,2.08582791535662,2,"14866651_121HaNMvM"
"210719_a08","14866651",325.038347297108,166.389041741478,"1","","122L","spoon","aM","vNM","L","a","aMvNM",2.5491956558475,2.22415730855039,2.38280661410602,2,"14866651_122LaMvNM"
"210719_a08","14866651",333.063894593367,151.271753092957,"1","","123H","sport","aNM","vNM","H","a","aNMvNM",2.67993687451214,2.34687297991877,2.52866512141918,2,"14866651_123HaNMvNM"
"210719_a08","14866651",276.575889496318,223.846722829588,"1","","124H","spray","aM","vM","H","a","aMvM",2.35922764680271,2.08265175730639,2.13538092397312,2,"14866651_124HaMvM"
"210719_a08","14866651",274.401001973654,68.1334732379737,"1","","126H","strap","aNM","vM","H","a","aNMvM",2.30487878795331,2.03047778597966,2.23674531471534,2,"14866651_126HaNMvM"
"210719_a08","14866651",712.240237731939,247.095477631059,"1","","127L","swamps","aM","vNM","L","a","aMvNM",2.7181357129194,2.00589547518746,2.47104023528834,2,"14866651_127LaMvNM"
"210719_a08","14866651",400.488360180506,272.495213731566,"1","","128H","swan","aNM","vNM","H","a","aNMvNM",2.5948749827168,2.19438662253629,2.32237976898523,2,"14866651_128HaNMvNM"
"210719_a08","14866651",452.160340586413,403.221702631343,"1","","129L","tea","aM","vM","L","a","aMvM",2.67564110211087,2.22348076152446,2.27241939947953,2,"14866651_129LaMvM"
"210719_a08","14866651",450.38226800631,267.646317151621,"1","","12H","bread","aM","vM","H","a","aMvM",2.83158301970392,2.38120075169761,2.5639367025523,2,"14866651_12HaMvM"
"210719_a08","14866651",618.807983471848,265.372451064458,"1","","130L","tent","aNM","vM","L","a","aNMvM",2.37676434084373,1.75795635737188,2.11139188977927,2,"14866651_130LaNMvM"
"210719_a08","14866651",626.714774404489,353.94514299435,"1","","131H","thief","aM","vNM","H","a","aMvNM",2.48068410566782,1.85396933126333,2.12673896267347,2,"14866651_131HaMvNM"
"210719_a08","14866651",676.117512117283,379.203533622614,"1","","132L","thorns","aNM","vNM","L","a","aNMvNM",2.98653308814556,2.31041557602828,2.60732955452295,2,"14866651_132LaNMvNM"
"210719_a08","14866651",564.591476506851,328.635189304581,"1","","133L","throat","aM","vM","L","a","aMvM",2.40413649707171,1.83954502056486,2.07550130776713,2,"14866651_133LaMvM"
"210719_a08","14866651",584.85762002542,430.986362309431,"1","","134L","tin","aNM","vM","L","a","aNMvM",2.33992292660136,1.75506530657594,1.90893656429193,2,"14866651_134LaNMvM"
"210719_a08","14866651",470.059872905735,271.717787849765,"1","","136H","trail","aM","vNM","H","a","aMvNM",2.27852503929059,1.80846516638485,2.00680725144082,2,"14866651_136HaMvNM"
"210719_a08","14866651",527.656410642846,319.367832475776,"1","","137L","trap","aNM","vNM","L","a","aNMvNM",2.71491782309953,2.18726141245668,2.39554999062375,2,"14866651_137LaNMvNM"
"210719_a08","14866651",1010.58241904659,734.553910274679,"1","","138L","truck","aM","vM","L","a","aMvM",2.95973366056191,1.94915124151532,2.22517975028723,2,"14866651_138LaMvM"
"210719_a08","14866651",520.730829855969,348.068582381369,"1","","139L","tub","aNM","vM","L","a","aNMvM",2.89032338852583,2.36959255866986,2.54225480614446,2,"14866651_139LaNMvM"
"210719_a08","14866651",568.490607975133,338.035347247653,"1","","13H","breath","aM","vM","H","a","aMvM",2.84002223149906,2.27153162352393,2.50198688425141,2,"14866651_13HaMvM"
"210719_a08","14866651",437.243639214075,268.741235367855,"1","","140H","van","aM","vNM","H","a","aMvNM",3.03297813580375,2.59573449658967,2.76423690043589,2,"14866651_140HaMvNM"
"210719_a08","14866651",591.681983979837,259.977183784857,"1","","141L","wax","aNM","vNM","L","a","aNMvNM",2.51401010986709,1.92232812588725,2.25403292608223,2,"14866651_141LaNMvNM"
"210719_a08","14866651",393.964590315133,284.166408065023,"1","","14H","broom","aNM","vM","H","a","aNMvM",2.47281906002726,2.07885446971213,2.18865265196224,2,"14866651_14HaNMvM"
"210719_a08","14866651",507.07148032974,362.76479152519,"1","","15L","bruise","aM","vNM","L","a","aMvNM",2.63134609676932,2.12427461643958,2.26858130524413,2,"14866651_15LaMvNM"
"210719_a08","14866651",567.223700770261,346.351857335921,"1","","16H","cake","aNM","vNM","H","a","aNMvNM",3.19133873336608,2.62411503259582,2.84498687603016,2,"14866651_16HaNMvNM"
"210719_a08","14866651",514.748036560647,282.268077983658,"1","","17L","calf","aM","vM","L","a","aMvM",3.23819283012057,2.72344479355992,2.95592475213691,2,"14866651_17LaMvM"
"210719_a08","14866651",788.94241753552,603.54261594823,"1","","19L","chat","aNM","vM","L","a","aNMvM",3.15040414536675,2.36146172783123,2.54686152941852,2,"14866651_19LaNMvM"
"210719_a08","14866651",729.486444541454,295.821057114555,"1","","20H","chunks","aM","vNM","H","a","aMvNM",2.74718964850869,2.01770320396724,2.45136859139414,2,"14866651_20HaMvNM"
"210719_a08","14866651",782.574792013221,608.861324343211,"1","","21L","clerk","aNM","vNM","L","a","aNMvNM",2.97735853171288,2.19478373969966,2.36849720736967,2,"14866651_21LaNMvNM"
"210719_a08","14866651",631.106788800081,336.046372133411,"1","","22L","cliff","aM","vM","L","a","aMvM",2.59935372550592,1.96824693670584,2.26330735337251,2,"14866651_22LaMvM"
"210719_a08","14866651",658.431162655959,393.596286112749,"1","","23L","clock","aNM","vM","L","a","aNMvM",2.8911298944074,2.23269873175144,2.49753360829465,2,"14866651_23LaNMvM"
"210719_a08","14866651",523.139168498958,463.028597511299,"1","","24H","clue","aM","vNM","H","a","aMvNM",3.03106039908768,2.50792123058872,2.56803180157638,2,"14866651_24HaMvNM"
"210719_a08","14866651",543.254426201483,237.191628582423,"1","","25L","coach","aNM","vNM","L","a","aNMvNM",2.97815224931966,2.43489782311818,2.74096062073724,2,"14866651_25LaNMvNM"
"210719_a08","14866651",619.25437147897,327.86201036788,"1","","26L","coast","aM","vM","L","a","aMvM",2.95766118718123,2.33840681570226,2.62979917681335,2,"14866651_26LaMvM"
"210719_a08","14866651",386.379417525447,276.499834192107,"1","","27L","coin","aNM","vM","L","a","aNMvM",2.55966915420571,2.17328973668026,2.2831693200136,2,"14866651_27LaNMvM"
"210719_a08","14866651",914.382676857953,582.728836832203,"1","","28H","cops","aM","vNM","H","a","aMvNM",3.02403571552743,2.10965303866948,2.44130687869523,2,"14866651_28HaMvNM"
"210719_a08","14866651",493.493027382451,160.035475299102,"1","","29L","crash","aNM","vNM","L","a","aNMvNM",2.71784026188824,2.22434723450579,2.55780478658914,2,"14866651_29LaNMvNM"
"210719_a08","14866651",419.017016959046,308.946347024406,"1","","2H","barn","aM","vM","H","a","aMvM",2.36552728715893,1.94651027019988,2.05658094013452,2,"14866651_2HaMvM"
"210719_a08","14866651",420.622006048465,341.456878207565,"1","","30L","crew","aM","vM","L","a","aMvM",2.61850324295096,2.1978812369025,2.2770463647434,2,"14866651_30LaMvM"
"210719_a08","14866651",549.342637036883,349.028748147983,"1","","31L","crib","aNM","vM","L","a","aNMvM",2.93314193157519,2.38379929453831,2.58411318342721,2,"14866651_31LaNMvM"
"210719_a08","14866651",611.586134600331,396.347047298761,"1","","32H","crop","aM","vNM","H","a","aMvNM",2.82960299673381,2.21801686213348,2.43325594943505,2,"14866651_32HaMvNM"
"210719_a08","14866651",432.250214035091,327.377198162081,"1","","33L","crown","aNM","vNM","L","a","aNMvNM",2.33053498892417,1.89828477488908,2.00315779076209,2,"14866651_33LaNMvNM"
"210719_a08","14866651",466.196731625701,266.333023642521,"1","","35H","curb","aM","vM","H","a","aMvM",2.88019682904607,2.41400009742037,2.61386380540355,2,"14866651_35HaMvM"
"210719_a08","14866651",504.696611230105,313.532229509675,"1","","36H","dart","aNM","vM","H","a","aNMvM",2.67232456033715,2.16762794910704,2.35879233082747,2,"14866651_36HaNMvM"
"210719_a08","14866651",935.289158122571,724.337552833361,"1","","37L","deck","aM","vNM","L","a","aMvNM",3.10484258593064,2.16955342780807,2.38050503309728,2,"14866651_37LaMvNM"
"210719_a08","14866651",630.692293318409,528.280090937459,"1","","38H","den","aNM","vNM","H","a","aNMvNM",3.0767507212761,2.44605842795769,2.54847063033864,2,"14866651_38HaNMvNM"
"210719_a08","14866651",637.073730031942,330.161490448602,"1","","39H","dent","aM","vM","H","a","aMvM",2.37796988748539,1.74089615745345,2.04780839703679,2,"14866651_39HaMvM"
"210719_a08","14866651",548.540173657163,490.694796882503,"1","","3H","bay","aNM","vM","H","a","aNMvM",2.44160296708456,1.8930627934274,1.95090817020206,2,"14866651_3HaNMvM"
"210719_a08","14866651",850.292272237173,502.394505507343,"1","","40H","ditch","aNM","vM","H","a","aNMvM",2.68129931649261,1.83100704425544,2.17890481098527,2,"14866651_40HaNMvM"
"210719_a08","14866651",285.025242694101,221.511105789292,"1","","41L","dive","aM","vNM","L","a","aMvNM",2.85239597670366,2.56737073400956,2.63088487091437,2,"14866651_41LaMvNM"
"210719_a08","14866651",522.795305071737,425.928003210017,"1","","42H","doll","aNM","vNM","H","a","aNMvNM",2.45124868040445,1.92845337533271,2.02532067719443,2,"14866651_42HaNMvNM"
"210719_a08","14866651",674.718755421194,451.635422087894,"1","","43H","dove","aM","vM","H","a","aMvM",2.70542668213724,2.03070792671605,2.25379126004935,2,"14866651_43HaMvM"
"210719_a08","14866651",624.93770711359,313.76522722422,"1","","44L","draft","aNM","vNM","L","a","aNMvNM",3.14230793061796,2.51737022350437,2.82854270339374,2,"14866651_44LaNMvNM"
"210719_a08","14866651",395.312795196162,303.550134939772,"1","","45H","drain","aM","vNM","H","a","aMvNM",2.90392544959286,2.5086126543967,2.60037531465309,2,"14866651_45HaMvNM"
"210719_a08","14866651",528.465082912423,367.848416245753,"1","","46H","drug","aNM","vM","H","a","aNMvM",2.81017542282859,2.28171033991617,2.44232700658284,2,"14866651_46HaNMvM"
"210719_a08","14866651",433.592281813328,290.923668874768,"1","","47L","drum","aM","vNM","L","a","aMvNM",2.440104636147,2.00651235433367,2.14918096727223,2,"14866651_47LaMvNM"
"210719_a08","14866651",618.888164793102,320.437238867182,"1","","48L","feast","aNM","vM","L","a","aNMvM",2.34990806154647,1.73101989675337,2.02947082267929,2,"14866651_48LaNMvM"
"210719_a08","14866651",592.624937802885,408.258367079205,"1","","4L","beak","aM","vNM","L","a","aMvNM",2.81000001864084,2.21737508083795,2.40174165156163,2,"14866651_4LaMvNM"
"210719_a08","14866651",283.468857723623,192.807354874563,"1","","50H","flame","aNM","vNM","H","a","aNMvNM",2.36930625490788,2.08583739718426,2.17649890003332,2,"14866651_50HaNMvNM"
"210719_a08","14866651",464.592629883526,204.796168243296,"1","","51H","flock","aM","vM","H","a","aMvM",2.58995756519423,2.1253649353107,2.38516139695093,2,"14866651_51HaMvM"
"210719_a08","14866651",823.39553257461,641.10907424126,"1","","52H","flood","aM","vNM","H","a","aMvNM",2.88695315635735,2.06355762378274,2.24584408211609,2,"14866651_52HaMvNM"
"210719_a08","14866651",679.387023158479,386.027474547409,"1","","53H","frogs","aNM","vM","H","a","aNMvM",2.37745847139479,1.69807144823631,1.99143099684738,2,"14866651_53HaNMvM"
"210719_a08","14866651",446.918837485835,152.914701456385,"1","","54L","fudge","aNM","vNM","L","a","aNMvNM",2.97759873967397,2.53067990218813,2.82468403821758,2,"14866651_54LaNMvNM"
"210719_a08","14866651",374.422826475604,339.123057957064,"1","","55H","fur","aNM","vNM","H","a","aNMvNM",2.77753529355726,2.40311246708166,2.4384122356002,2,"14866651_55HaNMvNM"
"210719_a08","14866651",643.041710588703,618.359567731543,"1","","57L","glue","aM","vNM","L","a","aMvNM",2.80330673309879,2.16026502251009,2.18494716536725,2,"14866651_57LaMvNM"
"210719_a08","14866651",671.716469713319,545.982245604139,"1","","58H","goal","aNM","vNM","H","a","aNMvNM",2.74674670461235,2.07503023489903,2.20076445900821,2,"14866651_58HaNMvNM"
"210719_a08","14866651",495.638699545563,412.919528798913,"1","","59L","gown","aM","vM","L","a","aMvM",2.77506557846942,2.27942687892386,2.36214604967051,2,"14866651_59LaMvM"
"210719_a08","14866651",958.332835670807,845.569938845407,"1","","5H","beam","aNM","vNM","H","a","aNMvNM",3.08197754226683,2.12364470659602,2.23640760342142,2,"14866651_5HaNMvNM"
"210719_a08","14866651",663.234056726997,541.041099447337,"1","","60L","grin","aNM","vM","L","a","aNMvM",2.96287632797021,2.29964227124321,2.42183522852287,2,"14866651_60LaNMvM"
"210719_a08","14866651",386.241911352673,260.252894912752,"1","grown?","61H","growl","aM","vNM","H","a","aMvNM",2.49378568290791,2.10754377155524,2.23353278799516,2,"14866651_61HaMvNM"
"210719_a08","14866651",430.156450081201,364.578599203981,"1","","62L","hay","aNM","vNM","L","a","aNMvNM",2.11799194734209,1.68783549726089,1.75341334813811,2,"14866651_62LaNMvNM"
"210719_a08","14866651",556.483288849394,250.869697579564,"1","","63L","hedge","aM","vM","L","a","aMvM",2.68939869241694,2.13291540356755,2.43852899483738,2,"14866651_63LaMvM"
"210719_a08","14866651",466.604674052522,355.199259614042,"1","","64L","hen","aNM","vM","L","a","aNMvM",2.50796684290418,2.04136216885166,2.15276758329014,2,"14866651_64LaNMvM"
"210719_a08","14866651",241.252951664397,128.985451664417,"1","","65H","herd","aM","vNM","H","a","aMvNM",2.58422062705981,2.34296767539541,2.45523517539539,2,"14866651_65HaMvNM"
"210719_a08","14866651",637.079031229713,300.355420118562,"1","","66L","hint","aNM","vNM","L","a","aNMvNM",2.56654979306924,1.92947076183953,2.26619437295068,2,"14866651_66LaNMvNM"
"210719_a08","14866651",570.688806599519,303.699132686489,"1","","67L","hips","aM","vM","L","a","aMvM",2.7503117301724,2.17962292357288,2.44661259748591,2,"14866651_67LaMvM"
"210719_a08","14866651",350.407160056704,137.993531584474,"1","","68L","hive","aNM","vM","L","a","aNMvM",2.46751854642667,2.11711138636997,2.3295250148422,2,"14866651_68LaNMvM"
"210719_a08","14866651",430.381554881703,144.645391556703,"1","","69H","host","aM","vNM","H","a","aMvNM",2.83785707728708,2.40747552240538,2.69321168573038,2,"14866651_69HaMvNM"
"210719_a08","14866651",456.517848252875,221.269194075485,"1","","70L","hug","aNM","vNM","L","a","aNMvNM",2.49212368846815,2.03560584021528,2.27085449439267,2,"14866651_70LaNMvNM"
"210719_a08","14866651",471.518329257153,387.610100090513,"1","","71L","jar","aM","vM","L","a","aMvM",2.73802693075373,2.26650860149658,2.35041683066322,2,"14866651_71LaMvM"
"210719_a08","14866651",559.43199623809,299.970402444591,"1","","72L","juice","aNM","vM","L","a","aNMvM",2.66359355498119,2.1041615587431,2.3636231525366,2,"14866651_72LaNMvM"
"210719_a08","14866651",827.592789480751,558.349459441251,"1","","73H","junk","aM","vNM","H","a","aMvNM",3.1964768839143,2.36888409443355,2.63812742447305,2,"14866651_73HaMvNM"
"210719_a08","14866651",665.806870698158,448.763418317218,"1","","74L","kick","aNM","vNM","L","a","aNMvNM",3.11728907170229,2.45148220100413,2.66852565338507,2,"14866651_74LaNMvNM"
"210719_a08","14866651",577.615955369194,318.031444499584,"1","","75H","knife","aM","vM","H","a","aMvM",2.69982860883476,2.12221265346557,2.38179716433518,2,"14866651_75HaMvM"
"210719_a08","14866651",513.895480265031,351.457723854761,"1","","76H","knob","aNM","vM","H","a","aNMvM",2.46667053506087,1.95277505479584,2.11521281120611,2,"14866651_76HaNMvM"
"210719_a08","14866651",548.161199578743,360.212369169373,"1","","78L","lap","aM","vNM","L","a","aMvNM",2.69479760712218,2.14663640754344,2.33458523795281,2,"14866651_78LaMvNM"
"210719_a08","14866651",412.759669180416,266.882143927916,"1","","79H","lid","aNM","vNM","H","a","aNMvNM",2.48051457854027,2.06775490935985,2.21363243461235,2,"14866651_79HaNMvNM"
"210719_a08","14866651",663.704303527132,391.793423897502,"1","","7H","bend","aM","vM","H","a","aMvM",2.80299631249275,2.13929200896562,2.41120288859525,2,"14866651_7HaMvM"
"210719_a08","14866651",628.637951091204,377.360808234074,"1","","80H","lock","aM","vM","H","a","aMvM",2.74539764695373,2.11675969586253,2.36803683871966,2,"14866651_80HaMvM"
"210719_a08","14866651",642.986639546989,376.752798734998,"1","","81H","logs","aNM","vM","H","a","aNMvM",2.85153190971741,2.20854527017042,2.47477911098241,2,"14866651_81HaNMvM"
"210719_a08","14866651",514.607498019468,172.786317463988,"1","","82L","lungs","aM","vNM","L","a","aMvNM",3.14983174301881,2.63522424499934,2.97704542555482,2,"14866651_82LaMvNM"
"210719_a08","14866651",402.248541450377,172.039513672527,"1","","83H","map","aNM","vNM","H","a","aNMvNM",2.71060940116752,2.30836085971714,2.53856988749499,2,"14866651_83HaNMvNM"
"210719_a08","14866651",645.862456434425,387.845194529635,"1","","85H","mat","aM","vM","H","a","aMvM",2.9930360657147,2.34717360928028,2.60519087118507,2,"14866651_85HaMvM"
"210719_a08","14866651",407.7508649809,242.51286407022,"1","","86H","meal","aNM","vM","H","a","aNMvM",2.27321797996089,1.86546711497999,2.03070511589067,2,"14866651_86HaNMvM"
"210719_a08","14866651",512.616194979333,300.748263431673,"1","","87L","mop","aM","vNM","L","a","aMvNM",2.62290266933729,2.11028647435796,2.32215440590562,2,"14866651_87LaMvNM"
"210719_a08","14866651",641.858116731468,408.017687802869,"1","","88H","mouse","aNM","vNM","H","a","aNMvNM",2.60143164139882,1.95957352466735,2.19341395359595,2,"14866651_88HaNMvNM"
"210719_a08","14866651",453.729296303324,298.061310432674,"1","","89H","mug","aM","vM","H","a","aMvM",2.89189969599192,2.4381703996886,2.59383838555925,2,"14866651_89HaMvM"
"210719_a08","14866651",526.016440171018,409.856912731998,"1","","8H","blame","aNM","vM","H","a","aNMvM",2.78578730391101,2.25977086373999,2.37593039117901,2,"14866651_8HaNMvM"
"210719_a08","14866651",551.251403705467,259.215292594377,"1","","90H","net","aNM","vM","H","a","aNMvM",2.88883606190598,2.33758465820051,2.6296207693116,2,"14866651_90HaNMvM"
"210719_a08","14866651",659.930568874928,350.880474178038,"1","","91L","notch","aM","vNM","L","a","aMvNM",2.85119018924644,2.19125962037151,2.5003097150684,2,"14866651_91LaMvNM"
"210719_a08","14866651",484.651262666202,323.855847381142,"1","","93H","pad","aNM","vNM","H","a","aNMvNM",2.95403668374996,2.46938542108376,2.63018083636882,2,"14866651_93HaNMvNM"
"210719_a08","14866651",489.507280922022,220.081545627782,"1","","94L","pet","aM","vM","L","a","aMvM",2.84752646046857,2.35801917954655,2.62744491484079,2,"14866651_94LaMvM"
"210719_a08","14866651",318.778593163358,281.816452504418,"1","","95L","pie","aNM","vM","L","a","aNMvM",3.05049962674167,2.73172103357831,2.76868317423725,2,"14866651_95LaNMvM"
"210719_a08","14866651",357.141768369105,200.371530273915,"1","","96H","pile","aM","vNM","H","a","aMvNM",2.63154670295881,2.27440493458971,2.4311751726849,2,"14866651_96HaMvNM"
"210719_a08","14866651",687.240805922608,524.130377660358,"1","","97L","pill","aNM","vNM","L","a","aNMvNM",2.97530520293782,2.28806439701521,2.45117482527746,2,"14866651_97LaNMvNM"
"210719_a08","14866651",675.046636244669,533.884510176309,"1","","98L","pine","aM","vM","L","a","aMvM",2.59181987404665,1.91677323780198,2.05793536387034,2,"14866651_98LaMvM"
"210719_a08","14866651",674.488838454889,404.66828289928,"1","","99L","plot","aNM","vM","L","a","aNMvM",2.29850572371052,1.62401688525563,1.89383744081124,2,"14866651_99LaNMvM"
"210719_a08","14866651",579.190885016717,240.136718350057,"1","","9L","blast","aM","vNM","L","a","aMvNM",2.46684790634163,1.88765702132491,2.22671118799157,2,"14866651_9LaMvNM"
"210719_a09","14867512",571.677224778165,454.342403349575,"1","","100H","pole","aNM","vNM","H","a","aNMvNM",2.41184723642453,1.84017001164636,1.95750483307495,2,"14867512_100HaNMvNM"
"210719_a09","14867512",1059.27128307594,866.679169231656,"1","","101L","pool","aM","vM","L","a","aMvM",3.01688105484591,1.95760977176997,2.15020188561425,2,"14867512_101LaMvM"
"210719_a09","14867512",547.221751141685,348.331241882405,"1","","102L","prize","aNM","vM","L","a","aNMvM",2.77862053096144,2.23139877981976,2.43028928907904,2,"14867512_102LaNMvM"
"210719_a09","14867512",527.475360653405,197.807768060785,"1","","103H","raft","aM","vNM","H","a","aMvNM",3.43803925594352,2.91056389529012,3.24023148788274,2,"14867512_103HaMvNM"
"210719_a09","14867512",685.389710002429,341.440766454698,"1","","104H","rent","aNM","vM","H","a","aNMvM",2.91158795177723,2.2261982417748,2.57014718532253,2,"14867512_104HaNMvM"
"210719_a09","14867512",423.157955502629,264.351516108779,"1","","105H","rim","aNM","vNM","H","a","aNMvNM",2.70500375455305,2.28184579905042,2.44065223844427,2,"14867512_105HaNMvNM"
"210719_a09","14867512",693.99100983351,510.17502023792,"1","","107L","rope","aM","vM","L","a","aMvM",2.84050738034473,2.14651637051122,2.33033236010681,2,"14867512_107LaMvM"
"210719_a09","14867512",256.686730241242,181.602980241262,"1","","108H","row","aM","vNM","H","a","aMvNM",2.74458724260141,2.48790051236017,2.56298426236015,2,"14867512_108HaMvNM"
"210719_a09","14867512",473.617457066082,192.233059421242,"1","","109H","sand","aNM","vM","H","a","aNMvM",2.38099528922895,1.90737783216287,2.18876222980771,2,"14867512_109HaNMvM"
"210719_a09","14867512",575.615340584731,437.570888713071,"1","","10L","bowl","aM","vNM","L","a","aMvNM",2.98854694707537,2.41293160649064,2.5509760583623,2,"14867512_10LaMvNM"
"210719_a09","14867512",332.84084273087,174.35782642654,"1","","110H","scab","aNM","vNM","H","a","aNMvNM",2.4895058725326,2.15666502980173,2.31514804610606,2,"14867512_110HaNMvNM"
"210719_a09","14867512",938.492159731073,726.243647826373,"1","","111L","seeds","aM","vM","L","a","aMvM",2.64687404389558,1.70838188416451,1.92063039606921,2,"14867512_111LaMvM"
"210719_a09","14867512",490.959636901724,245.019280784503,"1","","112L","shed","aNM","vM","L","a","aNMvM",2.63358169401522,2.1426220571135,2.38856241323072,2,"14867512_112LaNMvM"
"210719_a09","14867512",531.934904845396,258.574831166516,"1","","113L","sheep","aNM","vNM","L","a","aNMvNM",2.31864846776335,1.78671356291795,2.06007363659683,2,"14867512_113LaNMvNM"
"210719_a09","14867512",495.17826274471,322.223401633531,"1","","114H","silk","aM","vM","H","a","aMvM",2.39317921697771,1.898000954233,2.07095581534418,2,"14867512_114HaMvM"
"210719_a09","14867512",728.951211609339,532.613413990359,"1","","115L","skirt","aM","vNM","L","a","aMvNM",2.8517882064832,2.12283699487386,2.31917479249284,2,"14867512_115LaMvNM"
"210719_a09","14867512",591.354492056966,324.041629738146,"1","","116L","sleeves","aNM","vM","L","a","aNMvM",2.89220376283841,2.30084927078144,2.56816213310026,2,"14867512_116LaNMvM"
"210719_a09","14867512",587.429816329781,313.527412713861,"1","","117L","slice","aNM","vNM","L","a","aNMvNM",2.82580532159617,2.23837550526639,2.51227790888231,2,"14867512_117LaNMvNM"
"210719_a09","14867512",566.171066992509,419.181715140769,"1","","118H","sling","aM","vM","H","a","aMvM",2.71756805179517,2.15139698480266,2.2983863366544,2,"14867512_118HaMvM"
"210719_a09","14867512",455.870295649876,176.406233149896,"1","","119L","splash","aM","vNM","L","a","aMvNM",2.7066613943101,2.25079109866022,2.5302551611602,2,"14867512_119LaMvNM"
"210719_a09","14867512",619.855799627089,230.791589721549,"1","","120L","sponge","aNM","vM","L","a","aNMvM",2.57145347278663,1.95159767315954,2.34066188306508,2,"14867512_120LaNMvM"
"210719_a09","14867512",635.45642415996,413.63353683604,"1","","121L","spool","aNM","vNM","L","a","aNMvNM",2.72857067734261,2.09311425318265,2.31493714050657,2,"14867512_121LaNMvNM"
"210719_a09","14867512",343.52790148316,200.37737931781,"1","","122H","spoon","aM","vM","H","a","aMvM",2.36639479846221,2.02286689697905,2.1660174191444,2,"14867512_122HaMvM"
