label	correctans	note	duration2
14570364_100HaNMvM	pole	1_	0.008000000000000007
14570364_102LaNMvM	prize	1_	0
14570364_103HaNMvNM	raft	1_	-2.220446049250313e-16
14570364_104LaMvNM	rent	1_	0.013864656424434019
14570364_105HaNMvM	rim	1_	-6.661338147750939e-16
14570364_107HaMvM	rope	1_	-6.661338147750939e-16
14570364_108HaNMvNM	row	1_	-6.661338147750939e-16
14570364_109LaMvNM	sand	1_	-6.661338147750939e-16
14570364_10LaNMvNM	bowl	1_	-6.661338147750939e-16
14570364_110HaNMvM	scab	1_	-6.661338147750939e-16
14570364_111HaMvM	seeds	1_	-6.661338147750939e-16
14570364_112HaMvNM	shed	1_	-6.661338147750939e-16
14570364_113LaNMvM	sheep	1_	-6.661338147750939e-16
14570364_114LaMvM	silk	1_	0.01300000000000101
14570364_115LaNMvNM	skirt	1_	-6.661338147750939e-16
14570364_116HaMvNM	sleeves	1_	-6.661338147750939e-16
14570364_117LaNMvM	slice	1_	2.886579864025407e-15
14570364_118LaMvM	sling	1_	2.886579864025407e-15
14570364_119LaNMvNM	splash	1_	2.886579864025407e-15
14570364_121LaNMvM	spool	1_	0.025999999999999135
14570364_122LaMvM	spoon	1_	2.886579864025407e-15
14570364_123LaNMvNM	sport	1_	2.886579864025407e-15
14570364_124HaMvNM	spray	1_	2.886579864025407e-15
14570364_126LaNMvM	strap	1_	2.886579864025407e-15
14570364_127LaMvM	swamps	1_	2.886579864025407e-15
14570364_128LaNMvNM	swan	1_	2.886579864025407e-15
14570364_129HaNMvNM	tea	1_	2.886579864025407e-15
14570364_12HaMvNM	bread	1_	0.009000000000003228
14570364_130LaMvNM	tent	1_	2.886579864025407e-15
14570364_131HaNMvM	thief	1_	2.886579864025407e-15
14570364_132HaMvM	thorns	1_	2.886579864025407e-15
14570364_133HaNMvNM	throat	1_	2.886579864025407e-15
14570364_134LaMvNM	tin	1_	2.886579864025407e-15
14570364_136HaNMvM	trail	1_	2.886579864025407e-15
14570364_137HaMvM	trap	1_	2.886579864025407e-15
14570364_138HaNMvNM	truck	1_	2.886579864025407e-15
14570364_139LaMvNM	tub	0_t is made a affricative like ts	0.0690000000000055
14570364_13HaMvM	breath	1_	2.886579864025407e-15
14570364_140HaNMvM	van	1_v is not fully voiced 	2.886579864025407e-15
14570364_141HaMvM	wax	1_	2.886579864025407e-15
14570364_14LaNMvM	broom	1_	2.886579864025407e-15
14570364_15LaMvM	bruise	1_do not know if /b/ is make into a fricative or it was just the noise from the equipment	2.886579864025407e-15
14570364_16LaNMvNM	cake	1_	2.886579864025407e-15
14570364_17HaNMvNM	calf	1_	2.886579864025407e-15
