label	correctans	note	duration2
14582654_100LaNMvM	pole 	1_	0.0925000533595014
14582654_101LaMvM	pool	1_	0.051706288184369065
14582654_102LaNMvM	prize	1_	0.10824935787321621
14582654_103LaMvNM	raft	1_	0.1309901049593183
14582654_104LaMvM	rent	1_	0.10482291666666566
14582654_105LaNMvM	rim	1_	0.031000000000000583
14582654_107HaNMvNM	rope	1_	0.08200000000000074
14582654_108LaMvNM	row	1_	0.06900000000000084
14582654_109LaMvM	sand	1_	0.11104613095237958
14582654_10HaMvNM	bowl	1_	0.10546245993779024
14582654_110LaNMvM	scab	1_	0.05897941468457901
14582654_111HaNMvNM	seeds	1_	0.040169209680772866
14582654_112HaNMvM	shed	1_	0.07323980146823672
14582654_113HaMvM	sheep	1_	0.07944082370173788
14582654_114LaNMvNM	silk	1_	0.08258579545454126
14582654_115HaMvNM	skirt	1_	0.11269369398328877
14582654_116HaNMvM	sleeves	1_	0.08797518311107311
14582654_117HaMvM	slice	1_	0.0693604587712997
14582654_118LaNMvNM	sling	1_	0.05729385964911771
14582654_119HaMvNM	splash	1_	0.07330951886799397
14582654_120HaNMvM	sponge	1_	0.05965907485875732
14582654_121HaMvM	spool	1_	0.06425115740741205
14582654_122LaNMvNM	spoon	1_	0.04006624909994372
14582654_123HaMvNM	sport	1_	0.05645809108527544
14582654_124HaNMvM	spray	1_	0.05826628746672213
14582654_126HaMvM	strap	1_	0.10561358499754903
14582654_127LaNMvNM	swamps	1_	0.0416452651406658
14582654_128HaMvNM	swan	1_	0.1376009899527304
14582654_129LaMvNM	tea	1_	0.04535185185186208
14582654_12HaNMvM	bread	1_	0.06546875000000796
14582654_130LaMvM	tent	1_	0.06873065670487222
14582654_131LaNMvM	thief	1_	0.11239663498584918
14582654_132HaNMvNM	thorns	1_	0.0002487293742916563
14582654_133LaMvNM	throat	1_	0.10236876649352666
14582654_134LaMvM	tin	0_tim?	0.10173168682713651
14582654_136LaNMvM	trail	1_	0.07235732950447016
14582654_137HaNMvNM	trap	1_	0.0770659722222291
14582654_138LaMvNM	truck	1_	0.0660018939394007
14582654_139LaMvM	tub	1_	0.07924366830064855
14582654_13HaMvM	breath	1_	0.07583630952382237
14582654_140LaNMvM	van	1_	0.03433622870075226
14582654_141HaNMvNM	wax	1_	0.020285256410261354
14582654_14HaMvM	broom	1_	0.08294504310345019
14582654_15LaNMvNM	bruise	1_	0.0728062500000135
14582654_16HaMvNM	cake	1_	0.08981770833334224
14582654_17LaMvNM	calf	0_car?_orcutoff?	0.06169236133716538
14582654_19LaMvM	chat	1_	0.16592506720429867
14582654_20LaNMvM	chunks	1_	0.07062326388889062
14582654_21HaNMvNM	clerk	1_	0.03648958333333496
14582654_22LaMvNM	cliff	1_	0.08091398809523298
14582654_23LaMvM	clock	1_	0.10349249999998733
14582654_24LaNMvM	clue	1_	0.09500675154319538
14582654_25HaNMvNM	coach	1_	0.05210119047617923
14582654_26LaMvNM	coast	1_	0.0513480902777701
14582654_27LaMvM	coin	1_	0.06847812499999861
14582654_28LaNMvM	cops	1_	0.0529748774509784
14582654_29HaNMvNM	crash	1_	0.05598773148147984
14582654_2HaNMvM	barn	1_	0.033645071138209914
14582654_30LaMvNM	crew	1_	0.04925094696969268
14582654_31LaMvM	crib	1_	0.052619685374153846
14582654_32LaNMvM	crop	0_cop?	0.08811182834200793
14582654_33HaNMvNM	crown	1_	0.1025099502487592
14582654_35HaNMvM	curb	1_	0.04726875000001485
14582654_36HaMvM	dart	1_	0.03740090811966468
14582654_37LaNMvNM	deck	1_	0.042927083333339056
14582654_38HaMvNM	den	1_	0.042901041666667084
14582654_39HaNMvM	dent	1_	0.06163958333334563
14582654_3HaMvM	bay	1_	0.07432291666665947
14582654_40HaMvM	ditch	1_	0.06727529761904805
14582654_41LaNMvNM	dive	1_	0.0794920634920544
14582654_42HaMvNM	doll	1_	0.03476238658069519
14582654_43HaNMvM	dove	1_	0.04567317708331586
14582654_44LaNMvNM	draft	1_	0.05724300799084858
14582654_45HaMvNM	drain	1_	0.05572212837836332
14582654_46HaMvM	drug	1_	0.06203958333331627
14582654_47LaNMvNM	drum	1_	0.04018573717945628
14582654_48LaNMvM	feast	1_	0.03284811046508196
14582654_4LaNMvNM	beak	1_	0.039659722222182836
14582654_50HaMvNM	flame	1_	0.034265046296269475
14582654_51HaNMvM	flock	1_	0.04838638665569306
14582654_52HaMvNM	flood	1_	0.05166080729168243
14582654_53HaMvM	frogs	1_	0.06456399082242115
14582654_54HaNMvNM	fudge	1_	0.03343263134055974
14582654_55HaNMvNM	fur	1_	0.057667651861549984
14582654_57LaNMvNM	glue	1_	0.07622589285713843
14582654_58HaMvNM	goal	1_	0.05715494791667197
14582654_59LaMvNM	gown	1_	0.0995364583333469
14582654_5HaMvNM	beam	1_	0.07608364898990772
14582654_60LaMvM	grin	0_gran	0.08998773148147166
14582654_61LaNMvM	growl	1_	0.04562594696969313
14582654_62HaNMvNM	hay	1_	0.08742492816091385
14582654_63LaMvNM	hedge	1_	0.048158088235311425
14582654_64LaMvM	hen	0_ahead	0.038000000000010914
14582654_65LaNMvM	herd	1_	0.07552790772936646
14582654_66HaNMvNM	hint	1_	0.04034374999997681
14582654_67LaMvNM	hips	1_	0.09959544435918133
14582654_68LaMvM	hive	1_	0.11499678738314856
14582654_69LaNMvM	host	1_	0.03561082583252073
14582654_70HaNMvNM	hug	1_	0.15894791666664787
14582654_71LaMvNM	jar	1_	0.04835863095237869
14582654_72LaMvM	juice	1_	0.08006597222222922
14582654_73LaNMvM	junk	1_	0.09198263888887936
14582654_74HaNMvNM	kick	1_	0.08515231918238442
14582654_75HaNMvM	knife	1_	0.10238715277776578
14582654_76HaMvM	knob	1_	0.13783645833333935
14582654_78LaNMvNM	lap	1_	0.06296180555554542
14582654_79HaMvNM	lid	1_	0.14599999999998658
14582654_7HaNMvM	bend	1_	0.11306661821703301
14582654_80HaNMvM	lock	1_	0.162321527777749
14582654_81HaMvM	logs	1_	0.09700000000000841
14582654_82LaNMvNM	lungs	1_	0.04200000000000159
14582654_83HaMvNM	map	1_	0.08299999999999841
14582654_85HaNMvM	mat	1_	0.08170668859648345
14582654_86HaMvM	meal	1_	0.08258422619047678
14582654_87LaNMvNM	mop	1_	0.10499999999998977
14582654_88HaMvNM	mouse	1_	0.12301354166666556
14582654_89HaNMvM	mug	1_	0.09800000000001319
14582654_8HaMvM	blame	1_	0.1075926053113676
14582654_90HaMvM	net	1_	0.057999999999992724
14582654_91LaNMvNM	notch	1_	0.0780520833333469
14582654_93HaMvNM	pad	1_	0.08824999999998795
14582654_94LaMvNM	pet	1_	0.07632291666666902
14582654_95LaMvM	pie	1_	0.149870018115962
14582654_96LaNMvM	pile	1_	0.11781419573642893
14582654_97HaNMvNM	pill	1_	0.0852073611111166
14582654_98LaMvNM	pine	1_	0.08028406531531118
14582654_99LaMvM	plot	1_	0.07450801282047337
14582654_9LaNMvNM	blast	1_	0.07311951754385859
