label	time
14742950_100HaNMvM	0.6218055555555506
14742950_102LaNMvM	2.4617782660590244
14742950_103HaNMvNM	4.467414610089389
14742950_104LaMvNM	6.441922690897471
14742950_105HaNMvM	8.472757210128243
14742950_107HaMvM	10.601919181959225
14742950_108HaNMvNM	12.95573341807033
14742950_109LaMvNM	14.995247306959222
14742950_10LaNMvNM	17.048610090405937
14742950_110HaNMvM	19.133114967299896
14742950_111HaMvM	21.245271909968274
14742950_112HaMvNM	23.806072422121055
14742950_113LaNMvM	25.826672726535058
14742950_114LaMvM	28.24794289443023
14742950_115LaNMvNM	30.78921372776356
14742950_116HaMvNM	32.80501391942027
14742950_117LaNMvM	36.97818505037264
14742950_118LaMvM	39.07311921216603
14742950_119LaNMvNM	41.20340764916764
14742950_120HaMvNM	43.42108655942405
14742950_121LaNMvM	45.606575530012286
14742950_122LaMvM	47.41251965880016
14742950_123LaNMvNM	49.88293953059499
14742950_124HaMvNM	52.24968605837278
14742950_126LaNMvM	54.893511041838416
14742950_127LaMvM	56.850576188234776
14742950_128LaNMvNM	59.622162646568135
14742950_129HaNMvNM	61.47041785490148
14742950_12HaMvNM	64.01097440252056
14742950_130LaMvNM	66.35773294720656
14742950_131HaNMvM	68.63233085025666
14742950_132HaMvM	70.77734265581219
14742950_134LaMvNM	73.27020247724073
14742950_136HaNMvM	75.22746627932406
14742950_137HaMvM	77.82240169599072
14742950_138HaNMvNM	79.99165365597997
14742950_139LaMvNM	81.86963483495725
14742950_13HaMvM	84.37861195034185
14742950_140HaNMvM	87.07938397415131
14742950_141HaMvM	89.23672323506406
14742950_14LaNMvM	91.60940828941193
14742950_15LaMvM	93.74110233703101
14742950_16LaNMvNM	95.96320591880465
14742950_17HaNMvNM	98.27047194444572
14742950_19LaMvNM	100.4819880775758
14742950_20HaNMvM	102.70435956227396
14742950_21HaMvM	105.18663488907134
14742950_22HaNMvNM	107.55834738907134
14742950_23LaMvNM	109.72373429383322
14742950_24HaNMvM	111.56192954577125
14742950_25HaMvM	113.62947936812265
14742950_26HaNMvNM	115.55679064263245
14742950_27LaMvNM	117.85282616613671
14742950_28HaNMvM	120.36031518128823
14742950_29HaMvM	122.60197718661539
14742950_2HaMvNM	124.70617858596279
14742950_31LaMvNM	126.76101737564528
14742950_32HaNMvM	129.07460383397859
14742950_33HaMvM	131.18848469921886
14742950_35HaMvNM	133.59351594921884
14742950_36LaNMvM	136.23140102547154
14742950_37LaMvM	138.59816607176782
14742950_38LaNMvNM	141.29593082871224
14742950_39HaMvNM	143.4112697948969
14742950_3LaNMvM	145.42066688628177
14742950_40LaNMvM	147.85169311396038
14742950_41LaMvM	151.70703428205155
14742950_43HaMvNM	154.20675210612563
14742950_44LaNMvNM	156.4146028333269
14742950_45HaMvNM	158.49552558973716
14742950_46LaNMvM	160.83427142307045
14742950_48LaNMvM	162.9224869568646
14742950_4LaMvM	165.2966231394626
14742950_50LaNMvNM	167.38968048595387
14742950_51HaMvNM	169.56206650369444
14742950_52HaMvNM	171.52561175459044
14742950_53LaNMvM	173.7811152268128
14742950_54HaMvM	176.09181817820178
14742950_55HaNMvNM	178.3719899618274
14742950_57LaMvM	180.429841324007
14742950_58LaNMvNM	182.6915973755942
14742950_59HaNMvNM	184.31380850840668
14742950_5LaNMvNM	186.98825001481686
14742950_60LaMvNM	191.16400571918194
14742950_61HaNMvM	193.59967095872952
14742950_62HaMvM	195.9597705180243
14742950_63HaNMvNM	198.10070299570287
14742950_64LaMvNM	200.4568167109806
14742950_65HaNMvM	202.89448712764732
14742950_66HaMvM	204.90152879431395
14742950_67HaNMvNM	206.74655639848066
14742950_68LaMvNM	208.90007978004832
14742950_69HaNMvM	210.95621519671516
14742950_70HaMvM	213.00806678793748
14742950_71HaNMvNM	215.176267238388
14742950_72LaMvNM	217.51689725382
14742950_73HaNMvM	219.75991470684284
14742950_74HaMvM	222.04530012350943
14742950_75HaMvNM	224.31458591410768
14742950_78LaMvM	226.88243139351556
14742950_79LaNMvNM	228.9697387400068
14742950_7HaMvNM	230.90475956488518
14742950_80HaMvNM	233.06756494334428
14742950_81LaNMvM	235.4829186365261
14742950_82LaMvM	237.63942796037276
14742950_85HaMvNM	239.73727275611367
14742950_86LaNMvM	241.95747013924375
14742950_87LaMvM	244.04380097532538
14742950_88LaNMvNM	246.26696186183068
14742950_89HaMvNM	248.67863751972544
14742950_8LaNMvM	250.93608584555733
14742950_90LaNMvM	254.164495964605
14742950_91LaMvM	256.59729962857676
14742950_93LaNMvNM	259.4277139278193
14742950_94HaNMvNM	261.6429975816654
14742950_95LaMvNM	263.9691460770359
14742950_96HaNMvM	266.32301892186337
14742950_97HaMvM	268.57928013981206
14742950_98HaNMvNM	270.61756675597377
14742950_99LaMvNM	272.9115755874955
14742950_9LaMvM	274.76237392363265
