label	time
14861730_100HaMvM	0.782
14861730_101LaMvM	2.6675208333333336
14861730_102LaNMvM	4.673854166666667
14861730_103LaNMvM	6.6655625
14861730_104LaNMvNM	8.439333333333334
14861730_105HaMvM	10.2918125
14861730_107LaMvNM	12.158895833333332
14861730_108LaNMvM	14.2365625
14861730_109LaNMvNM	15.9884375
14861730_10HaNMvM	17.888291666666667
14861730_110HaMvM	19.7651875
14861730_111LaMvNM	21.742354166666665
14861730_112HaNMvNM	23.664229166666665
14861730_113LaMvM	25.744916666666665
14861730_114HaMvNM	27.5348125
14861730_115HaNMvM	30.153291666666664
14861730_116HaNMvNM	31.765249999999998
14861730_117LaMvM	34.69175
14861730_118HaMvNM	35.9929375
14861730_119HaNMvM	38.91739583333333
14861730_120HaNMvNM	41.031104166666665
14861730_121LaMvM	43.75997916666666
14861730_122HaMvNM	45.761041666666664
14861730_123HaNMvM	47.92125
14861730_124HaNMvNM	50.05833333333333
14861730_126LaMvM	51.930812499999995
14861730_127HaMvNM	53.8265
14861730_128HaNMvM	55.722624999999994
14861730_129LaNMvM	57.61608333333333
14861730_12HaNMvNM	59.36472916666666
14861730_130LaNMvNM	60.93272916666666
14861730_131HaMvM	62.74714583333333
14861730_132LaMvNM	64.28985416666666
14861730_133LaNMvM	66.23791666666666
14861730_134LaNMvNM	68.13674999999999
14861730_136HaMvM	70.13314583333332
14861730_137LaMvNM	72.0763125
14861730_138LaNMvM	73.90758333333332
14861730_139LaNMvNM	75.67377083333334
14861730_13HaMvM	77.60429166666667
14861730_140HaMvM	79.35097916666668
14861730_141LaMvNM	81.13175000000001
14861730_14LaMvM	82.96920833333334
14861730_15HaMvNM	84.80983333333333
14861730_16HaNMvM	86.54154166666667
14861730_17LaNMvM	88.459
14861730_19LaNMvNM	90.34229166666668
14861730_20HaMvM	92.12618750000001
14861730_21LaMvNM	94.65247916666668
14861730_22LaNMvM	96.45885416666667
14861730_23LaNMvNM	98.30843750000001
14861730_24HaMvM	99.85975
14861730_25LaMvNM	101.60047916666667
14861730_26LaNMvM	103.58858333333335
14861730_27LaNMvNM	105.53012500000001
14861730_28HaMvM	107.50006250000001
14861730_29LaMvNM	109.28120833333335
14861730_2HaNMvNM	111.01310416666668
14861730_30LaNMvM	112.89468750000002
14861730_31LaNMvNM	114.58981250000001
14861730_32HaMvM	116.23495833333334
14861730_33LaMvNM	117.89127083333334
14861730_35HaNMvNM	119.79843749999999
14861730_36LaMvM	121.72014583333333
14861730_37HaMvNM	123.596875
14861730_38HaNMvM	125.29214583333334
14861730_39HaNMvNM	126.94929166666667
14861730_3LaMvM	128.88554166666668
14861730_40LaMvM	130.52756250000002
14861730_41HaMvNM	132.45927083333333
14861730_42HaNMvM	134.3243125
14861730_43HaNMvNM	136.30172916666666
14861730_44LaNMvNM	138.487125
14861730_45HaMvNM	140.66497916666668
14861730_46LaMvM	142.81202083333335
14861730_47HaMvNM	144.63918750000002
14861730_48LaNMvM	146.46429166666667
14861730_4HaMvNM	148.21422916666668
14861730_50HaNMvM	149.99070833333334
14861730_51HaNMvNM	151.66320833333336
14861730_52HaMvNM	153.413
14861730_53LaMvM	155.34356250000002
14861730_54LaMvNM	157.29783333333336
14861730_55HaNMvNM	158.93552083333333
14861730_57HaMvNM	161.259625
14861730_58HaNMvM	162.90747916666666
14861730_59LaNMvM	164.8755
14861730_5HaNMvM	166.91197916666667
14861730_60LaNMvNM	168.81887500000002
14861730_61HaMvM	170.5101875
14861730_62LaMvNM	172.31035416666668
14861730_63LaNMvM	174.17068749999999
14861730_64LaNMvNM	175.86145833333333
14861730_65HaMvM	177.75639583333333
14861730_66LaMvNM	179.6790625
14861730_67LaNMvM	181.60343749999998
14861730_68LaNMvNM	183.4547708333333
14861730_69HaMvM	185.4800833333333
14861730_70LaMvNM	187.35049999999998
14861730_71LaNMvM	189.0877708333333
14861730_72LaNMvNM	190.76262499999999
14861730_73HaMvM	192.40735416666666
14861730_74LaMvNM	194.1791458333333
14861730_75HaNMvNM	196.25270833333332
14861730_76LaMvM	198.09379166666665
14861730_78HaMvNM	199.77433333333335
14861730_79HaNMvM	201.5385208333333
14861730_7HaNMvNM	203.19385416666665
14861730_80HaNMvNM	205.09260416666663
14861730_81LaMvM	206.95110416666662
14861730_82HaMvNM	208.8275208333333
14861730_83HaNMvM	210.68252083333329
14861730_85HaNMvNM	212.4338333333333
14861730_86LaMvM	214.36868749999996
14861730_87HaMvNM	216.56918749999997
14861730_88HaNMvM	218.31781249999997
14861730_89HaNMvNM	220.1978333333333
14861730_8LaMvM	221.99964583333332
14861730_90LaMvM	223.85933333333332
14861730_91HaMvNM	225.69208333333336
14861730_93HaNMvM	227.58787500000003
14861730_94LaNMvM	229.48833333333334
14861730_95LaNMvNM	231.31720833333333
14861730_96HaMvM	233.22377083333333
14861730_97LaMvNM	235.10164583333332
14861730_98LaNMvM	236.944875
14861730_99LaNMvNM	238.81683333333334
14861730_9HaMvNM	240.57418750000002
