label	time
14657603_100HaNMvM	0.5992500000000005
14657603_101LaMvM	2.3011083002645503
14657603_102LaNMvM	3.8323633599864166
14657603_103HaNMvNM	5.650342526653086
14657603_104LaMvNM	7.238294947824256
14657603_105HaNMvM	8.795064392268701
14657603_108HaNMvNM	10.296162938780325
14657603_109LaMvNM	11.862604700143953
14657603_10LaNMvNM	13.53283981919157
14657603_110HaNMvM	15.263930791413797
14657603_111HaMvM	16.86497245808046
14657603_112HaMvNM	18.650401624747133
14657603_113LaNMvM	20.33155881896613
14657603_114LaMvM	21.93208926421093
14657603_115LaNMvNM	23.540424409138467
14657603_116HaMvNM	25.301988992471806
14657603_117LaNMvM	27.043056021457318
14657603_118LaMvM	28.80073819738324
14657603_119LaNMvNM	30.581529864049884
14657603_120HaMvNM	32.386753143035406
14657603_121LaNMvM	34.27733905554415
14657603_122LaMvM	35.94262238887747
14657603_123LaNMvNM	37.746964948401285
14657603_124HaMvNM	39.446429068771664
14657603_126LaNMvM	41.153495388216086
14657603_127LaMvM	42.7920787215494
14657603_128LaNMvNM	44.622216573280994
14657603_129HaNMvNM	46.25233582615461
14657603_12HaMvNM	47.914424715043495
14657603_131HaNMvM	49.693507770599055
14657603_133HaNMvNM	51.42316383458713
14657603_134LaMvNM	53.07224832532789
14657603_136HaNMvM	54.72238374199456
14657603_137HaMvM	56.30129259616119
14657603_138HaNMvNM	57.80752523505008
14657603_139LaMvNM	59.61136782764267
14657603_13HaMvM	61.39343198744119
14657603_140HaNMvM	63.093248654107825
14657603_141HaMvM	64.79286323744115
14657603_14LaNMvM	66.61379699553184
14657603_15LaMvM	68.48991157886518
14657603_16LaNMvNM	70.333335686008
14657603_17HaNMvNM	71.97772110267466
14657603_19LaMvNM	73.67277592524765
14657603_20HaNMvM	75.06166981344917
14657603_21HaMvM	76.90456877178251
14657603_23LaMvNM	78.6425495235941
14657603_24HaNMvM	80.12671896281718
14657603_25HaMvM	81.59567500302013
14657603_26HaNMvNM	83.23233881750424
14657603_27LaMvNM	84.8611447588623
14657603_28HaNMvM	86.5785753144179
14657603_29HaMvM	88.17643349755606
14657603_2HaMvNM	89.79633709454693
14657603_30HaNMvNM	91.34395688621363
14657603_31LaMvNM	92.87616374899194
14657603_32HaNMvM	94.34398319343639
14657603_33HaMvM	95.80352617150017
14657603_35HaMvNM	97.34517200483351
14657603_36LaNMvM	99.17264839372235
14657603_37LaMvM	100.71240378806756
14657603_38LaNMvNM	102.15926193413493
14657603_39HaMvNM	103.68303623969054
14657603_3LaNMvM	105.30153276746832
14657603_40LaNMvM	106.83364699160627
14657603_41LaMvM	108.51024788446348
14657603_42LaNMvNM	110.21861362520413
14657603_43HaMvNM	111.72638743472801
14657603_44LaNMvNM	113.31539732396858
14657603_45HaMvNM	115.16964732396856
14657603_46LaNMvM	116.82890621624496
14657603_47LaMvM	118.55175343846714
14657603_48LaNMvM	120.16327427180052
14657603_4LaMvM	122.0538298273561
14657603_50LaNMvNM	123.69702600791153
14657603_51HaMvNM	125.3664254470141
14657603_53LaNMvM	127.0616572178475
14657603_54HaMvM	128.74614332895857
14657603_55HaNMvNM	130.40624141923644
14657603_57LaMvM	132.02687683590307
14657603_58LaNMvNM	133.57635692040185
14657603_59HaNMvNM	135.24472424496327
14657603_5LaNMvNM	136.90960966162993
14657603_60LaMvNM	138.7909656361728
14657603_61HaNMvM	140.32171545657508
14657603_62HaMvM	141.86889978628528
14657603_63HaNMvNM	143.52948520295195
14657603_64LaMvNM	145.21347158115708
14657603_65HaNMvM	146.7429249541729
14657603_66HaMvM	148.31497847981393
14657603_67HaNMvNM	150.01542725800942
14657603_68LaMvNM	151.70028084597232
14657603_69HaNMvM	153.58817978603076
14657603_70HaMvM	155.25149645269744
14657603_71HaNMvNM	156.82620304991968
14657603_72LaMvNM	158.53655243717463
14657603_73HaNMvM	160.40472726717195
14657603_74HaMvM	161.92663863791887
14657603_75HaMvNM	163.4088320253739
14657603_76LaNMvM	164.87675721476802
14657603_78LaMvM	166.4163448373169
14657603_79LaNMvNM	167.7400515102492
14657603_7HaMvNM	169.30488936079638
14657603_80HaMvNM	170.97325286886092
14657603_81LaNMvM	172.32227341208585
14657603_82LaMvM	173.74242797613164
14657603_83LaNMvNM	175.37697300818292
14657603_85HaMvNM	176.72527024566767
14657603_87LaMvM	178.23400997503398
14657603_89HaMvNM	179.7587237762528
14657603_8LaNMvM	181.39488643650924
14657603_90LaNMvM	182.9977015406759
14657603_91LaMvM	184.76034471678184
14657603_93LaNMvNM	186.51409046322107
14657603_94HaNMvNM	188.31660087988763
14657603_95LaMvNM	189.81646112294328
14657603_96HaNMvM	191.45287639649945
14657603_97HaMvM	193.00019961953848
14657603_98HaNMvNM	194.57013925453276
14657603_99LaMvNM	196.20423789686873
14657603_9LaMvM	197.7349229458883
