label	time
14990368_100LaNMvM	0.614
14990368_101LaMvM	3.3831458333333333
14990368_102LaNMvM	5.314875
14990368_103LaMvNM	7.292375
14990368_104LaMvM	10.159520833333332
14990368_105LaNMvM	12.664583333333333
14990368_107HaNMvNM	14.966875
14990368_108LaMvNM	17.0849375
14990368_109LaMvM	20.09933333333333
14990368_10HaMvNM	22.699916666666663
14990368_110LaNMvM	25.253270833333332
14990368_112HaNMvM	27.70339583333333
14990368_113HaMvM	30.634562499999998
14990368_114LaNMvNM	32.887812499999995
14990368_115HaMvNM	35.1190625
14990368_116HaNMvM	37.77883333333334
14990368_117HaMvM	40.071395833333334
14990368_118LaNMvNM	42.96435416666667
14990368_119HaMvNM	45.95
14990368_120HaNMvM	48.59377083333334
14990368_121HaMvM	51.29322916666667
14990368_122LaNMvNM	53.9719375
14990368_123HaMvNM	56.41497916666667
14990368_124HaNMvM	59.18437500000001
14990368_126HaMvM	61.88468750000001
14990368_127LaNMvNM	64.38489583333335
14990368_128HaMvNM	66.76597916666668
14990368_129LaMvNM	69.52120833333335
14990368_12HaNMvM	71.72902083333335
14990368_130LaMvM	74.16641666666668
14990368_131LaNMvM	76.68237500000002
14990368_132HaNMvNM	79.18933333333335
14990368_133LaMvNM	81.83075000000002
14990368_134LaMvM	84.36118750000001
14990368_136LaNMvM	86.58475000000001
14990368_137HaNMvNM	88.85502083333334
14990368_138LaMvNM	91.40502083333334
14990368_139LaMvM	93.76900000000002
14990368_13HaMvM	96.23185416666668
14990368_140LaNMvM	98.54308333333334
14990368_141HaNMvNM	101.11547916666669
14990368_14HaMvM	103.68893750000002
14990368_15LaNMvNM	106.39060416666669
14990368_16HaMvNM	109.47335416666668
14990368_17LaMvNM	112.15931250000001
14990368_19LaMvM	114.71420833333335
14990368_20LaNMvM	117.66445833333334
14990368_21HaNMvNM	120.92452083333335
14990368_22LaMvNM	125.14441666666669
14990368_23LaMvM	127.94016666666668
14990368_24LaNMvM	130.8283125
14990368_25HaNMvNM	132.95708333333334
14990368_26LaMvNM	135.49995833333335
14990368_27LaMvM	138.05660416666666
14990368_28LaNMvM	141.150125
14990368_29HaNMvNM	143.76002083333333
14990368_2HaNMvM	146.291
14990368_30LaMvNM	148.96345833333334
14990368_31LaMvM	151.8953125
14990368_32LaNMvM	154.33908333333335
14990368_33HaNMvNM	156.68995833333335
14990368_35HaNMvM	159.29668750000002
14990368_36HaMvM	162.03916666666666
14990368_37LaNMvNM	164.92408333333333
14990368_38HaMvNM	167.503625
14990368_39HaNMvM	169.9058125
14990368_3HaMvM	172.673625
14990368_40HaMvM	175.2254583333333
14990368_41LaNMvNM	177.90291666666664
14990368_42HaMvNM	180.63906249999997
14990368_43HaNMvM	183.03397916666665
14990368_44LaNMvNM	185.3603333333333
14990368_45HaMvNM	188.08243749999997
14990368_46HaMvM	191.0068541666666
14990368_47LaNMvNM	194.04437499999997
14990368_48LaNMvM	196.53304166666663
14990368_4LaNMvNM	199.19760416666665
14990368_50HaMvNM	202.73685416666663
14990368_51HaNMvM	205.74210416666662
14990368_52HaMvNM	208.70133333333328
14990368_53HaMvM	211.18474999999992
14990368_54HaNMvNM	214.31862499999994
14990368_55HaNMvNM	217.10633333333325
14990368_57LaNMvNM	219.55374999999992
14990368_58HaMvNM	221.66352083333325
14990368_59LaMvNM	224.54602083333324
14990368_5HaMvNM	226.64114583333327
14990368_60LaMvM	229.4753541666666
14990368_61LaNMvM	232.08962499999993
14990368_62HaNMvNM	235.1879791666666
14990368_63LaMvNM	238.57208333333327
14990368_64LaMvM	242.0394791666666
14990368_65LaNMvM	244.8790416666666
14990368_66HaNMvNM	248.05287499999991
14990368_67LaMvNM	250.75677083333326
14990368_68LaMvM	253.42070833333324
14990368_69LaNMvM	256.4390416666666
14990368_70HaNMvNM	259.0822291666666
14990368_71LaMvNM	261.8014999999999
14990368_72LaMvM	264.2426249999999
14990368_73LaNMvM	266.6923749999999
14990368_74HaNMvNM	269.21439583333324
14990368_75HaNMvM	271.8603749999999
14990368_76HaMvM	274.3140624999999
14990368_78LaNMvNM	276.5411666666666
14990368_79HaMvNM	279.1174999999999
14990368_7HaNMvM	282.1651458333332
14990368_80HaNMvM	284.9263749999999
14990368_81HaMvM	287.35572916666655
14990368_82LaNMvNM	290.0765416666665
14990368_83HaMvNM	292.5500833333332
14990368_85HaNMvM	295.5051458333332
14990368_86HaMvM	298.2065833333332
14990368_87LaNMvNM	301.1613333333332
14990368_88HaMvNM	304.11014583333315
14990368_89HaNMvM	307.82818749999984
14990368_8HaMvM	310.3463333333332
14990368_90HaMvM	313.5403333333332
14990368_91LaNMvNM	316.6939999999999
14990368_93HaMvNM	319.4973541666666
14990368_94LaMvNM	322.28752083333325
14990368_95LaMvM	324.86110416666656
14990368_96LaNMvM	327.2664999999999
14990368_97HaNMvNM	329.9367083333333
14990368_98LaMvNM	332.46927083333327
14990368_99LaMvM	335.7718541666666
14990368_9LaNMvNM	338.7167916666666
