label	time
14668484_100HaNMvNM	0.753
14668484_101LaMvM	2.569875
14668484_102LaNMvM	4.477041666666667
14668484_103HaMvNM	6.6868541666666665
14668484_104HaNMvM	8.610229166666667
14668484_105HaNMvNM	10.550291666666668
14668484_107LaMvM	12.527270833333334
14668484_108HaMvNM	14.150958333333334
14668484_109HaNMvM	15.189479166666667
14668484_10LaMvNM	18.227958333333333
14668484_110HaNMvNM	20.392729166666665
14668484_111LaMvM	22.5610625
14668484_112LaNMvM	24.611708333333333
14668484_113LaNMvNM	26.463104166666668
14668484_114HaMvM	28.510145833333333
14668484_115LaMvNM	31.04779166666667
14668484_116LaNMvM	32.89627083333333
14668484_117LaNMvNM	35.2328125
14668484_118HaMvM	37.252312499999995
14668484_119LaMvNM	39.88191666666667
14668484_120LaNMvM	41.75414583333333
14668484_121LaNMvNM	43.498625
14668484_122HaMvM	46.1068125
14668484_123LaMvNM	48.23477083333333
14668484_124LaNMvM	51.014687499999994
14668484_126LaNMvNM	52.82560416666666
14668484_127HaMvM	55.100916666666656
14668484_128LaMvNM	56.98504166666665
14668484_129HaMvNM	59.05241666666665
14668484_12LaNMvM	60.87452083333332
14668484_130HaNMvM	62.552916666666654
14668484_131HaNMvNM	64.47152083333332
14668484_132LaMvM	66.57949999999998
14668484_133HaMvNM	68.75331249999999
14668484_134HaNMvM	70.78320833333333
14668484_136HaNMvNM	73.05322916666667
14668484_137LaMvM	75.31758333333333
14668484_138HaMvNM	77.4146875
14668484_139HaNMvM	79.33154166666667
14668484_13HaMvM	81.08745833333333
14668484_140HaNMvNM	83.08679166666667
14668484_141LaMvM	85.57033333333334
14668484_14LaNMvNM	87.697375
14668484_15HaMvM	90.05527083333334
14668484_16LaMvNM	92.3180625
14668484_17HaMvNM	94.43616666666667
14668484_19HaNMvM	96.55835416666666
14668484_20HaNMvNM	98.52029166666667
14668484_21LaMvM	101.04314583333334
14668484_22HaMvNM	103.40004166666668
14668484_23HaNMvM	105.6458125
14668484_24HaNMvNM	107.92972916666668
14668484_25LaMvM	110.14085416666667
14668484_26HaMvNM	112.67064583333334
14668484_27HaNMvM	114.92258333333334
14668484_28HaNMvNM	116.92568750000001
14668484_29LaMvM	119.51235416666667
14668484_2LaNMvM	121.58529166666668
14668484_30HaMvNM	123.96675000000002
14668484_31HaNMvM	126.03079166666669
14668484_32HaNMvNM	127.85812500000002
14668484_33LaMvM	130.2536041666667
14668484_35LaNMvM	132.2097916666667
14668484_36LaNMvNM	134.00877083333336
14668484_37HaMvM	136.10018750000003
14668484_38LaMvNM	138.1131666666667
14668484_39LaNMvM	139.9873125
14668484_3LaNMvNM	142.29620833333334
14668484_40LaNMvNM	144.51389583333335
14668484_41HaMvM	146.2175
14668484_42LaMvNM	148.31729166666668
14668484_43LaNMvM	150.3706666666667
14668484_44LaNMvNM	152.54852083333336
14668484_45HaMvNM	154.90252083333337
14668484_46LaNMvNM	157.2018541666667
14668484_47HaMvM	159.90483333333336
14668484_48LaNMvM	163.83127083333335
14668484_4HaMvM	166.2429375
14668484_50LaMvNM	168.121
14668484_51LaNMvM	170.0893125
14668484_52HaMvNM	171.93902083333333
14668484_53LaNMvNM	173.96004166666668
14668484_54LaMvM	175.90185416666665
14668484_55HaNMvNM	177.75791666666666
14668484_57HaMvM	179.92347916666668
14668484_58LaMvNM	182.32822916666666
14668484_59HaMvNM	184.10787499999998
14668484_5LaMvNM	186.0445625
14668484_60HaNMvM	188.10510416666668
14668484_61HaNMvNM	190.20920833333335
14668484_62LaMvM	192.251125
14668484_63HaMvNM	194.62525000000002
14668484_64HaNMvM	196.9158541666667
14668484_65HaNMvNM	198.95527083333337
14668484_66LaMvM	201.44508333333334
14668484_67HaMvNM	203.5565625
14668484_68HaNMvM	205.49312500000002
14668484_69HaNMvNM	207.28127083333334
14668484_70LaMvM	209.48233333333334
14668484_71HaMvNM	211.2614375
14668484_72HaNMvM	213.41829166666668
14668484_73HaNMvNM	215.37364583333334
14668484_74LaMvM	217.84885416666668
14668484_75LaNMvM	219.87843750000002
14668484_76LaNMvNM	221.73952083333336
14668484_78HaMvM	223.62718750000002
14668484_79LaMvNM	225.60447916666666
14668484_7LaNMvM	227.50270833333335
14668484_80LaNMvM	229.50020833333332
14668484_81LaNMvNM	231.758
14668484_82HaMvM	233.98479166666667
14668484_83LaMvNM	235.89089583333333
14668484_85LaNMvM	237.90697916666667
14668484_86LaNMvNM	239.7810625
14668484_87HaMvM	241.65683333333334
14668484_88LaMvNM	243.82483333333332
14668484_89LaNMvM	245.89195833333332
14668484_8LaNMvNM	247.90841666666665
14668484_90LaNMvNM	249.77429166666664
14668484_91HaMvM	252.25624999999997
14668484_93LaMvNM	254.12066666666664
14668484_94HaMvNM	255.90281249999995
14668484_95HaNMvM	257.80545833333326
14668484_96HaNMvNM	260.10512499999993
14668484_97LaMvM	262.09527083333325
14668484_98HaMvNM	264.4836874999999
14668484_99HaNMvM	266.5789583333332
14668484_9HaMvM	268.65460416666656
