label	time
14557278_100LaNMvNM	0.938
14557278_102LaNMvM	3.3514791666666666
14557278_103HaNMvM	6.3295625
14557278_104HaMvM	9.101875
14557278_105LaNMvNM	11.504270833333333
14557278_107HaMvNM	14.023125
14557278_108HaNMvM	16.5771875
14557278_109HaMvM	19.1045625
14557278_10LaNMvM	21.935333333333336
14557278_110LaNMvNM	24.70235416666667
14557278_111HaMvNM	27.06545833333334
14557278_112LaMvM	29.698875000000005
14557278_113LaMvNM	31.851145833333337
14557278_114HaNMvNM	34.83727083333334
14557278_115LaNMvM	37.92037500000001
14557278_116LaMvM	40.04752083333334
14557278_117LaMvNM	42.291020833333334
14557278_118HaNMvNM	44.746729166666675
14557278_119LaNMvM	48.04900000000001
14557278_120LaMvM	50.499187500000005
14557278_121LaMvNM	53.423500000000004
14557278_122HaNMvNM	56.64808333333333
14557278_123LaNMvM	59.64879166666667
14557278_124LaMvM	61.855604166666666
14557278_126LaMvNM	64.76447916666666
14557278_127HaNMvNM	67.53239583333333
14557278_128LaNMvM	70.3574375
14557278_129HaNMvM	72.75810416666667
14557278_12LaMvM	75.3305625
14557278_130HaMvM	77.96404166666666
14557278_131LaNMvNM	80.30470833333332
14557278_132HaMvNM	82.64183333333334
14557278_133HaNMvM	85.30102083333333
14557278_134HaMvM	88.38872916666666
14557278_136LaNMvNM	91.13595833333332
14557278_137HaMvNM	93.24312499999999
14557278_138HaNMvM	96.18808333333332
14557278_139HaMvM	98.70110416666665
14557278_13HaMvM	101.24202083333331
14557278_140LaNMvNM	104.38249999999998
14557278_141HaMvNM	107.05010416666666
14557278_14LaMvNM	110.05810416666665
14557278_15HaNMvNM	112.82854166666665
14557278_16LaNMvM	115.74654166666664
14557278_17HaNMvM	118.60764583333332
14557278_19HaMvM	122.23299999999999
14557278_20LaNMvNM	125.05860416666665
14557278_21HaMvNM	128.63666666666666
14557278_22HaNMvM	131.65812499999998
14557278_23HaMvM	134.34170833333332
14557278_24LaNMvNM	137.8008125
14557278_25HaMvNM	141.18802083333335
14557278_26HaNMvM	143.9828125
14557278_27HaMvM	146.71
14557278_28LaNMvNM	149.2685
14557278_29HaMvNM	151.97858333333332
14557278_2LaMvM	155.30010416666667
14557278_30HaNMvM	157.62791666666666
14557278_31HaMvM	161.09810416666667
14557278_32LaNMvNM	163.88325
14557278_33HaMvNM	166.4616875
14557278_35LaMvM	169.3014375
14557278_36LaMvNM	172.23997916666667
14557278_37HaNMvNM	174.286125
14557278_38LaNMvM	177.50270833333335
14557278_39LaMvM	180.04854166666667
14557278_3LaMvNM	183.07254166666667
14557278_40LaMvNM	186.76864583333332
14557278_41HaNMvNM	189.46070833333332
14557278_42LaNMvM	191.6633958333333
14557278_43LaMvM	193.8528333333333
14557278_44LaNMvNM	196.67808333333332
14557278_45HaMvNM	199.71939583333332
14557278_46LaMvNM	203.08418749999996
14557278_47HaNMvNM	205.6750208333333
14557278_48LaNMvM	208.0517708333333
14557278_4HaNMvNM	211.43099999999998
14557278_50LaNMvM	214.39874999999998
14557278_51LaMvM	217.01035416666664
14557278_52HaMvNM	219.51049999999998
14557278_53LaMvNM	221.79116666666664
14557278_55HaNMvNM	225.04747916666665
14557278_57HaNMvNM	228.0692083333333
14557278_58LaNMvM	230.9572083333333
14557278_59HaNMvM	233.3591875
14557278_5LaNMvM	236.35031249999997
14557278_60HaMvM	239.39260416666662
14557278_61LaNMvNM	242.20354166666664
14557278_62HaMvNM	244.90643749999995
14557278_63HaNMvM	247.45274999999998
14557278_64HaMvM	250.06906249999997
14557278_65LaNMvNM	252.88722916666666
14557278_66HaMvNM	255.63077083333332
14557278_67HaNMvM	258.01258333333334
14557278_68HaMvM	260.8023333333333
14557278_69LaNMvNM	263.5737708333333
14557278_70HaMvNM	266.73270833333333
14557278_71HaNMvM	269.48981249999997
14557278_72HaMvM	272.04137499999996
14557278_73LaNMvNM	274.6955625
14557278_74HaMvNM	277.42662499999994
14557278_75LaMvM	280.00941666666665
14557278_76LaMvNM	283.19874999999996
14557278_78HaNMvNM	285.4024166666666
14557278_79LaNMvM	288.14549999999997
14557278_7LaMvM	291.3597916666666
14557278_80LaMvM	294.2989583333333
14557278_81LaMvNM	297.84962499999995
14557278_82HaNMvNM	300.74139583333323
14557278_83LaNMvM	303.6000624999999
14557278_85LaMvM	305.72966666666656
14557278_86LaMvNM	308.0612499999999
14557278_87HaNMvNM	310.65577083333324
14557278_88LaNMvM	313.6477083333332
14557278_89LaMvM	316.70485416666656
14557278_8LaMvNM	319.01304166666654
14557278_90LaMvNM	321.24343749999986
14557278_91HaNMvNM	323.87579166666654
14557278_93LaNMvM	326.4861249999999
14557278_94HaNMvM	329.5666249999999
14557278_95HaMvM	332.16802083333323
14557278_96LaNMvNM	334.71795833333323
14557278_97HaMvNM	337.67047916666655
14557278_98HaNMvM	341.6257083333332
14557278_9HaNMvNM	344.34393749999987
