"parid","scheduleID","react1","react2","accuracy","note","number","correctans","audio","video","context","group","type","beep_response","length1","length2"
"210719_a08","14866651",1034.2272881534,757.162092074987,"1","","100H","pole","aM","vNM","H","a","aMvNM",2.78585743278668,1.75163014463328,2.02869534071169
"210719_a08","14866651",1101.68536385885,909.093250014575,"1","","101L","pool","aM","vM","L","a","aMvM",3.05929513562883,1.95760977176997,2.15020188561425
"210719_a08","14866651",890.58588063382,691.69537137454,"1","","102L","prize","aNM","vM","L","a","aNMvM",3.12198466045358,2.23139877981976,2.43028928907904
"210719_a08","14866651",1104.03544148074,768.669656282332,"1","","103L","raft","aM","vM","L","a","aMvM",3.33453737877085,2.23050193729011,2.56586772248852
"210719_a08","14866651",1227.34853654848,882.679319268085,"1","","104L","rent","aNM","vM","L","a","aNMvM",3.38177095674772,2.15442242019924,2.49909163747964
"210719_a08","14866651",842.646568827166,679.934447615116,"1","","105H","rim","aM","vNM","H","a","aMvNM",3.19906247590634,2.35641590707917,2.51912802829122
"210719_a08","14866651",1109.8348831352,895.127174801772,"1","","107L","rope","aNM","vNM","L","a","aNMvNM",3.3077829232961,2.1979480401609,2.41265574849433
"210719_a08","14866651",1061.88770737398,1015.98724441098,"0","a row","108L","row","aM","vM","L","a","aMvM",3.42649785126613,2.36461014389215,2.41051060685515
"210719_a08","14866651",1060.6931552976,804.713385182587,"1","","109L","sand","aNM","vM","L","a","aNMvM",3.19119777784442,2.13050462254682,2.38648439266183
"210719_a08","14866651",887.16895636308,728.95078506678,"1","","10H","bowl","aNM","vNM","H","a","aNMvNM",3.13352802376011,2.24635906739703,2.40457723869333
"210719_a08","14866651",830.056679184058,668.522258894318,"1","","110H","scab","aM","vNM","H","a","aMvNM",2.95465517912181,2.12459849993775,2.28613292022749
"210719_a08","14866651",1207.4877557301,905.284052026337,"1","","111L","seeds","aNM","vNM","L","a","aNMvNM",2.93453602197384,1.72704826624374,2.0292519699475
"210719_a08","14866651",884.665987861222,712.336609003142,"1","","112H","shed","aM","vM","H","a","aMvM",2.86130769083705,1.97664170297583,2.14897108183391
"210719_a08","14866651",1240.77999164054,1031.25452867752,"1","","113H","sheep","aNM","vM","H","a","aNMvM",3.30784555304009,2.06706556139955,2.27659102436257
"210719_a08","14866651",1255.51418956324,1067.50389262838,"1","","114L","silk","aM","vNM","L","a","aMvNM",3.17317383240463,1.91765964284139,2.10566993977625
"210719_a08","14866651",972.907430834163,726.217364409053,"1","","115H","skirt","aNM","vNM","H","a","aNMvNM",3.14729536423598,2.17438793340182,2.42107799982693
"210719_a08","14866651",1014.94981909219,787.101121175628,"1","","116H","sleeves","aM","vM","H","a","aMvM",3.33422342873178,2.31927360963959,2.54712230755615
"210719_a08","14866651",920.762061577115,656.800229312165,"1","","117H","slice","aNM","vM","H","a","aNMvM",3.02377923978331,2.10301717820619,2.36697901047114
"210719_a08","14866651",982.299241116294,826.872993344434,"1","","118L","sling","aM","vNM","L","a","aMvNM",3.31856980818409,2.3362705670678,2.49169681483966
"210719_a08","14866651",936.744646892781,665.713374962971,"1","","119H","splash","aNM","vNM","H","a","aNMvNM",3.10740630553122,2.17066165863844,2.44169293056825
"210719_a08","14866651",1023.62296035408,628.320422094867,"1","","120H","sponge","aM","vM","H","a","aMvM",3.22410679052967,2.20048383017559,2.5957863684348
"210719_a08","14866651",882.242790837606,634.641021992356,"1","","121H","spool","aNM","vM","H","a","aNMvM",2.72046893734898,1.83822614651137,2.08582791535662
"210719_a08","14866651",825.038347297108,666.389041741478,"1","","122L","spoon","aM","vNM","L","a","aMvNM",3.0491956558475,2.22415730855039,2.38280661410602
"210719_a08","14866651",833.063894593367,651.271753092957,"1","","123H","sport","aNM","vNM","H","a","aNMvNM",3.17993687451214,2.34687297991877,2.52866512141918
"210719_a08","14866651",776.575889496318,723.846722829588,"1","","124H","spray","aM","vM","H","a","aMvM",2.85922764680271,2.08265175730639,2.13538092397312
"210719_a08","14866651",774.401001973654,568.133473237974,"1","","126H","strap","aNM","vM","H","a","aNMvM",2.80487878795331,2.03047778597966,2.23674531471534
"210719_a08","14866651",1212.24023773194,747.095477631059,"1","","127L","swamps","aM","vNM","L","a","aMvNM",3.2181357129194,2.00589547518746,2.47104023528834
"210719_a08","14866651",900.488360180506,772.495213731566,"1","","128H","swan","aNM","vNM","H","a","aNMvNM",3.0948749827168,2.19438662253629,2.32237976898523
"210719_a08","14866651",952.160340586413,903.221702631343,"1","","129L","tea","aM","vM","L","a","aMvM",3.17564110211087,2.22348076152446,2.27241939947953
"210719_a08","14866651",950.38226800631,767.646317151621,"1","","12H","bread","aM","vM","H","a","aMvM",3.33158301970392,2.38120075169761,2.5639367025523
"210719_a08","14866651",1118.80798347185,765.372451064458,"1","","130L","tent","aNM","vM","L","a","aNMvM",2.87676434084373,1.75795635737188,2.11139188977927
"210719_a08","14866651",1126.71477440449,853.94514299435,"1","","131H","thief","aM","vNM","H","a","aMvNM",2.98068410566782,1.85396933126333,2.12673896267347
"210719_a08","14866651",1176.11751211728,879.203533622614,"1","","132L","thorns","aNM","vNM","L","a","aNMvNM",3.48653308814556,2.31041557602828,2.60732955452295
"210719_a08","14866651",1064.59147650685,828.635189304581,"1","","133L","throat","aM","vM","L","a","aMvM",2.90413649707171,1.83954502056486,2.07550130776713
"210719_a08","14866651",1084.85762002542,930.986362309431,"1","","134L","tin","aNM","vM","L","a","aNMvM",2.83992292660136,1.75506530657594,1.90893656429193
"210719_a08","14866651",970.059872905735,771.717787849765,"1","","136H","trail","aM","vNM","H","a","aMvNM",2.77852503929059,1.80846516638485,2.00680725144082
"210719_a08","14866651",1027.65641064285,819.367832475776,"1","","137L","trap","aNM","vNM","L","a","aNMvNM",3.21491782309953,2.18726141245668,2.39554999062375
"210719_a08","14866651",1510.58241904659,1234.55391027468,"1","","138L","truck","aM","vM","L","a","aMvM",3.45973366056191,1.94915124151532,2.22517975028723
"210719_a08","14866651",1020.73082985597,848.068582381369,"1","","139L","tub","aNM","vM","L","a","aNMvM",3.39032338852583,2.36959255866986,2.54225480614446
"210719_a08","14866651",1068.49060797513,838.035347247653,"1","","13H","breath","aM","vM","H","a","aMvM",3.34002223149906,2.27153162352393,2.50198688425141
"210719_a08","14866651",937.243639214075,768.741235367855,"1","","140H","van","aM","vNM","H","a","aMvNM",3.53297813580375,2.59573449658967,2.76423690043589
"210719_a08","14866651",1091.68198397984,759.977183784857,"1","","141L","wax","aNM","vNM","L","a","aNMvNM",3.01401010986709,1.92232812588725,2.25403292608223
"210719_a08","14866651",893.964590315133,784.166408065023,"1","","14H","broom","aNM","vM","H","a","aNMvM",2.97281906002726,2.07885446971213,2.18865265196224
"210719_a08","14866651",1007.07148032974,862.76479152519,"1","","15L","bruise","aM","vNM","L","a","aMvNM",3.13134609676932,2.12427461643958,2.26858130524413
"210719_a08","14866651",1067.22370077026,846.351857335921,"1","","16H","cake","aNM","vNM","H","a","aNMvNM",3.69133873336608,2.62411503259582,2.84498687603016
"210719_a08","14866651",1014.74803656065,782.268077983657,"1","","17L","calf","aM","vM","L","a","aMvM",3.73819283012057,2.72344479355992,2.95592475213691
"210719_a08","14866651",1288.94241753552,1103.54261594823,"1","","19L","chat","aNM","vM","L","a","aNMvM",3.65040414536675,2.36146172783123,2.54686152941852
"210719_a08","14866651",1229.48644454145,795.821057114554,"1","","20H","chunks","aM","vNM","H","a","aMvNM",3.24718964850869,2.01770320396724,2.45136859139414
"210719_a08","14866651",1282.57479201322,1108.86132434321,"1","","21L","clerk","aNM","vNM","L","a","aNMvNM",3.47735853171288,2.19478373969966,2.36849720736967
"210719_a08","14866651",1131.10678880008,836.046372133411,"1","","22L","cliff","aM","vM","L","a","aMvM",3.09935372550592,1.96824693670584,2.26330735337251
"210719_a08","14866651",1158.43116265596,893.596286112749,"1","","23L","clock","aNM","vM","L","a","aNMvM",3.3911298944074,2.23269873175144,2.49753360829465
"210719_a08","14866651",1023.13916849896,963.028597511299,"1","","24H","clue","aM","vNM","H","a","aMvNM",3.53106039908768,2.50792123058872,2.56803180157638
"210719_a08","14866651",1043.25442620148,737.191628582423,"1","","25L","coach","aNM","vNM","L","a","aNMvNM",3.47815224931966,2.43489782311818,2.74096062073724
"210719_a08","14866651",1119.25437147897,827.86201036788,"1","","26L","coast","aM","vM","L","a","aMvM",3.45766118718123,2.33840681570226,2.62979917681335
"210719_a08","14866651",886.379417525447,776.499834192107,"1","","27L","coin","aNM","vM","L","a","aNMvM",3.05966915420571,2.17328973668026,2.2831693200136
"210719_a08","14866651",1414.38267685795,1082.7288368322,"1","","28H","cops","aM","vNM","H","a","aMvNM",3.52403571552743,2.10965303866948,2.44130687869523
"210719_a08","14866651",993.493027382451,660.035475299102,"1","","29L","crash","aNM","vNM","L","a","aNMvNM",3.21784026188824,2.22434723450579,2.55780478658914
"210719_a08","14866651",919.017016959046,808.946347024406,"1","","2H","barn","aM","vM","H","a","aMvM",2.86552728715893,1.94651027019988,2.05658094013452
"210719_a08","14866651",920.622006048465,841.456878207565,"1","","30L","crew","aM","vM","L","a","aMvM",3.11850324295096,2.1978812369025,2.2770463647434
"210719_a08","14866651",1049.34263703688,849.028748147983,"1","","31L","crib","aNM","vM","L","a","aNMvM",3.43314193157519,2.38379929453831,2.58411318342721
"210719_a08","14866651",1111.58613460033,896.347047298761,"1","","32H","crop","aM","vNM","H","a","aMvNM",3.32960299673381,2.21801686213348,2.43325594943505
"210719_a08","14866651",932.250214035091,827.377198162081,"1","","33L","crown","aNM","vNM","L","a","aNMvNM",2.83053498892417,1.89828477488908,2.00315779076209
"210719_a08","14866651",966.196731625701,766.333023642521,"1","","35H","curb","aM","vM","H","a","aMvM",3.38019682904607,2.41400009742037,2.61386380540355
"210719_a08","14866651",1004.69661123011,813.532229509675,"1","","36H","dart","aNM","vM","H","a","aNMvM",3.17232456033715,2.16762794910704,2.35879233082747
"210719_a08","14866651",1435.28915812257,1224.33755283336,"1","","37L","deck","aM","vNM","L","a","aMvNM",3.60484258593064,2.16955342780807,2.38050503309728
"210719_a08","14866651",1130.69229331841,1028.28009093746,"1","","38H","den","aNM","vNM","H","a","aNMvNM",3.5767507212761,2.44605842795769,2.54847063033864
"210719_a08","14866651",1137.07373003194,830.161490448602,"1","","39H","dent","aM","vM","H","a","aMvM",2.87796988748539,1.74089615745345,2.04780839703679
"210719_a08","14866651",1048.54017365716,990.694796882503,"1","","3H","bay","aNM","vM","H","a","aNMvM",2.94160296708456,1.8930627934274,1.95090817020206
"210719_a08","14866651",1350.29227223717,1002.39450550734,"1","","40H","ditch","aNM","vM","H","a","aNMvM",3.18129931649261,1.83100704425544,2.17890481098527
"210719_a08","14866651",785.025242694101,721.511105789292,"1","","41L","dive","aM","vNM","L","a","aMvNM",3.35239597670366,2.56737073400956,2.63088487091437
"210719_a08","14866651",1022.79530507174,925.928003210017,"1","","42H","doll","aNM","vNM","H","a","aNMvNM",2.95124868040445,1.92845337533271,2.02532067719443
"210719_a08","14866651",1174.71875542119,951.635422087894,"1","","43H","dove","aM","vM","H","a","aMvM",3.20542668213724,2.03070792671605,2.25379126004935
"210719_a08","14866651",1124.93770711359,813.76522722422,"1","","44L","draft","aNM","vNM","L","a","aNMvNM",3.64230793061796,2.51737022350437,2.82854270339374
"210719_a08","14866651",895.312795196162,803.550134939772,"1","","45H","drain","aM","vNM","H","a","aMvNM",3.40392544959286,2.5086126543967,2.60037531465309
"210719_a08","14866651",1028.46508291242,867.848416245752,"1","","46H","drug","aNM","vM","H","a","aNMvM",3.31017542282859,2.28171033991617,2.44232700658284
"210719_a08","14866651",933.592281813328,790.923668874768,"1","","47L","drum","aM","vNM","L","a","aMvNM",2.940104636147,2.00651235433367,2.14918096727223
"210719_a08","14866651",1118.8881647931,820.437238867182,"1","","48L","feast","aNM","vM","L","a","aNMvM",2.84990806154647,1.73101989675337,2.02947082267929
"210719_a08","14866651",1092.62493780288,908.258367079205,"1","","4L","beak","aM","vNM","L","a","aMvNM",3.31000001864084,2.21737508083795,2.40174165156163
"210719_a08","14866651",783.468857723623,692.807354874563,"1","","50H","flame","aNM","vNM","H","a","aNMvNM",2.86930625490788,2.08583739718426,2.17649890003332
"210719_a08","14866651",964.592629883526,704.796168243296,"1","","51H","flock","aM","vM","H","a","aMvM",3.08995756519423,2.1253649353107,2.38516139695093
"210719_a08","14866651",1323.39553257461,1141.10907424126,"1","","52H","flood","aM","vNM","H","a","aMvNM",3.38695315635735,2.06355762378274,2.24584408211609
"210719_a08","14866651",1179.38702315848,886.027474547409,"1","","53H","frogs","aNM","vM","H","a","aNMvM",2.87745847139479,1.69807144823631,1.99143099684738
"210719_a08","14866651",946.918837485835,652.914701456385,"1","","54L","fudge","aNM","vNM","L","a","aNMvNM",3.47759873967397,2.53067990218813,2.82468403821758
"210719_a08","14866651",874.422826475604,839.123057957064,"1","","55H","fur","aNM","vNM","H","a","aNMvNM",3.27753529355726,2.40311246708166,2.4384122356002
"210719_a08","14866651",1143.0417105887,1118.35956773154,"1","","57L","glue","aM","vNM","L","a","aMvNM",3.30330673309879,2.16026502251009,2.18494716536725
"210719_a08","14866651",1171.71646971332,1045.98224560414,"1","","58H","goal","aNM","vNM","H","a","aNMvNM",3.24674670461235,2.07503023489903,2.20076445900821
"210719_a08","14866651",995.638699545563,912.919528798913,"1","","59L","gown","aM","vM","L","a","aMvM",3.27506557846942,2.27942687892386,2.36214604967051
"210719_a08","14866651",1458.33283567081,1345.56993884541,"1","","5H","beam","aNM","vNM","H","a","aNMvNM",3.58197754226683,2.12364470659602,2.23640760342142
"210719_a08","14866651",1163.234056727,1041.04109944734,"1","","60L","grin","aNM","vM","L","a","aNMvM",3.46287632797021,2.29964227124321,2.42183522852287
"210719_a08","14866651",886.241911352672,760.252894912752,"0","grown?","61H","growl","aM","vNM","H","a","aMvNM",2.99378568290791,2.10754377155524,2.23353278799516
"210719_a08","14866651",930.156450081201,864.578599203981,"1","","62L","hay","aNM","vNM","L","a","aNMvNM",2.61799194734209,1.68783549726089,1.75341334813811
"210719_a08","14866651",1056.48328884939,750.869697579564,"1","","63L","hedge","aM","vM","L","a","aMvM",3.18939869241694,2.13291540356755,2.43852899483738
"210719_a08","14866651",966.604674052522,855.199259614042,"1","","64L","hen","aNM","vM","L","a","aNMvM",3.00796684290418,2.04136216885166,2.15276758329014
"210719_a08","14866651",741.252951664397,628.985451664417,"1","","65H","herd","aM","vNM","H","a","aMvNM",3.08422062705981,2.34296767539541,2.45523517539539
"210719_a08","14866651",1137.07903122971,800.355420118562,"1","","66L","hint","aNM","vNM","L","a","aNMvNM",3.06654979306924,1.92947076183953,2.26619437295068
"210719_a08","14866651",1070.68880659952,803.699132686489,"1","","67L","hips","aM","vM","L","a","aMvM",3.2503117301724,2.17962292357288,2.44661259748591
"210719_a08","14866651",850.407160056704,637.993531584474,"1","","68L","hive","aNM","vM","L","a","aNMvM",2.96751854642667,2.11711138636997,2.3295250148422
"210719_a08","14866651",930.381554881703,644.645391556703,"1","","69H","host","aM","vNM","H","a","aMvNM",3.33785707728708,2.40747552240538,2.69321168573038
"210719_a08","14866651",956.517848252875,721.269194075485,"1","","70L","hug","aNM","vNM","L","a","aNMvNM",2.99212368846815,2.03560584021528,2.27085449439267
"210719_a08","14866651",971.518329257153,887.610100090513,"1","","71L","jar","aM","vM","L","a","aMvM",3.23802693075373,2.26650860149658,2.35041683066322
"210719_a08","14866651",1059.43199623809,799.970402444591,"1","","72L","juice","aNM","vM","L","a","aNMvM",3.16359355498119,2.1041615587431,2.3636231525366
"210719_a08","14866651",1327.59278948075,1058.34945944125,"1","","73H","junk","aM","vNM","H","a","aMvNM",3.6964768839143,2.36888409443355,2.63812742447305
"210719_a08","14866651",1165.80687069816,948.763418317218,"1","","74L","kick","aNM","vNM","L","a","aNMvNM",3.61728907170229,2.45148220100413,2.66852565338507
"210719_a08","14866651",1077.61595536919,818.031444499584,"1","","75H","knife","aM","vM","H","a","aMvM",3.19982860883476,2.12221265346557,2.38179716433518
"210719_a08","14866651",1013.89548026503,851.457723854761,"1","","76H","knob","aNM","vM","H","a","aNMvM",2.96667053506087,1.95277505479584,2.11521281120611
"210719_a08","14866651",1048.16119957874,860.212369169373,"1","","78L","lap","aM","vNM","L","a","aMvNM",3.19479760712218,2.14663640754344,2.33458523795281
"210719_a08","14866651",912.759669180416,766.882143927916,"1","","79H","lid","aNM","vNM","H","a","aNMvNM",2.98051457854027,2.06775490935985,2.21363243461235
"210719_a08","14866651",1163.70430352713,891.793423897502,"1","","7H","bend","aM","vM","H","a","aMvM",3.30299631249275,2.13929200896562,2.41120288859525
"210719_a08","14866651",1128.6379510912,877.360808234074,"1","","80H","lock","aM","vM","H","a","aMvM",3.24539764695373,2.11675969586253,2.36803683871966
"210719_a08","14866651",1142.98663954699,876.752798734998,"1","","81H","logs","aNM","vM","H","a","aNMvM",3.35153190971741,2.20854527017042,2.47477911098241
"210719_a08","14866651",1014.60749801947,672.786317463988,"1","","82L","lungs","aM","vNM","L","a","aMvNM",3.64983174301881,2.63522424499934,2.97704542555482
"210719_a08","14866651",902.248541450377,672.039513672527,"1","","83H","map","aNM","vNM","H","a","aNMvNM",3.21060940116752,2.30836085971714,2.53856988749499
"210719_a08","14866651",1145.86245643442,887.845194529635,"1","","85H","mat","aM","vM","H","a","aMvM",3.4930360657147,2.34717360928028,2.60519087118507
"210719_a08","14866651",907.7508649809,742.51286407022,"1","","86H","meal","aNM","vM","H","a","aNMvM",2.77321797996089,1.86546711497999,2.03070511589067
"210719_a08","14866651",1012.61619497933,800.748263431673,"1","","87L","mop","aM","vNM","L","a","aMvNM",3.12290266933729,2.11028647435796,2.32215440590562
"210719_a08","14866651",1141.85811673147,908.017687802869,"1","","88H","mouse","aNM","vNM","H","a","aNMvNM",3.10143164139882,1.95957352466735,2.19341395359595
"210719_a08","14866651",953.729296303324,798.061310432674,"1","","89H","mug","aM","vM","H","a","aMvM",3.39189969599192,2.4381703996886,2.59383838555925
"210719_a08","14866651",1026.01644017102,909.856912731998,"1","","8H","blame","aNM","vM","H","a","aNMvM",3.28578730391101,2.25977086373999,2.37593039117901
"210719_a08","14866651",1051.25140370547,759.215292594377,"1","","90H","net","aNM","vM","H","a","aNMvM",3.38883606190598,2.33758465820051,2.6296207693116
"210719_a08","14866651",1159.93056887493,850.880474178038,"1","","91L","notch","aM","vNM","L","a","aMvNM",3.35119018924644,2.19125962037151,2.5003097150684
"210719_a08","14866651",984.651262666202,823.855847381142,"1","","93H","pad","aNM","vNM","H","a","aNMvNM",3.45403668374996,2.46938542108376,2.63018083636882
"210719_a08","14866651",989.507280922022,720.081545627782,"1","","94L","pet","aM","vM","L","a","aMvM",3.34752646046857,2.35801917954655,2.62744491484079
"210719_a08","14866651",818.778593163358,781.816452504418,"1","","95L","pie","aNM","vM","L","a","aNMvM",3.55049962674167,2.73172103357831,2.76868317423725
"210719_a08","14866651",857.141768369105,700.371530273915,"1","","96H","pile","aM","vNM","H","a","aMvNM",3.13154670295881,2.27440493458971,2.4311751726849
"210719_a08","14866651",1187.24080592261,1024.13037766036,"1","","97L","pill","aNM","vNM","L","a","aNMvNM",3.47530520293782,2.28806439701521,2.45117482527746
"210719_a08","14866651",1175.04663624467,1033.88451017631,"1","","98L","pine","aM","vM","L","a","aMvM",3.09181987404665,1.91677323780198,2.05793536387034
"210719_a08","14866651",1174.48883845489,904.66828289928,"1","","99L","plot","aNM","vM","L","a","aNMvM",2.79850572371052,1.62401688525563,1.89383744081124
"210719_a08","14866651",1079.19088501672,740.136718350057,"1","","9L","blast","aM","vNM","L","a","aMvNM",2.96684790634163,1.88765702132491,2.22671118799157
"210719_a09","14867512",1071.67722477817,954.342403349575,"1","","100H","pole","aNM","vNM","H","a","aNMvNM",2.91184723642453,1.84017001164636,1.95750483307495
"210719_a09","14867512",1559.27128307594,1366.67916923166,"1","","101L","pool","aM","vM","L","a","aMvM",3.51688105484591,1.95760977176997,2.15020188561425
"210719_a09","14867512",1047.22175114168,848.331241882405,"1","","102L","prize","aNM","vM","L","a","aNMvM",3.27862053096144,2.23139877981976,2.43028928907904
"210719_a09","14867512",1027.4753606534,697.807768060785,"1","","103H","raft","aM","vNM","H","a","aMvNM",3.93803925594352,2.91056389529012,3.24023148788274
"210719_a09","14867512",1185.38971000243,841.440766454698,"1","","104H","rent","aNM","vM","H","a","aNMvM",3.41158795177723,2.2261982417748,2.57014718532253
"210719_a09","14867512",923.157955502629,764.351516108779,"1","","105H","rim","aNM","vNM","H","a","aNMvNM",3.20500375455305,2.28184579905042,2.44065223844427
"210719_a09","14867512",1193.99100983351,1010.17502023792,"1","","107L","rope","aM","vM","L","a","aMvM",3.34050738034473,2.14651637051122,2.33033236010681
"210719_a09","14867512",756.686730241242,681.602980241262,"1","","108H","row","aM","vNM","H","a","aMvNM",3.24458724260141,2.48790051236017,2.56298426236015
"210719_a09","14867512",973.617457066082,692.233059421243,"1","","109H","sand","aNM","vM","H","a","aNMvM",2.88099528922895,1.90737783216287,2.18876222980771
"210719_a09","14867512",1075.61534058473,937.570888713071,"1","","10L","bowl","aM","vNM","L","a","aMvNM",3.48854694707537,2.41293160649064,2.5509760583623
"210719_a09","14867512",832.84084273087,674.35782642654,"1","","110H","scab","aNM","vNM","H","a","aNMvNM",2.9895058725326,2.15666502980173,2.31514804610606
"210719_a09","14867512",1438.49215973107,1226.24364782637,"1","","111L","seeds","aM","vM","L","a","aMvM",3.14687404389558,1.70838188416451,1.92063039606921
"210719_a09","14867512",990.959636901723,745.019280784503,"1","","112L","shed","aNM","vM","L","a","aNMvM",3.13358169401522,2.1426220571135,2.38856241323072
"210719_a09","14867512",1031.9349048454,758.574831166516,"1","","113L","sheep","aNM","vNM","L","a","aNMvNM",2.81864846776335,1.78671356291795,2.06007363659683
"210719_a09","14867512",995.17826274471,822.223401633531,"1","","114H","silk","aM","vM","H","a","aMvM",2.89317921697771,1.898000954233,2.07095581534418
"210719_a09","14867512",1228.95121160934,1032.61341399036,"1","","115L","skirt","aM","vNM","L","a","aMvNM",3.3517882064832,2.12283699487386,2.31917479249284
"210719_a09","14867512",1091.35449205697,824.041629738146,"1","","116L","sleeves","aNM","vM","L","a","aNMvM",3.39220376283841,2.30084927078144,2.56816213310026
"210719_a09","14867512",1087.42981632978,813.527412713861,"1","","117L","slice","aNM","vNM","L","a","aNMvNM",3.32580532159617,2.23837550526639,2.51227790888231
"210719_a09","14867512",1066.17106699251,919.181715140769,"1","","118H","sling","aM","vM","H","a","aMvM",3.21756805179517,2.15139698480266,2.2983863366544
"210719_a09","14867512",955.870295649876,676.406233149896,"1","","119L","splash","aM","vNM","L","a","aMvNM",3.2066613943101,2.25079109866022,2.5302551611602
"210719_a09","14867512",1119.85579962709,730.791589721549,"1","","120L","sponge","aNM","vM","L","a","aNMvM",3.07145347278663,1.95159767315954,2.34066188306508
"210719_a09","14867512",1135.45642415996,913.63353683604,"1","","121L","spool","aNM","vNM","L","a","aNMvNM",3.22857067734261,2.09311425318265,2.31493714050657
"210719_a09","14867512",843.52790148316,700.37737931781,"1","","122H","spoon","aM","vM","H","a","aMvM",2.86639479846221,2.02286689697905,2.1660174191444
"210719_a09","14867512",1021.77990206068,817.312530737158,"1","","123L","sport","aM","vNM","L","a","aMvNM",3.22048652873256,2.19870662667188,2.4031739979954
"210719_a09","14867512",1077.6411183789,963.602642778943,"1","","124L","spray","aNM","vM","L","a","aNMvM",3.44009038032937,2.36244926195047,2.47648773755043
"210719_a09","14867512",982.052417302749,779.511925064209,"1","","126L","strap","aNM","vNM","L","a","aNMvNM",3.13209276824366,2.15004035094091,2.35258084317945
"210719_a09","14867512",1170.30338497782,720.992649090694,"1","","127H","swamps","aM","vM","H","a","aMvM",3.20002367816583,2.02972029318801,2.47903102907514
"210719_a09","14867512",982.830522465114,823.492238636664,"1","","128L","swan","aM","vNM","L","a","aMvNM",2.85056166138354,1.86773113891843,2.02706942274688
"210719_a09","14867512",933.374440704393,855.022792352673,"1","","129H","tea","aM","vNM","H","a","aMvNM",3.0623888229044,2.12901438220001,2.20736603055173
"210719_a09","14867512",1045.005120959,892.56927273179,"1","","12L","bread","aNM","vM","L","a","aNMvM",2.91265093244229,1.86764581148329,2.0200816597105
"210719_a09","14867512",1221.45053231865,907.083270413911,"1","","130H","tent","aNM","vM","H","a","aNMvM",3.02646042706901,1.80500989475036,2.1193771566551
"210719_a09","14867512",1094.21651954277,860.629713987111,"1","","131H","thief","aNM","vNM","H","a","aNMvNM",2.96162772853357,1.8674112089908,2.10099801454646
"210719_a09","14867512",1187.85547817906,842.669708381366,"1","","132L","thorns","aM","vM","L","a","aMvM",3.49787892762156,2.3100234494425,2.65520921924019
"210719_a09","14867512",957.262425029329,732.187032003408,"1","","133H","throat","aM","vNM","H","a","aMvNM",3.07403640989928,2.11677398486995,2.34184937789587
"210719_a09","14867512",1052.41502227908,920.563170427147,"1","","134H","tin","aNM","vM","H","a","aNMvM",3.03555649565202,1.98314147337294,2.11499332522487
"210719_a09","14867512",1013.87715918707,892.065254425293,"1","","136H","trail","aNM","vNM","H","a","aNMvNM",2.83846280906715,1.82458564988008,1.94639755464186
"210719_a09","14867512",1106.85190056021,949.626861674274,"1","","137L","trap","aM","vM","L","a","aMvM",3.2679463922622,2.16109449170199,2.31831953058793
"210719_a09","14867512",1071.74542157986,840.673235907384,"1","","138H","truck","aM","vNM","H","a","aMvNM",3.80721078499516,2.7354653634153,2.96653754908778
"210719_a09","14867512",1117.19022662301,975.73636899308,"1","","139H","tub","aNM","vM","H","a","aNMvM",3.19720515082993,2.08001492420692,2.22146878183685
"210719_a09","14867512",1223.56925380298,993.113993075495,"1","","13H","breath","aM","vM","H","a","aMvM",3.49510087732691,2.27153162352393,2.50198688425141
"210719_a09","14867512",984.965952641755,849.600916409785,"1","","140H","van","aNM","vNM","H","a","aNMvNM",3.58160419333826,2.59663824069651,2.73200327692848
"210719_a09","14867512",1365.18305803151,1089.78036651996,"0","discard_works","141L","wax","aM","vM","L","a","aMvM",3.30470452702281,1.9395214689913,2.21492416050285
"210719_a09","14867512",1110.99161571284,1023.13387761761,"1","","14L","broom","aNM","vNM","L","a","aNMvNM",3.5705309462509,2.45953933053806,2.54739706863329
"210719_a09","14867512",1062.2472042328,886.871093121683,"1","","15H","bruise","aM","vM","H","a","aMvM",3.37411956465456,2.31187236042176,2.48724847153288
"210719_a09","14867512",1032.17312904727,822.248786941999,"1","","16L","cake","aM","vNM","L","a","aMvNM",3.47715544852622,2.44498231947895,2.65490666158422
"210719_a09","14867512",967.921486827787,774.424990051997,"1","","17H","calf","aM","vNM","H","a","aMvNM",3.52179990570487,2.55387841887708,2.74737491565287
"210719_a09","14867512",1164.98669890061,910.535545105421,"1","","19H","chat","aNM","vM","H","a","aNMvM",3.21780603582448,2.05281933692387,2.30727049071906
"210719_a09","14867512",1160.26038456183,787.845074570735,"1","","20H","chunks","aNM","vNM","H","a","aNMvNM",3.06894031921559,1.90867993465376,2.28109524464485
"210719_a09","14867512",1379.76728016582,1196.91934771632,"1","","21L","clerk","aM","vM","L","a","aMvM",3.53862009854515,2.15885281837933,2.34170075082883
"210719_a09","14867512",1044.00342638285,785.552568901907,"1","","22H","cliff","aM","vNM","H","a","aMvNM",3.16633314853384,2.12232972215099,2.38078057963193
"210719_a09","14867512",1176.84496213118,923.37321972968,"1","","23H","clock","aNM","vM","H","a","aNMvM",2.95072792041401,1.77388295828283,2.02735470068433
"210719_a09","14867512",1016.46724649224,975.61671403788,"1","","24H","clue","aNM","vNM","H","a","aNMvNM",3.53168819580047,2.51522094930823,2.55607148176259
"210719_a09","14867512",1108.86946350976,847.950192676422,"1","","25L","coach","aM","vM","L","a","aMvM",3.62935324717378,2.52048378366402,2.78140305449736
