Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-xuy4,branch-lfui,branch-sv81,branch-p82f,randomiser-t27m,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,videoname,ANSWER,feedback,Progress,target,Predict,Auditory,Visual,ItemN,Condition,Combo,order
1409,1627073025243,23/07/2021 20:43:45,1627073025195,1,23/07/2021 21:43:45,58324,7,task-fbmh,,14550439,210719_a22,4294974,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0.2,1280x800,1280x800,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version8,Version8,Version8,64,108,2,Screen 2,Zone3,response_button_text,6202,,,Next,1,0,1,0,,,,2,2,Block1,103L_aM_vNM.mp4,,raft.jpg,1,raft,0,1,0,103,L_aM_vNM,aM_vNM,15
1410,1627073025380,23/07/2021 20:43:45,1627073025236,1,23/07/2021 21:43:45,58324,7,task-fbmh,,14550439,210719_a22,4294974,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0.2,1280x800,1280x800,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version8,Version8,Version8,64,108,2,Screen 2,Zone2,audio_recording2,,,,STOPPED RECORDING,,0,1,0,,,,2,2,Block1,103L_aM_vNM.mp4,,raft.jpg,1,raft,0,1,0,103,L_aM_vNM,aM_vNM,15
1411,1627073025380,23/07/2021 20:43:45,1627073025239,1,23/07/2021 21:43:45,58324,7,task-fbmh,,14550439,210719_a22,4294974,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0.2,1280x800,1280x800,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version8,Version8,Version8,64,108,2,Screen 2,Zone2,audio_recording2,,,,58324-7-4294974-task-fbmh-14550439-103LaMvNMmp4-123-2.weba,,0,1,0,,,,2,2,Block1,103L_aM_vNM.mp4,,raft.jpg,1,raft,0,1,0,103,L_aM_vNM,aM_vNM,15
1412,1627073025380,23/07/2021 20:43:45,1627073025239,1,23/07/2021 21:43:45,58324,7,task-fbmh,,14550439,210719_a22,4294974,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0.2,1280x800,1280x800,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version8,Version8,Version8,64,108,2,Screen 2,Zone2,audio_recording2,,,,https://gorilla.sc/uploads/schedule/14550439?filename=103LaMvNMmp4-123-2.weba,,0,1,0,,,,2,2,Block1,103L_aM_vNM.mp4,,raft.jpg,1,raft,0,1,0,103,L_aM_vNM,aM_vNM,15
1413,1627073027243,23/07/2021 20:43:47,1627073027194,1,23/07/2021 21:43:47,58324,7,task-fbmh,,14550439,210719_a22,4294974,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0.2,1280x800,1280x800,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version8,Version8,Version8,64,108,3,Screen 4,Zone1,timelimit_screen,1502,,,,,0,1,0,,,1,2,2,Block1,103L_aM_vNM.mp4,,raft.jpg,1,raft,0,1,0,103,L_aM_vNM,aM_vNM,15
1414,1627073027508,23/07/2021 20:43:47,1627073027436,1,23/07/2021 21:43:47,58324,7,task-fbmh,,14550439,210719_a22,4294974,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0.2,1280x800,1280x800,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version8,Version8,Version8,47,109,1,Screen 1,Zone1,fixation,250,,,,,0,1,0,,,,2,2,Block1,23L_aM_vM.mp4,,clock.jpg,1,clock,0,1,1,23,L_aM_vM,aM_vM,15
1415,1627073027685,23/07/2021 20:43:47,1627073027570,1,23/07/2021 21:43:47,58324,7,task-fbmh,,14550439,210719_a22,4294974,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0.2,1280x800,1280x800,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version8,Version8,Version8,47,109,2,Screen 2,Zone2,audio_recording2,,,,STARTED RECORDING,,0,1,0,,,,2,2,Block1,23L_aM_vM.mp4,,clock.jpg,1,clock,0,1,1,23,L_aM_vM,aM_vM,15
1416,1627073028676,23/07/2021 20:43:48,1627073028630,1,23/07/2021 21:43:48,58324,7,task-fbmh,,14550439,210719_a22,4294974,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0.2,1280x800,1280x800,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version8,Version8,Version8,47,109,2,Screen 2,video1,content_video,1178,,,VIDEO STARTED,1,0,1,0,,,,2,2,Block1,23L_aM_vM.mp4,,clock.jpg,1,clock,0,1,1,23,L_aM_vM,aM_vM,15
1417,1627073028825,23/07/2021 20:43:48,1627073028643,1,23/07/2021 21:43:48,58324,7,task-fbmh,,14550439,210719_a22,4294974,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0.2,1280x800,1280x800,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version8,Version8,Version8,47,109,2,Screen 2,video1,content_video,1191,,,VIDEO PLAYING EVENT FIRED,1,0,1,0,,,,2,2,Block1,23L_aM_vM.mp4,,clock.jpg,1,clock,0,1,1,23,L_aM_vM,aM_vM,15
1418,1627073029436,23/07/2021 20:43:49,1627073029387,1,23/07/2021 21:43:49,58324,7,task-fbmh,,14550439,210719_a22,4294974,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0.2,1280x800,1280x800,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version8,Version8,Version8,47,109,2,Screen 2,video1,content_video,1935,,,VIDEO TIMEUPDATE EVENT FIRED,1,0,1,0,,,,2,2,Block1,23L_aM_vM.mp4,,clock.jpg,1,clock,0,1,1,23,L_aM_vM,aM_vM,15
