Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-xuy4,branch-lfui,branch-sv81,branch-p82f,randomiser-t27m,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,videoname,ANSWER,feedback,Progress,target,Predict,Auditory,Visual,ItemN,Condition,Combo,order
1,1626865993320,21/07/2021 11:13:13,1626865993204,1,21/07/2021 12:13:13,58324,5,task-b6hw,,14491643,210719_a15,4294938,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.1,1440x900,1440x820,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version1,Version1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,
2,1626866071047,21/07/2021 11:14:31,1626866070977,1,21/07/2021 12:14:30,58324,5,task-b6hw,,14491643,210719_a15,4294938,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.1,1440x900,1440x820,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version1,Version1,Version1,1,1,1,Screen 1,Zone2,audio_recording2,,,,STARTED RECORDING,,0,1,0,,,,,,Mic_Test,,,,,,,,,,,,2
3,1626866074045,21/07/2021 11:14:34,1626866073982,1,21/07/2021 12:14:33,58324,5,task-b6hw,,14491643,210719_a15,4294938,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.1,1440x900,1440x820,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version1,Version1,Version1,1,1,1,Screen 1,Zone2,audio_recording2,,,,STOPPED RECORDING,,0,1,0,,,,,,Mic_Test,,,,,,,,,,,,2
4,1626866074124,21/07/2021 11:14:34,1626866073992,1,21/07/2021 12:14:33,58324,5,task-b6hw,,14491643,210719_a15,4294938,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.1,1440x900,1440x820,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version1,Version1,Version1,1,1,1,Screen 1,Zone2,audio_recording2,,,,58324-5-4294938-task-b6hw-14491643-audioFile-0-1.weba,,0,1,0,,,,,,Mic_Test,,,,,,,,,,,,2
5,1626866074124,21/07/2021 11:14:34,1626866073992,1,21/07/2021 12:14:33,58324,5,task-b6hw,,14491643,210719_a15,4294938,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.1,1440x900,1440x820,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version1,Version1,Version1,1,1,1,Screen 1,Zone2,audio_recording2,,,,https://gorilla.sc/uploads/schedule/14491643?filename=audioFile-0-1.weba,,0,1,0,,,,,,Mic_Test,,,,,,,,,,,,2
6,1626866074124,21/07/2021 11:14:34,1626866073993,1,21/07/2021 12:14:33,58324,5,task-b6hw,,14491643,210719_a15,4294938,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.1,1440x900,1440x820,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version1,Version1,Version1,1,1,1,Screen 1,Zone2,audio_recording2,80730,,,,,0,1,0,,,,,,Mic_Test,,,,,,,,,,,,2
7,1626866074265,21/07/2021 11:14:34,1626866074225,1,21/07/2021 12:14:34,58324,5,task-b6hw,,14491643,210719_a15,4294938,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.1,1440x900,1440x820,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version1,Version1,Version1,2,1,1,1 ISI,Zone1,fixation,250,,,,,0,1,0,,,,,,Practice,101L_aM_vM.mp4,,pool.jpg,1,pool,0,1,1,,,,3
8,1626866074392,21/07/2021 11:14:34,1626866074321,1,21/07/2021 12:14:34,58324,5,task-b6hw,,14491643,210719_a15,4294938,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.1,1440x900,1440x820,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version1,Version1,Version1,2,1,2,2 Video Screen,Zone2,audio_recording2,,,,STARTED RECORDING,,0,1,0,,,,,,Practice,101L_aM_vM.mp4,,pool.jpg,1,pool,0,1,1,,,,3
9,1626866076064,21/07/2021 11:14:36,1626866076021,1,21/07/2021 12:14:36,58324,5,task-b6hw,,14491643,210719_a15,4294938,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.1,1440x900,1440x820,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version1,Version1,Version1,2,1,2,2 Video Screen,video1,content_video,1781,,,VIDEO STARTED,1,0,1,0,,,,,,Practice,101L_aM_vM.mp4,,pool.jpg,1,pool,0,1,1,,,,3
10,1626866076158,21/07/2021 11:14:36,1626866076060,1,21/07/2021 12:14:36,58324,5,task-b6hw,,14491643,210719_a15,4294938,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.1,1440x900,1440x820,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version1,Version1,Version1,2,1,2,2 Video Screen,video1,content_video,1820,,,VIDEO PLAYING EVENT FIRED,1,0,1,0,,,,,,Practice,101L_aM_vM.mp4,,pool.jpg,1,pool,0,1,1,,,,3
11,1626866076329,21/07/2021 11:14:36,1626866076281,1,21/07/2021 12:14:36,58324,5,task-b6hw,,14491643,210719_a15,4294938,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.1,1440x900,1440x820,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version1,Version1,Version1,2,1,2,2 Video Screen,video1,content_video,2041,,,VIDEO TIMEUPDATE EVENT FIRED,1,0,1,0,,,,,,Practice,101L_aM_vM.mp4,,pool.jpg,1,pool,0,1,1,,,,3
12,1626866076423,21/07/2021 11:14:36,1626866076282,1,21/07/2021 12:14:36,58324,5,task-b6hw,,14491643,210719_a15,4294938,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.1,1440x900,1440x820,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version1,Version1,Version1,2,1,2,2 Video Screen,video1,content_video,1965.030156,,,ADJUSTED START TIME based on TIMEUPDATE EVENT,1,0,1,0,,,,,,Practice,101L_aM_vM.mp4,,pool.jpg,1,pool,0,1,1,,,,3
13,1626866214944,21/07/2021 11:16:54,1626866214875,1,21/07/2021 12:16:54,58324,5,task-b6hw,,14491643,210719_a15,4294938,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.1,1440x900,1440x848,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version1,Version1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,
14,1626866218070,21/07/2021 11:16:58,1626866218023,1,21/07/2021 12:16:58,58324,5,task-b6hw,,14491643,210719_a15,4294938,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.1,1440x900,1440x848,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version1,Version1,Version1,2,1,2,2 Video Screen,Zone2,audio_recording2,,,,STARTED RECORDING,,0,1,0,,,,,,Practice,101L_aM_vM.mp4,,pool.jpg,1,pool,0,1,1,,,,3
15,1626866219160,21/07/2021 11:16:59,1626866219064,1,21/07/2021 12:16:59,58324,5,task-b6hw,,14491643,210719_a15,4294938,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.1,1440x900,1440x848,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version1,Version1,Version1,2,1,2,2 Video Screen,video1,content_video,3101.000000000001,,,VIDEO STARTED,1,0,1,0,,,,,,Practice,101L_aM_vM.mp4,,pool.jpg,1,pool,0,1,1,,,,3
16,1626866219283,21/07/2021 11:16:59,1626866219115,1,21/07/2021 12:16:59,58324,5,task-b6hw,,14491643,210719_a15,4294938,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.1,1440x900,1440x848,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version1,Version1,Version1,2,1,2,2 Video Screen,video1,content_video,3152,,,VIDEO PLAYING EVENT FIRED,1,0,1,0,,,,,,Practice,101L_aM_vM.mp4,,pool.jpg,1,pool,0,1,1,,,,3
17,1626866219638,21/07/2021 11:16:59,1626866219583,1,21/07/2021 12:16:59,58324,5,task-b6hw,,14491643,210719_a15,4294938,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.1,1440x900,1440x848,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version1,Version1,Version1,2,1,2,2 Video Screen,video1,content_video,3620,,,VIDEO TIMEUPDATE EVENT FIRED,1,0,1,0,,,,,,Practice,101L_aM_vM.mp4,,pool.jpg,1,pool,0,1,1,,,,3
18,1626866219700,21/07/2021 11:16:59,1626866219585,1,21/07/2021 12:16:59,58324,5,task-b6hw,,14491643,210719_a15,4294938,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.1,1440x900,1440x848,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version1,Version1,Version1,2,1,2,2 Video Screen,video1,content_video,3375.788916,,,ADJUSTED START TIME based on TIMEUPDATE EVENT,1,0,1,0,,,,,,Practice,101L_aM_vM.mp4,,pool.jpg,1,pool,0,1,1,,,,3
19,1626866222512,21/07/2021 11:17:02,1626866222455,1,21/07/2021 12:17:02,58324,5,task-b6hw,,14491643,210719_a15,4294938,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.1,1440x900,1440x848,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version1,Version1,Version1,2,1,2,2 Video Screen,video1,content_video,6492.000000000001,,,VIDEO ENDED EVENT FIRED,1,0,1,0,,,,,,Practice,101L_aM_vM.mp4,,pool.jpg,1,pool,0,1,1,,,,3
20,1626866226314,21/07/2021 11:17:06,1626866226272,1,21/07/2021 12:17:06,58324,5,task-b6hw,,14491643,210719_a15,4294938,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.1,1440x900,1440x848,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version1,Version1,Version1,2,1,2,2 Video Screen,Zone3,response_button_text,10303,,,Next,1,0,1,0,,,,,,Practice,101L_aM_vM.mp4,,pool.jpg,1,pool,0,1,1,,,,3
21,1626866226373,21/07/2021 11:17:06,1626866226327,1,21/07/2021 12:17:06,58324,5,task-b6hw,,14491643,210719_a15,4294938,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.1,1440x900,1440x848,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version1,Version1,Version1,2,1,2,2 Video Screen,Zone2,audio_recording2,,,,STOPPED RECORDING,,0,1,0,,,,,,Practice,101L_aM_vM.mp4,,pool.jpg,1,pool,0,1,1,,,,3
22,1626866226373,21/07/2021 11:17:06,1626866226330,1,21/07/2021 12:17:06,58324,5,task-b6hw,,14491643,210719_a15,4294938,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.1,1440x900,1440x848,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version1,Version1,Version1,2,1,2,2 Video Screen,Zone2,audio_recording2,,,,58324-5-4294938-task-b6hw-14491643-101LaMvMmp4-1-2.weba,,0,1,0,,,,,,Practice,101L_aM_vM.mp4,,pool.jpg,1,pool,0,1,1,,,,3
23,1626866226373,21/07/2021 11:17:06,1626866226331,1,21/07/2021 12:17:06,58324,5,task-b6hw,,14491643,210719_a15,4294938,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.1,1440x900,1440x848,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version1,Version1,Version1,2,1,2,2 Video Screen,Zone2,audio_recording2,,,,https://gorilla.sc/uploads/schedule/14491643?filename=101LaMvMmp4-1-2.weba,,0,1,0,,,,,,Practice,101L_aM_vM.mp4,,pool.jpg,1,pool,0,1,1,,,,3
24,1626866228304,21/07/2021 11:17:08,1626866228261,1,21/07/2021 12:17:08,58324,5,task-b6hw,,14491643,210719_a15,4294938,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.1,1440x900,1440x848,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version1,Version1,Version1,2,1,3,4 Feedback,Zone1,timelimit_screen,1505,,,,,0,1,0,,,1,,,Practice,101L_aM_vM.mp4,,pool.jpg,1,pool,0,1,1,,,,3
25,1626866235004,21/07/2021 11:17:15,1626866234960,1,21/07/2021 12:17:14,58324,5,task-b6hw,,14491643,210719_a15,4294938,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.1,1440x900,1440x848,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version1,Version1,Version1,2,1,4,Screen 1,advancementZone,continue_button,6690,,,,,0,1,0,,,,,,Practice,101L_aM_vM.mp4,,pool.jpg,1,pool,0,1,1,,,,3
26,1626866235254,21/07/2021 11:17:15,1626866235208,1,21/07/2021 12:17:15,58324,5,task-b6hw,,14491643,210719_a15,4294938,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.1,1440x900,1440x848,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version1,Version1,Version1,3,2,1,1 ISI,Zone1,fixation,251,,,,,0,1,0,,,,,,Practice,48L_aNM_vM.mp4,,feast.jpg,1,feast,0,0,1,,,,4
27,1626866235378,21/07/2021 11:17:15,1626866235314,1,21/07/2021 12:17:15,58324,5,task-b6hw,,14491643,210719_a15,4294938,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.1,1440x900,1440x848,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version1,Version1,Version1,3,2,2,2 Video Screen,Zone2,audio_recording2,,,,STARTED RECORDING,,0,1,0,,,,,,Practice,48L_aNM_vM.mp4,,feast.jpg,1,feast,0,0,1,,,,4
28,1626866236729,21/07/2021 11:17:16,1626866236646,1,21/07/2021 12:17:16,58324,5,task-b6hw,,14491643,210719_a15,4294938,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.1,1440x900,1440x848,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version1,Version1,Version1,3,2,2,2 Video Screen,video1,content_video,1426,,,VIDEO STARTED,1,0,1,0,,,,,,Practice,48L_aNM_vM.mp4,,feast.jpg,1,feast,0,0,1,,,,4
29,1626866236793,21/07/2021 11:17:16,1626866236685,1,21/07/2021 12:17:16,58324,5,task-b6hw,,14491643,210719_a15,4294938,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.1,1440x900,1440x848,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version1,Version1,Version1,3,2,2,2 Video Screen,video1,content_video,1466,,,VIDEO PLAYING EVENT FIRED,1,0,1,0,,,,,,Practice,48L_aNM_vM.mp4,,feast.jpg,1,feast,0,0,1,,,,4
30,1626866236995,21/07/2021 11:17:16,1626866236901,1,21/07/2021 12:17:16,58324,5,task-b6hw,,14491643,210719_a15,4294938,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.1,1440x900,1440x848,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version1,Version1,Version1,3,2,2,2 Video Screen,video1,content_video,1682.0000000000036,,,VIDEO TIMEUPDATE EVENT FIRED,1,0,1,0,,,,,,Practice,48L_aNM_vM.mp4,,feast.jpg,1,feast,0,0,1,,,,4
