Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-xuy4,branch-lfui,branch-sv81,branch-p82f,randomiser-t27m,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,videoname,ANSWER,feedback,Progress,target,Predict,Auditory,Visual,ItemN,Condition,Combo,order
1389,1627295465212,26/07/2021 10:31:05,1627295463921,1,26/07/2021 11:31:03,58324,8,task-75wy,,14579981,210719_a45,4294973,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1366x768,1366x643,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version3,Version3,Version3,72,97,2,Screen 2,Zone2,audio_recording2,,,,58324-8-4294973-task-75wy-14579981-138LaNMvNMmp4-112-2.weba,,0,1,0,,,,2,2,Block1,138L_aNM_vNM.mp4,,truck.jpg,1,truck,0,1,1,138,L_aNM_vNM,aNM_vNM,15
1390,1627295465212,26/07/2021 10:31:05,1627295463922,1,26/07/2021 11:31:03,58324,8,task-75wy,,14579981,210719_a45,4294973,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1366x768,1366x643,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version3,Version3,Version3,72,97,2,Screen 2,Zone2,audio_recording2,,,,https://gorilla.sc/uploads/schedule/14579981?filename=138LaNMvNMmp4-112-2.weba,,0,1,0,,,,2,2,Block1,138L_aNM_vNM.mp4,,truck.jpg,1,truck,0,1,1,138,L_aNM_vNM,aNM_vNM,15
1391,1627295467104,26/07/2021 10:31:07,1627295465878,1,26/07/2021 11:31:05,58324,8,task-75wy,,14579981,210719_a45,4294973,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1366x768,1366x643,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version3,Version3,Version3,72,97,3,Screen 4,Zone1,timelimit_screen,1499.7600000000093,,,,,0,1,0,,,1,2,2,Block1,138L_aNM_vNM.mp4,,truck.jpg,1,truck,0,1,1,138,L_aNM_vNM,aNM_vNM,15
1392,1627295467354,26/07/2021 10:31:07,1627295466129,1,26/07/2021 11:31:06,58324,8,task-75wy,,14579981,210719_a45,4294973,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1366x768,1366x643,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version3,Version3,Version3,52,98,1,Screen 1,Zone1,fixation,249.93999999994412,,,,,0,1,0,,,,2,2,Block1,43L_aM_vNM.mp4,,dove.jpg,1,dove,0,1,0,43,L_aM_vNM,aM_vNM,15
1393,1627295467479,26/07/2021 10:31:07,1627295466184,1,26/07/2021 11:31:06,58324,8,task-75wy,,14579981,210719_a45,4294973,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1366x768,1366x643,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version3,Version3,Version3,52,98,2,Screen 2,Zone2,audio_recording2,,,,STARTED RECORDING,,0,1,0,,,,2,2,Block1,43L_aM_vNM.mp4,,dove.jpg,1,dove,0,1,0,43,L_aM_vNM,aM_vNM,15
1394,1627295468135,26/07/2021 10:31:08,1627295466918,1,26/07/2021 11:31:06,58324,8,task-75wy,,14579981,210719_a45,4294973,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1366x768,1366x643,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version3,Version3,Version3,52,98,2,Screen 2,video1,content_video,774,,,VIDEO STARTED,1,0,1,0,,,,2,2,Block1,43L_aM_vNM.mp4,,dove.jpg,1,dove,0,1,0,43,L_aM_vNM,aM_vNM,15
1395,1627295468243,26/07/2021 10:31:08,1627295466929,1,26/07/2021 11:31:06,58324,8,task-75wy,,14579981,210719_a45,4294973,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1366x768,1366x643,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version3,Version3,Version3,52,98,2,Screen 2,video1,content_video,784,,,VIDEO PLAYING EVENT FIRED,1,0,1,0,,,,2,2,Block1,43L_aM_vNM.mp4,,dove.jpg,1,dove,0,1,0,43,L_aM_vNM,aM_vNM,15
1396,1627295468243,26/07/2021 10:31:08,1627295466930,1,26/07/2021 11:31:06,58324,8,task-75wy,,14579981,210719_a45,4294973,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1366x768,1366x643,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version3,Version3,Version3,52,98,2,Screen 2,video1,content_video,785,,,VIDEO TIMEUPDATE EVENT FIRED,1,0,1,0,,,,2,2,Block1,43L_aM_vNM.mp4,,dove.jpg,1,dove,0,1,0,43,L_aM_vNM,aM_vNM,15
1397,1627295468243,26/07/2021 10:31:08,1627295466930,1,26/07/2021 11:31:06,58324,8,task-75wy,,14579981,210719_a45,4294973,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1366x768,1366x643,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version3,Version3,Version3,52,98,2,Screen 2,video1,content_video,690.333,,,ADJUSTED START TIME based on TIMEUPDATE EVENT,1,0,1,0,,,,2,2,Block1,43L_aM_vNM.mp4,,dove.jpg,1,dove,0,1,0,43,L_aM_vNM,aM_vNM,15
1398,1627295468243,26/07/2021 10:31:08,1627295467007,1,26/07/2021 11:31:07,58324,8,task-75wy,,14579981,210719_a45,4294973,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1366x768,1366x643,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version3,Version3,Version3,52,98,2,Screen 2,video1,content_video,862,,,VIDEO PLAYING EVENT FIRED,1,0,1,0,,,,2,2,Block1,43L_aM_vNM.mp4,,dove.jpg,1,dove,0,1,0,43,L_aM_vNM,aM_vNM,15
1399,1627295471286,26/07/2021 10:31:11,1627295470117,1,26/07/2021 11:31:10,58324,8,task-75wy,,14579981,210719_a45,4294973,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1366x768,1366x643,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version3,Version3,Version3,52,98,2,Screen 2,video1,content_video,3972,,,VIDEO ENDED EVENT FIRED,1,0,1,0,,,,2,2,Block1,43L_aM_vNM.mp4,,dove.jpg,1,dove,0,1,0,43,L_aM_vNM,aM_vNM,15
1400,1627295473274,26/07/2021 10:31:13,1627295472096,1,26/07/2021 11:31:12,58324,8,task-75wy,,14579981,210719_a45,4294973,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1366x768,1366x643,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version3,Version3,Version3,52,98,2,Screen 2,Zone3,response_button_text,5944,,,Next,1,0,1,0,,,,2,2,Block1,43L_aM_vNM.mp4,,dove.jpg,1,dove,0,1,0,43,L_aM_vNM,aM_vNM,15
1401,1627295473400,26/07/2021 10:31:13,1627295472132,1,26/07/2021 11:31:12,58324,8,task-75wy,,14579981,210719_a45,4294973,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1366x768,1366x643,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version3,Version3,Version3,52,98,2,Screen 2,Zone2,audio_recording2,,,,STOPPED RECORDING,,0,1,0,,,,2,2,Block1,43L_aM_vNM.mp4,,dove.jpg,1,dove,0,1,0,43,L_aM_vNM,aM_vNM,15
1402,1627295473400,26/07/2021 10:31:13,1627295472134,1,26/07/2021 11:31:12,58324,8,task-75wy,,14579981,210719_a45,4294973,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1366x768,1366x643,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version3,Version3,Version3,52,98,2,Screen 2,Zone2,audio_recording2,,,,58324-8-4294973-task-75wy-14579981-43LaMvNMmp4-113-2.weba,,0,1,0,,,,2,2,Block1,43L_aM_vNM.mp4,,dove.jpg,1,dove,0,1,0,43,L_aM_vNM,aM_vNM,15
1403,1627295473400,26/07/2021 10:31:13,1627295472134,1,26/07/2021 11:31:12,58324,8,task-75wy,,14579981,210719_a45,4294973,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1366x768,1366x643,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version3,Version3,Version3,52,98,2,Screen 2,Zone2,audio_recording2,,,,https://gorilla.sc/uploads/schedule/14579981?filename=43LaMvNMmp4-113-2.weba,,0,1,0,,,,2,2,Block1,43L_aM_vNM.mp4,,dove.jpg,1,dove,0,1,0,43,L_aM_vNM,aM_vNM,15
