Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-xuy4,branch-lfui,branch-sv81,branch-p82f,randomiser-t27m,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,videoname,ANSWER,feedback,Progress,target,Predict,Auditory,Visual,ItemN,Condition,Combo,order
678,1627234721296,25/07/2021 17:38:41,1627234721162,1,25/07/2021 18:38:41,58324,8,task-tmfe,,14570364,210725_a83,4334978,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.164,1280x720,1280x577,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version7,Version7,Version7,18,46,2,Screen 2,Zone2,audio_recording2,,,,STARTED RECORDING,,0,1,0,,,,1,1,Block1,36L_aNM_vM.mp4,,dart.jpg,1,dart,0,0,1,36,L_aNM_vM,aNM_vM,12
679,1627234721683,25/07/2021 17:38:41,1627234721569,1,25/07/2021 18:38:41,58324,8,task-tmfe,,14570364,210725_a83,4334978,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.164,1280x720,1280x577,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version7,Version7,Version7,18,46,2,Screen 2,video1,content_video,479.0999999642372,,,VIDEO STARTED,1,0,1,0,,,,1,1,Block1,36L_aNM_vM.mp4,,dart.jpg,1,dart,0,0,1,36,L_aNM_vM,aNM_vM,12
680,1627234721842,25/07/2021 17:38:41,1627234721704,1,25/07/2021 18:38:41,58324,8,task-tmfe,,14570364,210725_a83,4334978,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.164,1280x720,1280x577,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version7,Version7,Version7,18,46,2,Screen 2,video1,content_video,614.5,,,VIDEO PLAYING EVENT FIRED,1,0,1,0,,,,1,1,Block1,36L_aNM_vM.mp4,,dart.jpg,1,dart,0,0,1,36,L_aNM_vM,aNM_vM,12
681,1627234722064,25/07/2021 17:38:42,1627234721955,1,25/07/2021 18:38:41,58324,8,task-tmfe,,14570364,210725_a83,4334978,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.164,1280x720,1280x577,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version7,Version7,Version7,18,46,2,Screen 2,video1,content_video,864.5999999642372,,,VIDEO TIMEUPDATE EVENT FIRED,1,0,1,0,,,,1,1,Block1,36L_aNM_vM.mp4,,dart.jpg,1,dart,0,0,1,36,L_aNM_vM,aNM_vM,12
682,1627234722153,25/07/2021 17:38:42,1627234721957,1,25/07/2021 18:38:41,58324,8,task-tmfe,,14570364,210725_a83,4334978,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.164,1280x720,1280x577,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version7,Version7,Version7,18,46,2,Screen 2,video1,content_video,677.3540000119209,,,ADJUSTED START TIME based on TIMEUPDATE EVENT,1,0,1,0,,,,1,1,Block1,36L_aNM_vM.mp4,,dart.jpg,1,dart,0,0,1,36,L_aNM_vM,aNM_vM,12
683,1627234726582,25/07/2021 17:38:46,1627234726459,1,25/07/2021 18:38:46,58324,8,task-tmfe,,14570364,210725_a83,4334978,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.164,1280x720,1280x577,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version7,Version7,Version7,18,46,2,Screen 2,video1,content_video,5369.199999988079,,,VIDEO PLAYING EVENT FIRED,1,0,1,0,,,,1,1,Block1,36L_aNM_vM.mp4,,dart.jpg,1,dart,0,0,1,36,L_aNM_vM,aNM_vM,12
684,1627234726700,25/07/2021 17:38:46,1627234726481,1,25/07/2021 18:38:46,58324,8,task-tmfe,,14570364,210725_a83,4334978,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.164,1280x720,1280x577,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version7,Version7,Version7,18,46,2,Screen 2,video1,content_video,5391.300000011921,,,VIDEO ENDED EVENT FIRED,1,0,1,0,,,,1,1,Block1,36L_aNM_vM.mp4,,dart.jpg,1,dart,0,0,1,36,L_aNM_vM,aNM_vM,12
685,1627234727472,25/07/2021 17:38:47,1627234727364,1,25/07/2021 18:38:47,58324,8,task-tmfe,,14570364,210725_a83,4334978,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.164,1280x720,1280x577,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version7,Version7,Version7,18,46,2,Screen 2,Zone3,response_button_text,6260.199999988079,,,Next,1,0,1,0,,,,1,1,Block1,36L_aNM_vM.mp4,,dart.jpg,1,dart,0,0,1,36,L_aNM_vM,aNM_vM,12
686,1627234727596,25/07/2021 17:38:47,1627234727455,1,25/07/2021 18:38:47,58324,8,task-tmfe,,14570364,210725_a83,4334978,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.164,1280x720,1280x577,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version7,Version7,Version7,18,46,2,Screen 2,Zone2,audio_recording2,,,,STOPPED RECORDING,,0,1,0,,,,1,1,Block1,36L_aNM_vM.mp4,,dart.jpg,1,dart,0,0,1,36,L_aNM_vM,aNM_vM,12
687,1627234727596,25/07/2021 17:38:47,1627234727459,1,25/07/2021 18:38:47,58324,8,task-tmfe,,14570364,210725_a83,4334978,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.164,1280x720,1280x577,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version7,Version7,Version7,18,46,2,Screen 2,Zone2,audio_recording2,,,,58324-8-4334978-task-tmfe-14570364-36LaNMvMmp4-57-2.weba,,0,1,0,,,,1,1,Block1,36L_aNM_vM.mp4,,dart.jpg,1,dart,0,0,1,36,L_aNM_vM,aNM_vM,12
