label	correctans	note	duration2
14731771_100LaNMvNM	pole	1_	0.13989531765676566
14731771_101LaMvM	pool	1_	0.23578472222222202
14731771_102LaNMvM	prize	1_	0.12269248188405868
14731771_103HaNMvM	raft	1_	0.132596420940172
14731771_104HaMvM	rent	1_	0.2822844202898551
14731771_105LaNMvNM	rim	1_	0.16492113095238103
14731771_107HaMvNM	rope	1_	0.07965056818181715
14731771_108HaNMvM	row	1_	0.12081689814814744
14731771_109HaMvM	sand	1_	0.08435912356321928
14731771_10LaNMvM	bowl	1_	0.22166666666666401
14731771_110LaNMvNM	scab	1_	0.12043892045454285
14731771_113LaMvNM	sheep	1_	0.11838214285713633
14731771_114HaNMvNM	silk	1_	0.10390624999999787
14731771_115LaNMvM	skirt	1_	0.1356396604938226
14731771_116LaMvM	sleeves	1_	0.13062427325581183
14731771_117LaMvNM	slice	1_	0.15619314236110782
14731771_118HaNMvNM	sling	1_	0.15991032608695122
14731771_119LaNMvM	splash	1_	0.19550274884258556
14731771_120LaMvM	sponge	1_	0.1462548611111103
14731771_121LaMvNM	spool	1_	0.14881729497354002
14731771_122HaNMvNM	spoon	1_	0.0823576388888867
14731771_123LaNMvM	sport	1_	0.13727499999999537
14731771_124LaMvM	spray	1_	0.11939711757990779
14731771_126LaMvNM	strap	1_	0.15038574218749545
14731771_127HaNMvNM	swamps	1_	0.18162664473683776
14731771_128LaNMvM	swan	1_	0.07414732142856906
14731771_129HaNMvM	tea	1_	0.2413337399899902
14731771_12LaMvM	bread	1_	0.2578929924242388
14731771_130HaMvM	tent	1_	0.08218411796536884
14731771_131LaNMvNM	thief	1_	0.11775384963768687
14731771_132HaMvNM	thorns	1_	0.14375594512195988
14731771_133HaNMvM	throat	1_	0.07382792467949173
14731771_134HaMvM	tin	1_	0.19184889800514782
14731771_136LaNMvNM	trail	1_	0.1366748903508821
14731771_137HaMvNM	trap	1_	0.13723755081301192
14731771_138HaNMvM	truck	1_	0.23099992715619067
14731771_139HaMvM	tub	1_	0.15989583333333712
14731771_13HaMvM	breath	1_	0.25271473097112107
14731771_140LaNMvNM	van	1_	0.22532291666665571
14731771_141HaMvNM	wax	1_	0.11093126867801573
14731771_15HaNMvNM	bruise	1_	0.18294501811594444
14731771_16LaNMvM	cake	1_	0.10471874999998931
14731771_19HaMvM	chat	1_	0.25027619949494806
14731771_20LaNMvNM	chunks	1_	0.23683253205128096
14731771_21HaMvNM	clerk	1_	0.22385699926898894
14731771_22HaNMvM	cliff	1_	0.2969274088541596
14731771_23HaMvM	clock	1_	0.06877984943977822
14731771_24LaNMvNM	clue	1_	0.2559094551282044
14731771_25HaMvNM	coach	1_	0.13127934337798308
14731771_26HaNMvM	coast	1_	0.14267085280373237
14731771_27HaMvM	coin	1_	0.1159374204834478
14731771_28LaNMvNM	cops	1_	0.3623287927350276
14731771_29HaMvNM	crash	1_	0.23736770833333765
14731771_2LaMvM	barn	1_	0.33051770833331773
