label	timetype	timepoint
14866651_100HaMvNM	b	1.6281169753892117
14866651_100HaMvNM	rstart	3.799326571637427
14866651_101LaMvM	b	8.938044045657724
14866651_101LaMvM	rstart	11.36740625
14866651_102LaNMvM	b	15.299185207872538
14866651_102LaNMvM	rstart	17.817462797619047
14866651_103LaMvM	b	21.27995600747253
14866651_103LaMvM	rstart	24.017699404761903
14866651_104LaNMvM	b	26.994843626585606
14866651_104LaNMvM	rstart	29.78990208333333
14866651_105HaMvNM	b	32.220206560041376
14866651_105HaMvNM	rstart	34.82908639705882
14866651_107LaNMvNM	b	37.243039677714
14866651_107LaNMvNM	rstart	39.97542708333334
14866651_108LaMvM	b	41.63484908431861
14866651_108LaMvM	rstart	44.43053926282051
14866651_109LaNMvM	b	46.65853652335036
14866651_109LaNMvM	rstart	49.280869364754096
14866651_10HaNMvNM	b	51.95396919846211
14866651_10HaNMvNM	rstart	54.507924305555555
14866651_110HaMvNM	b	56.7755537591722
14866651_110HaMvNM	rstart	59.16787883771929
14866651_111LaNMvNM	b	62.29363384279225
14866651_111LaNMvNM	rstart	64.63508826754386
14866651_112HaMvM	b	67.5211770462396
14866651_112HaMvM	rstart	69.77654534313726
14866651_113HaNMvM	b	72.45592589454385
14866651_113HaNMvM	rstart	75.1654428490991
14866651_114LaMvNM	b	77.36071303102129
14866651_114LaMvNM	rstart	79.94358217592593
14866651_115HaNMvNM	b	81.93027296588811
14866651_115HaNMvNM	rstart	84.51851370614035
14866651_116HaMvM	b	86.8418722243131
14866651_116HaMvM	rstart	89.56221153846154
14866651_117HaNMvM	b	92.05989454493891
14866651_117HaNMvM	rstart	94.5111078125
14866651_118LaMvNM	b	97.177697684632
14866651_118LaMvNM	rstart	99.90137895114943
14866651_119HaNMvNM	b	102.27161248551968
14866651_119HaNMvNM	rstart	104.8035875
14866651_120HaMvM	b	107.32930806182267
14866651_120HaMvM	rstart	110.00182573198198
14866651_121HaNMvM	b	113.13909462487689
14866651_121HaNMvM	rstart	115.28783114035087
14866651_122LaMvNM	b	117.64399913581916
14866651_122LaMvNM	rstart	120.131109375
14866651_123HaNMvNM.	b	122.38253660225408
14866651_123HaNMvNM.	rstart	125.00505427631578
14866651_124HaMvM	b	127.73285845459587
14866651_124HaMvM	rstart	130.00570549242423
14866651_126HaNMvM	b	132.77633357199065
14866651_126HaNMvM	rstart	135.04285267857142
14866651_127LaMvNM	b	138.74308091940662
14866651_127LaMvNM	rstart	141.35661618589745
14866651_128HaNMvNM	b	144.1760883887429
14866651_128HaNMvNM	rstart	146.6748414351852
14866651_129LaMvM	b	149.17450473979585
14866651_129LaMvM	rstart	151.74445555555556
14866651_12HaMvM	b	153.75083297151525
14866651_12HaMvM	rstart	156.47763740079364
14866651_130LaNMvM	b	161.58347623054635
14866651_130LaNMvM	rstart	163.85037053571426
14866651_131HaMvNM	b	166.11075651933217
14866651_131HaMvNM	rstart	168.41609114583332
14866651_132LaNMvNM	b	170.61873405595165
14866651_132LaNMvNM	rstart	173.4458454861111
14866651_133LaMvM	b	175.58281727248115
14866651_133LaMvM	rstart	177.78455859374998
14866651_134LaNMvM	b	180.1851635281025
14866651_134LaNMvM	rstart	182.41518799603176
14866651_136HaMvNM	b	184.44014405793166
14866651_136HaMvNM	rstart	186.61234687500001
14866651_137LaNMvNM	b	189.4632538254512
14866651_137LaNMvNM	rstart	192.09461458333334
14866651_138LaMvM	b	194.9317723290214
14866651_138LaMvM	rstart	197.7992122395833
14866651_139LaNMvM	b	200.1361972704897
14866651_139LaNMvM	rstart	202.9474779040404
14866651_13HaMvM	b	206.13844461899112
14866651_13HaMvM	rstart	208.83502291666665
14866651_140HaMvNM	b	211.09086438900374
