label	timetype	timepoint
15216048_100LaMvM	b	1.3276956303398808
15216048_100LaMvM	rstart	3.357953472222222
15216048_102LaNMvM	b	15.60247704715468
15216048_102LaNMvM	rstart	18.03564893018018
15216048_103LaNMvNM	b	21.014476673415324
15216048_103LaNMvNM	rstart	22.85711994047619
15216048_104HaMvNM	b	27.830456213350168
15216048_104HaMvNM	rstart	30.469197916666666
15216048_105LaMvM	b	32.77654854281945
15216048_105LaMvM	rstart	35.57453776041667
15216048_107LaNMvM	b	37.37926699549344
15216048_107LaNMvM	rstart	39.76640335648148
15216048_108LaNMvNM	b	41.87573255659544
15216048_108LaNMvNM	rstart	44.34882386363637
15216048_109HaMvNM	b	46.605508587189554
15216048_109HaMvNM	rstart	48.131394870448176
15216048_10HaMvM	b	50.90693365667949
15216048_10HaMvM	rstart	53.476746829710144
15216048_110LaMvM	b	55.47993525298279
15216048_110LaMvM	rstart	57.64764732142857
15216048_111LaNMvM	b	59.670606107189364
15216048_111LaNMvM	rstart	60.92417390536723
15216048_112LaMvNM	b	63.62962452271137
15216048_112LaMvNM	rstart	65.91147291666667
15216048_113HaNMvNM	b	67.60752269935129
15216048_113HaNMvNM	rstart	69.8083753360215
15216048_114HaNMvM	b	72.02114953789997
15216048_114HaNMvM	rstart	74.24101988636365
15216048_115HaMvM	b	76.0906175720454
15216048_115HaMvM	rstart	78.50518303571428
15216048_116LaMvNM	b	81.05874421805122
15216048_116LaMvNM	rstart	83.60507291666667
15216048_117HaNMvNM	b	85.91535122734813
15216048_117HaNMvNM	rstart	87.59696380649717
15216048_118HaNMvM	b	90.7487986448716
15216048_118HaNMvM	rstart	93.25725347222222
15216048_119HaMvM	b	96.60661804939275
15216048_119HaMvM	rstart	98.43147916666666
15216048_120LaMvNM	b	101.4158342056705
15216048_120LaMvNM	rstart	103.09259513427463
15216048_121HaNMvNM	b	106.05148156444854
15216048_121HaNMvNM	rstart	108.10551132246377
15216048_122HaNMvM	b	110.2492938004717
15216048_122HaNMvM	rstart	111.73344434523808
15216048_123HaMvM	b	114.23720824490194
15216048_123HaMvM	rstart	115.93625322217676
15216048_124LaMvNM	b	118.86478818260215
15216048_124LaMvNM	rstart	121.30113541666667
15216048_126HaNMvNM	b	124.0881400539539
15216048_126HaNMvNM	rstart	126.35800104166667
15216048_127HaNMvM	b	128.33092787108524
15216048_127HaNMvM	rstart	130.75533049242424
15216048_128HaMvM	b	135.56399926142973
15216048_128HaMvM	rstart	138.23156597222223
15216048_129LaNMvNM	b	140.24068378470014
15216048_129LaNMvNM	rstart	142.63676286764706
15216048_12LaMvNM	b	145.06776074111625
15216048_12LaMvNM	rstart	147.21029687499998
15216048_130HaMvNM	b	149.38454050637785
15216048_130HaMvNM	rstart	151.47542410714286
15216048_131LaMvM	b	153.4730247178582
15216048_131LaMvM	rstart	155.87304895833333
15216048_132LaNMvM	b	157.92037689588727
15216048_132LaNMvM	rstart	160.5227574404762
15216048_133LaNMvNM	b	162.50068545737787
15216048_133LaNMvNM	rstart	164.64668749999998
15216048_134HaMvNM	b	166.67336330481348
15216048_134HaMvNM	rstart	169.11242708333333
15216048_136LaMvM	b	171.61969305110736
15216048_136LaMvM	rstart	173.70763888888888
15216048_137LaNMvM	b	175.69253698790584
15216048_137LaNMvM	rstart	178.19295833333334
15216048_138LaNMvNM	b	180.35508650520026
15216048_138LaNMvNM	rstart	182.54629407051283
15216048_139HaMvNM	b	184.8505091508052
15216048_139HaMvNM	rstart	187.09796685606062
15216048_13HaMvM	b	189.53518470174913
15216048_13HaMvM	rstart	192.03142266414142
15216048_140LaMvM	b	194.7864253998984
15216048_140LaMvM	rstart	197.52850868055555
15216048_14HaNMvNM	b	229.47243066298194
15216048_14HaNMvNM	rstart	231.58348214285712
15216048_15HaNMvM	b	233.58333614536627
15216048_15HaNMvM	rstart	236.02509077380952
15216048_16HaMvM	b	239.043286359391
15216048_16HaMvM	rstart	241.87352467105262
15216048_17LaNMvNM	b	245.5211983341066
15216048_17LaNMvNM	rstart	247.70320075757576
15216048_19HaMvNM	b	250.63489507071222
15216048_19HaMvNM	rstart	252.9142048611111
15216048_20LaMvM	b	255.67658860281338
15216048_20LaMvM	rstart	258.52086778846154
15216048_21LaNMvM	b	261.14045676449354
15216048_21LaNMvM	rstart	262.85239650974023
15216048_22LaNMvNM	b	266.1659293619283
15216048_22LaNMvNM	rstart	268.2390335648148
15216048_23HaMvNM	b	270.550272433289
15216048_23HaMvNM	rstart	272.8819854166667
15216048_24LaMvM	b	275.48093367156673
15216048_24LaMvM	rstart	278.0930770833333
15216048_25LaNMvM	b	280.84133449685555
15216048_25LaNMvM	rstart	283.56715104166665
15216048_26LaNMvNM	b	286.57711773457305
15216048_26LaNMvNM	rstart	289.05865625
15216048_27HaMvNM	b	291.78616545029416
