label	timetype	timepoint
14582654_100LaNMvM	b	1.8435020236198427
14582654_100LaNMvM	rstart	3.8092738095238095
14582654_101LaMvM	b	8.575723881960434
14582654_101LaMvM	rstart	11.30771875
14582654_102LaNMvM	b	14.602970285359826
14582654_102LaNMvM	rstart	17.09891875
14582654_103LaMvNM	b	20.3363584310124
14582654_103LaMvNM	rstart	22.922775767543857
14582654_104LaMvM	b	26.32835352133265
14582654_104LaMvM	rstart	29.016883928571424
14582654_105LaNMvM	b	32.123761048866676
14582654_105LaNMvM	rstart	34.96105324074074
14582654_107HaNMvNM	b	37.45608694469979
14582654_107HaNMvNM	rstart	39.904003205128205
14582654_108LaMvNM	b	42.119550676996326
14582654_108LaMvNM	rstart	44.967022916666664
14582654_109LaMvM	b	48.151907366844036
14582654_109LaMvM	rstart	50.69157060185185
14582654_10HaMvNM	b	53.93463996022721
14582654_10HaMvNM	rstart	56.580497916666666
14582654_110LaNMvM	b	59.27919661372467
14582654_110LaNMvM	rstart	61.73509791666667
14582654_111HaNMvNM	b	63.90764129099301
14582654_111HaNMvNM	rstart	66.12057148972602
14582654_112HaNMvM	b	73.4682601314605
14582654_112HaNMvM	rstart	75.65784652777778
14582654_113HaMvM	b	78.75634195367496
14582654_113HaMvM	rstart	81.40719270833333
14582654_114LaNMvNM	b	85.38006737451896
14582654_114LaNMvNM	rstart	87.63162946428571
14582654_115HaMvNM	b	89.99028643948179
14582654_115HaMvNM	rstart	92.29098854166666
14582654_116HaNMvM	b	95.09432413123672
14582654_116HaNMvM	rstart	97.74485824275362
14582654_117HaMvM	b	99.94490145980346
14582654_117HaMvM	rstart	102.44484722222222
14582654_118LaNMvNM	b	105.22861333400718
14582654_118LaNMvNM	rstart	107.97559513888889
14582654_119HaMvNM	b	110.97280420276039
14582654_119HaMvNM	rstart	113.46336607142857
14582654_120HaNMvM	b	118.14900779446837
14582654_120HaNMvM	rstart	120.82719338768115
14582654_121HaMvM	b	123.3925507870355
14582654_121HaMvM	rstart	125.88494965277778
14582654_122LaNMvNM	b	136.79747036279184
14582654_122LaNMvNM	rstart	139.1728582175926
14582654_123HaMvNM	b	147.68101613296568
14582654_123HaMvNM	rstart	150.46531458333334
14582654_124HaNMvM	b	153.0141197865652
14582654_124HaNMvM	rstart	155.32970089285715
14582654_126HaMvM	b	157.74423071931975
14582654_126HaMvM	rstart	160.1960392628205
14582654_127LaNMvNM	b	162.71228746294253
14582654_127LaNMvNM	rstart	165.1775054563492
14582654_128HaMvNM	b	167.32346836577474
14582654_128HaMvNM	rstart	169.75003356481483
14582654_129LaMvNM	b	172.48143837181058
14582654_129LaMvNM	rstart	175.1431175595238
14582654_12HaNMvM	b	178.0727201676862
14582654_12HaNMvM	rstart	180.81702291666667
14582654_130LaMvM	b	183.46569449271837
14582654_130LaMvM	rstart	185.58662375
14582654_131LaNMvM	b	188.00153969290085
14582654_131LaNMvM	rstart	190.65709513888888
14582654_132HaNMvNM	b	193.83614233534678
14582654_132HaNMvNM	rstart	196.43305085784314
14582654_133LaMvNM	b	205.22093344575285
14582654_133LaMvNM	rstart	207.5394967261905
14582654_134LaMvM	b	209.4897059782694
14582654_134LaMvM	rstart	212.166871875
14582654_136LaNMvM	b	214.24593150670452
14582654_136LaNMvM	rstart	216.3743942550505
14582654_137HaNMvNM	b	218.58843350380278
14582654_137HaNMvNM	rstart	220.89017538265304
14582654_138LaMvNM	b	223.38742835892822
14582654_138LaMvNM	rstart	225.8535546875
14582654_139LaMvM	b	228.1157835027589
14582654_139LaMvM	rstart	230.8683125
14582654_13HaMvM	b	233.8740529769726
14582654_13HaMvM	rstart	236.51900983796298
14582654_140LaNMvM	b	239.28460685618987
14582654_140LaNMvM	rstart	242.20714125
14582654_141HaNMvNM	b	244.89961002823927
14582654_141HaNMvNM	rstart	247.5938657738095
14582654_14HaMvM	b	250.39570790553034
14582654_14HaMvM	rstart	252.64388194444444
14582654_15LaNMvNM	b	255.08747159078416
14582654_15LaNMvNM	rstart	257.5859724264706
14582654_16HaMvNM	b	259.8339145258193
14582654_16HaMvNM	rstart	262.68737095588233
14582654_17LaMvNM	b	265.7245997989722
14582654_17LaMvNM	rstart	268.6309138257576
14582654_19LaMvM	b	271.565163755807
14582654_19LaMvM	rstart	274.9241166666667
14582654_20LaNMvM	b	277.31794215974816
14582654_20LaNMvM	rstart	280.1744344985876
14582654_21HaNMvNM	b	283.0700677475006
14582654_21HaNMvNM	rstart	286.00774739583335
14582654_22LaMvNM	b	288.76645197510777
