label	correctans	note	duration2
14947964_100LaNMvNM	pole	1_	0.3948521533613445
14947964_102LaNMvM	prize	1_	0.2625559413580245
14947964_103HaNMvM	raft	1_	0.1845611979166666
14947964_104HaMvM	rent	1_	0.2682450396825393
14947964_105LaNMvNM	rim	1_	0.4791287499999992
14947964_107HaMvNM	rope	1_	0.37181200396825353
14947964_108HaNMvM	row	1_	0.2423567708333323
14947964_109HaMvM	sand	1_	0.2080066287878779
14947964_10LaNMvM	bowl	1_	0.451675310283683
14947964_110LaNMvNM	scab	1_	0.39922882513660696
14947964_111HaMvNM	seeds	1_	0.17481360815602542
14947964_112LaMvM	shed	1_	0.16771135752687627
14947964_113LaMvNM	sheep	1_	0.3390028409090853
14947964_114HaNMvNM	silk	1_	0.22140830761316366
14947964_115LaNMvM	skirt	1_	0.2309908459595924
14947964_116LaMvM	sleeves	1_	0.3266273337887
14947964_117LaMvNM	slice	1_	0.2167187499999983
14947964_118HaNMvNM	sling	1_	0.20590164728682225
14947964_119LaNMvM	splash	1_	0.31674165286974443
14947964_120LaMvM	sponge	1_	0.4775730932203288
14947964_121LaMvNM	spool	1_	0.3568042091836645
14947964_122HaNMvNM	spoon	1_	0.37707799543945697
14947964_123LaNMvM	sport	1_	0.23296797839505246
14947964_124LaMvM	spray	1_	0.4758661556603627
14947964_126LaMvNM	strap	1_	0.3638941885964826
14947964_127HaNMvNM	swamps	1_	0.2874017210144899
14947964_128LaNMvM	swan	1_	0.30087421594981834
14947964_129HaNMvM	tea	1_	0.48038609972677193
14947964_12LaMvM	bread	1_	0.3925729166666656
14947964_130HaMvM	tent	1_	0.17036050724637164
14947964_131LaNMvNM	thief	1_	0.18799722222222215
14947964_132HaMvNM	thorns	1_	0.13352194148936292
14947964_133HaNMvM	throat	1_	0.30645970911949405
14947964_134HaMvM	tin	1_	0.32413198024055134
14947964_136LaNMvNM	trail	1_	0.2054886195136305
14947964_137HaMvNM	trap	1_	0.13697739779873075
14947964_138HaNMvM	truck	1_	0.3678658753229769
14947964_139HaMvM	tub	1_	0.25466429345053143
14947964_13HaMvM	breath	1_	0.38785425672428175
14947964_140LaNMvNM	van	1_	0.2948222446236315
14947964_141HaMvNM	wax	1_	0.34949563172041564
14947964_14LaMvNM	broom	1_	0.395246666666651
14947964_15HaNMvNM	bruise	1_	0.23387820512820667
14947964_16LaNMvM	cake	1_	0.42489856727574704
14947964_17HaNMvM	calf	1_	0.25341831140350735
14947964_19HaMvM	chat	1_	0.18305978881278406
14947964_20LaNMvNM	chunks	1_	0.15068133090615277
14947964_21HaMvNM	clerk	1_	0.26273556726908964
14947964_22HaNMvM	cliff	1_	0.3283877976190581
14947964_23HaMvM	clock	1_	0.29394308333334607
14947964_24LaNMvNM	clue	1_	0.3823702380952483
14947964_25HaMvNM	coach	1_	0.3001889367816233
14947964_26HaNMvM	coast	1_	0.22365056818182438
14947964_27HaMvM	coin	1_	0.25031315616799077
14947964_28LaNMvNM	cops	1_	0.256970450680285
14947964_29HaMvNM	crash	1_	0.1088009259259195
14947964_2LaMvM	barn	1_	0.0004479166666584433
14947964_30HaNMvM	crew	1_	0.15967708333332098
14947964_31HaMvM	crib	1_	0.35112026515150774
14947964_32LaNMvNM	crop	1_	0.2703718001089612
14947964_33HaMvNM	crown	1_	0.2294140625000125
14947964_35LaMvM	curb	1_	0.2176025462963196
14947964_36LaMvNM	dart	1_	0.3594915602189701
14947964_37HaNMvNM	deck	1_	0.2117701388888804
14947964_38LaNMvM	den	1_	0.37641927083333826
14947964_39LaMvM	dent	1_	0.30014693428185524
14947964_3LaMvNM	bay	1_	0.4230891628440361
14947964_40LaMvNM	ditch	1_	0.20854124999999613
14947964_41HaNMvNM	dive	1_	0.35884659090910986
14947964_42LaNMvM	doll	1_	0.3046979166666688
14947964_43LaMvM	dove	1_	0.5449141701101894
14947964_44LaNMvNM	draft	1_	0.3047382392472855
14947964_45HaMvNM	drain	1_	0.48312604166665096
14947964_46LaMvNM	drug	1_	0.3398804857001778
14947964_47HaNMvNM	drum	1_	0.3104867788461263
14947964_48LaNMvM	feast	1_	0.19613194444440296
14947964_4HaNMvNM	beak	1_	0.25229166666665037
14947964_50LaNMvM	flame	1_	0.47600458333329243
14947964_51LaMvM	flock	1_	0.7286132812499773
14947964_52HaMvNM	flood	1_	0.7978538510100464
14947964_53LaMvNM	frogs	1_	0.3784592615511144
14947964_54HaMvNM	fudge	1_	0.4199282852563897
14947964_55HaNMvNM	fur	1_	0.15768059456925698
14947964_57HaNMvNM	glue	1_	0.49859791666662545
14947964_58LaNMvM	goal	1_	0.6251725407267941
14947964_59HaNMvM	gown	1_	0.27095833333331143
14947964_5LaNMvM	beam	1_	0.5598339319923014
14947964_60HaMvM	grin	1_	0.4107518115941957
14947964_61LaNMvNM	growl	1_	0.36934334150322456
14947964_62HaMvNM	hay	1_	0.2833651960783925
14947964_63HaNMvM	hedge	1_	0.33935780038754615
14947964_64HaMvM	hen	1_	0.19909791666660226
14947964_65LaNMvNM	herd	1_	0.1591256944444126
14947964_66HaMvNM	hint	1_	0.2562330357142457
14947964_67HaNMvM	hips	1_	0.10055364583328696
14947964_68HaMvM	hive	1_sounds like 'hize' or 'hithe'.	0.20096088836473314
14947964_69LaNMvNM	host	1_	0.19324264705880978
14947964_70HaMvNM	hug	1_	0.17766555851059707
