label	timetype	timepoint
14758562_100HaMvNM	b	1.9880357529270054
14758562_100HaMvNM	rstart	3.9803773148148145
14758562_101LaMvM	b	8.041439391626
14758562_101LaMvM	rstart	10.79410106981982
14758562_102LaNMvM	b	15.47573898120836
14758562_102LaNMvM	rstart	18.257760416666663
14758562_103LaMvM	b	23.17506290086209
14758562_103LaMvM	rstart	25.111568675149698
14758562_104LaNMvM	b	29.027364102754145
14758562_104LaNMvM	rstart	31.548253968253967
14758562_105HaMvNM	b	34.49963047168579
14758562_105HaMvNM	rstart	36.92196475694444
14758562_107LaNMvNM	b	41.11337594931511
14758562_107LaNMvNM	rstart	43.3318008697411
14758562_108LaMvM	b	46.1445934557688
14758562_108LaMvM	rstart	48.987689102564104
14758562_109LaNMvM	b	50.993995467880936
14758562_109LaNMvM	rstart	53.39558680555556
14758562_10HaNMvNM	b	55.671557599216584
14758562_10HaNMvNM	rstart	58.172212740384616
14758562_110HaMvNM	b	60.58605686362538
14758562_110HaMvNM	rstart	62.808319860672974
14758562_111LaNMvNM	b	65.55056651479725
14758562_111LaNMvNM	rstart	66.79856265243903
14758562_112HaMvM	b	69.41028525198044
14758562_112HaMvM	rstart	71.18810259156585
14758562_114LaMvNM	b	77.94648311884251
14758562_114LaMvNM	rstart	80.1641434811828
14758562_115HaNMvNM	b	82.4028178631697
14758562_115HaNMvNM	rstart	85.26228185386474
14758562_116HaMvM	b	86.38079170165129
14758562_116HaMvM	rstart	88.96627704973118
14758562_117HaNMvM	b	90.89522642815194
14758562_117HaNMvM	rstart	93.28004731638418
14758562_118LaMvNM	b	96.26779329518803
14758562_118LaMvNM	rstart	98.72207291666666
14758562_119HaNMvNM	b	101.21733319565173
14758562_119HaNMvNM	rstart	103.12409407299742
14758562_120HaMvM	b	106.10490643600124
14758562_120HaMvM	rstart	108.6172640663017
14758562_121HaNMvM	b	110.91988064822712
14758562_121HaNMvM	rstart	113.01010572916667
14758562_122LaMvNM	b	115.57285625381566
14758562_122LaMvNM	rstart	117.94636943770226
14758562_123HaNMvNM	b	120.59837282555375
14758562_123HaNMvNM	rstart	122.42776106876236
14758562_124HaMvM	b	125.50606194371699
14758562_124HaMvM	rstart	127.65836458333334
14758562_126HaNMvM	b	130.52997275259472
14758562_126HaNMvM	rstart	132.66256279342724
14758562_127LaMvNM	b	134.73008552737136
14758562_127LaMvNM	rstart	136.39916298400675
14758562_128HaNMvNM	b	139.6490748202497
14758562_128HaNMvNM	rstart	141.9010966498779
14758562_129LaMvM	b	143.90153952617027
14758562_129LaMvM	rstart	146.24861376312336
14758562_12HaMvM	b	149.04781935488236
14758562_12HaMvM	rstart	151.60152678571427
14758562_130LaNMvM	b	154.08315871700256
14758562_130LaNMvM	rstart	156.20094619161358
14758562_131HaMvNM	b	158.42907629736283
14758562_131HaMvNM	rstart	160.5683277925532
14758562_132LaNMvNM	b	162.98959357161849
14758562_132LaNMvNM	rstart	165.73098032407407
14758562_134LaNMvM	b	172.64004655792925
14758562_134LaNMvM	rstart	174.54279870495495
14758562_136HaMvNM	b	178.08739142398852
14758562_136HaMvNM	rstart	180.13574642412937
14758562_137LaNMvNM	b	182.2600963214745
14758562_137LaNMvNM	rstart	184.77760487099644
14758562_138LaMvM	b	187.55654879064156
14758562_138LaMvM	rstart	189.78197916666667
14758562_139LaNMvM	b	192.33460384961435
14758562_139LaNMvM	rstart	195.12581145833332
14758562_13HaMvM	b	198.10896919117357
14758562_13HaMvM	rstart	201.87692962398373
14758562_140HaMvNM	b	204.34850610967675
14758562_140HaMvNM	rstart	207.01690737179487
14758562_141LaNMvNM	b	209.33908482632472
14758562_141LaNMvNM	rstart	211.65890574186992
14758562_14HaNMvM	b	213.9915094211118
