parid,scheduleID,react1,react2,accuracy,note,number,correctans,audio,video,context,group,type,beep_response,length1,length2
210723_a76,14582654,894.0193176,577.4511067,1,,119H,splash,aM,vNM,H,a,aMvNM,3.066358715,2.172339397,2.488907608
210723_a76,14582654,1029.778454,606.9457673,1,,120H,sponge,aNM,vM,H,a,aNMvM,3.239518927,2.209740472,2.632573159
210723_a76,14582654,1177.735734,973.4662266,1,,121H,spool,aM,vM,H,a,aMvM,3.056650023,1.878914289,2.083183797
210723_a76,14582654,707.9571725,602.5992713,1,,122L,spoon,aNM,vNM,L,a,aNMvNM,2.919051049,2.211093877,2.316451778
210723_a76,14582654,1270.114267,1085.564507,1,,123H,sport,aM,vNM,H,a,aMvNM,3.338024145,2.067909878,2.252459638
210723_a76,14582654,775.4766584,675.5973333,1,,124H,spray,aNM,vM,H,a,aNMvM,2.870803394,2.095326736,2.195206061
210723_a76,14582654,997.0272653,801.2377117,1,,126H,strap,aM,vM,H,a,aMvM,3.060125305,2.06309804,2.258887593
210723_a76,14582654,1072.728555,653.336251,1,,127L,swamps,aNM,vNM,L,a,aNMvNM,3.083808271,2.011079716,2.43047202
210723_a76,14582654,871.598093,707.0832121,1,,128H,swan,aM,vNM,H,a,aMvNM,3.058019068,2.186420975,2.350935856
210723_a76,14582654,986.3850071,937.4463691,1,,129L,tea,aM,vNM,L,a,aMvNM,3.209865769,2.223480762,2.272419399
210723_a76,14582654,1013.091071,869.8676118,1,,12H,bread,aNM,vM,H,a,aNMvM,3.311105738,2.298014667,2.441238126
210723_a76,14582654,946.3525892,604.8838392,1,,130L,tent,aM,vM,L,a,aMvM,2.692691141,1.746338552,2.087807302
210723_a76,14582654,1016.169184,781.9594721,1,,131L,thief,aNM,vM,L,a,aNMvM,3.259558666,2.243389482,2.477599194
210723_a76,14582654,801.7879528,494.9808189,1,,132H,thorns,aNM,vNM,H,a,aNMvNM,3.097151837,2.295363884,2.602171018
210723_a76,14582654,1030.23701,794.2807227,1,,133L,throat,aM,vNM,L,a,aMvNM,2.86978203,1.839545021,2.075501308
210723_a76,14582654,1500.903473,1367.79144,0,tim?,134L,tin,aM,vM,L,a,aMvM,3.281001313,1.780097841,1.913209874
210723_a76,14582654,842.0322576,717.1996117,1,,136L,trail,aNM,vM,L,a,aNMvM,2.703928107,1.861895849,1.986728495
210723_a76,14582654,873.7355262,678.2096321,1,,137H,trap,aNM,vNM,H,a,aNMvNM,2.88514142,2.011405894,2.206931788
210723_a76,14582654,1085.111145,809.082636,1,,138L,truck,aM,vNM,L,a,aMvNM,3.034262386,1.949151242,2.22517975
210723_a76,14582654,954.6589441,779.0678807,1,,139L,tub,aM,vM,L,a,aMvM,3.335643928,2.380984984,2.556576047
210723_a76,14582654,949.6943453,719.2390846,1,,13H,breath,aM,vM,H,a,aMvM,3.221225969,2.271531624,2.501986884
210723_a76,14582654,839.7754432,716.0791337,1,,140L,van,aNM,vM,L,a,aNMvM,3.434069254,2.59429381,2.71799012
210723_a76,14582654,896.2705567,550.520976,1,,141H,wax,aNM,vNM,H,a,aNMvNM,3.216674496,2.320403939,2.66615352
210723_a76,14582654,796.6546879,658.6871094,1,,14H,broom,aM,vM,H,a,aMvM,2.833169231,2.036514543,2.174482122
210723_a76,14582654,1010.483532,844.123733,1,,15L,bruise,aNM,vNM,L,a,aNMvNM,3.074040933,2.063557401,2.2299172
210723_a76,14582654,831.3882396,669.2983958,1,,16H,cake,aM,vNM,H,a,aMvNM,3.481544097,2.650155858,2.812245702
210723_a76,14582654,745.8588166,513.378858,0,car?_orcutoff?,17L,calf,aM,vNM,L,a,aMvNM,3.46930361,2.723444794,2.955924752
210723_a76,14582654,1696.687606,1464.520838,1,,19L,chat,aM,vM,L,a,aMvM,4.02725823,2.330570625,2.562737393
210723_a76,14582654,1109.423974,719.8474387,1,,20L,chunks,aNM,vM,L,a,aNMvM,3.430867879,2.321443905,2.71102044
210723_a76,14582654,937.5670042,752.191108,1,,21H,clerk,aNM,vNM,H,a,aNMvNM,3.476783815,2.539216811,2.724592707
210723_a76,14582654,1080.198444,785.1380278,1,,22L,cliff,aM,vNM,L,a,aMvNM,3.048445381,1.968246937,2.263307353
210723_a76,14582654,1059.973511,823.6466256,1,,23L,clock,aM,vM,L,a,aMvM,3.366360078,2.306386568,2.542713453
210723_a76,14582654,848.0356509,793.1171245,1,,24L,clue,aNM,vM,L,a,aNMvM,3.082873867,2.234838216,2.289756743
210723_a76,14582654,901.2023521,591.0836021,1,,25H,coach,aNM,vNM,H,a,aNMvNM,2.941994154,2.040791802,2.350910552
210723_a76,14582654,1066.40449,775.0121288,1,,26L,coast,aM,vNM,L,a,aMvNM,3.404811306,2.338406816,2.629799177
210723_a76,14582654,1219.654927,1083.70076,1,,27L,coin,aM,vM,L,a,aMvM,3.572185414,2.352530487,2.488484654
210723_a76,14582654,1394.633121,1045.38067,1,,28L,cops,aNM,vM,L,a,aNMvM,3.772993551,2.37836043,2.727612881
210723_a76,14582654,909.3908734,617.8232891,1,,29H,crash,aNM,vNM,H,a,aNMvNM,3.073161823,2.163770949,2.455338534
210723_a76,14582654,923.7825323,818.010382,1,,2H,barn,aNM,vM,H,a,aNMvM,2.846923712,1.92314118,2.02891333
210723_a76,14582654,755.9609594,676.7958316,1,,30L,crew,aM,vNM,L,a,aMvNM,2.953842196,2.197881237,2.277046365
210723_a76,14582654,1125.714133,956.6544526,1,,31L,crib,aM,vM,L,a,aMvM,3.570067911,2.444353778,2.613413459
210723_a76,14582654,1035.736507,837.0080921,0,cop?,32L,crop,aNM,vM,L,a,aNMvM,3.380270428,2.34453392,2.543262336
210723_a76,14582654,827.8401645,740.8735697,1,,33H,crown,aNM,vNM,H,a,aNMvNM,2.679516589,1.851676424,1.938643019
210723_a76,14582654,758.9932071,617.8251159,1,,35H,curb,aNM,vM,H,a,aNMvM,3.198161882,2.439168675,2.580336766
210723_a76,14582654,962.5727145,744.8333257,1,,36H,dart,aM,vM,H,a,aMvM,3.154924305,2.19235159,2.410090979
210723_a76,14582654,1137.967784,885.5865344,1,,37L,deck,aNM,vNM,L,a,aNMvNM,3.517457002,2.379489218,2.631870468
210723_a76,14582654,1434.91147,1307.651369,1,,38H,den,aM,vNM,H,a,aMvNM,3.878002502,2.443091032,2.570351133
210723_a76,14582654,1059.187734,744.1122958,1,,39H,dent,aNM,vM,H,a,aNMvM,2.839259281,1.780071547,2.095146985
210723_a76,14582654,859.5225387,779.9823602,1,,3H,bay,aM,vM,H,a,aMvM,2.832521181,1.972998642,2.052538821
210723_a76,14582654,1102.392974,787.6386555,1,,40H,ditch,aM,vM,H,a,aMvM,2.915491798,1.813098825,2.127853143
210723_a76,14582654,895.2197086,724.827478,1,,41L,dive,aNM,vNM,L,a,aNMvNM,2.991879086,2.096659377,2.267051608
210723_a76,14582654,1052.073982,875.1746767,1,,42H,doll,aM,vNM,H,a,aMvNM,2.932358368,1.880284386,2.057183692
210723_a76,14582654,932.2484853,715.0524626,1,,43H,dove,aNM,vM,H,a,aNMvM,2.917232806,1.984984321,2.202180344
210723_a76,14582654,929.5478191,618.3753392,1,,44L,draft,aNM,vNM,L,a,aNMvNM,3.446918043,2.517370224,2.828542703
210723_a76,14582654,942.827614,851.0649537,1,,45H,drain,aM,vNM,H,a,aMvNM,3.451440268,2.508612654,2.600375315
210723_a76,14582654,967.8468032,824.4926365,1,,46H,drug,aM,vM,H,a,aMvM,3.256375469,2.288528665,2.431882832
210723_a76,14582654,1022.792964,900.6442508,1,,47L,drum,aNM,vNM,L,a,aNMvNM,3.001227616,1.978434652,2.100583366
210723_a76,14582654,1110.576937,812.1260114,1,,48L,feast,aNM,vM,L,a,aNMvM,2.841596834,1.731019897,2.029470823
210723_a76,14582654,998.5067495,813.0031086,1,,4L,beak,aNM,vNM,L,a,aNMvNM,3.20193148,2.20342473,2.388928371
210723_a76,14582654,714.1673603,618.9703551,1,,50H,flame,aM,vNM,H,a,aMvNM,2.784356253,2.070188892,2.165385898
210723_a76,14582654,926.218262,712.2715805,1,,51H,flock,aNM,vM,H,a,aNMvM,3.017630728,2.091412466,2.305359147
210723_a76,14582654,1173.718664,991.4322052,1,,52H,flood,aM,vNM,H,a,aMvNM,3.237276287,2.063557624,2.245844082
210723_a76,14582654,1153.187008,833.5359195,1,,53H,frogs,aM,vM,H,a,aMvM,2.861062227,1.707875219,2.027526308
210723_a76,14582654,976.0754631,591.2605663,1,,54H,fudge,aNM,vNM,H,a,aNMvNM,3.135809178,2.159733715,2.544548612
210723_a76,14582654,760.8752622,725.5754937,1,,55H,fur,aNM,vNM,H,a,aNMvNM,3.163987729,2.403112467,2.438412236
210723_a76,14582654,811.5099526,723.4759205,1,,57L,glue,aNM,vNM,L,a,aNMvNM,2.957025715,2.145515763,2.233549795
210723_a76,14582654,778.003087,623.2497345,1,,58H,goal,aM,vNM,H,a,aMvNM,2.881502708,2.103499621,2.258252974
210723_a76,14582654,1499.397956,1416.678786,1,,59L,gown,aM,vNM,L,a,aMvNM,3.778824835,2.279426879,2.36214605
210723_a76,14582654,887.9311737,743.4630189,1,,5H,beam,aM,vNM,H,a,aMvNM,3.174151633,2.286220459,2.430688614
210723_a76,14582654,2335.345666,2198.484121,0,gran,60L,grin,aM,vM,L,a,aMvM,4.588481318,2.253135652,2.389997197
210723_a76,14582654,1116.56061,998.6873759,1,,61L,growl,aNM,vM,L,a,aNMvM,3.050172927,1.933612316,2.051485551
210723_a76,14582654,713.1571889,639.4959335,1,,62H,hay,aNM,vNM,H,a,aNMvNM,2.813094619,2.09993743,2.173598686
210723_a76,14582654,1135.047982,829.4343912,1,,63L,hedge,aM,vNM,L,a,aMvNM,3.267963386,2.132915404,2.438528995
210723_a76,14582654,1067.936927,900.7952537,0,ahead,64L,hen,aM,vM,L,a,aMvM,3.194781025,2.126844098,2.293985771
210723_a76,14582654,778.0042367,643.7231238,1,,65L,herd,aNM,vM,L,a,aNMvM,2.760908189,1.982903952,2.117185065
210723_a76,14582654,883.9066793,533.2580051,1,,66H,hint,aNM,vNM,H,a,aNMvNM,3.149420695,2.265514016,2.61616269
210723_a76,14582654,936.8975113,669.9078374,1,,67L,hips,aM,vNM,L,a,aMvNM,3.116520435,2.179622924,2.446612597
210723_a76,14582654,853.597053,704.9664578,1,,68L,hive,aM,vM,L,a,aMvM,2.924113503,2.07051645,2.219147045
210723_a76,14582654,906.8585753,610.2363682,1,,69L,host,aNM,vM,L,a,aNMvM,3.294656945,2.38779837,2.684420577
210723_a76,14582654,1016.536767,806.3439459,1,,70H,hug,aNM,vNM,H,a,aNMvNM,2.974773932,1.958237165,2.168429986
210723_a76,14582654,837.7343327,753.8261035,1,,71L,jar,aM,vNM,L,a,aMvNM,3.104242934,2.266508601,2.350416831
210723_a76,14582654,1074.031828,803.7034318,1,,72L,juice,aM,vM,L,a,aMvM,3.228377553,2.154345725,2.424674122
210723_a76,14582654,1153.44481,821.1544823,1,,73L,junk,aNM,vM,L,a,aNMvM,3.249358824,2.095914014,2.428204341
210723_a76,14582654,938.6203787,709.8002996,1,,74H,kick,aNM,vNM,H,a,aNMvNM,3.318621685,2.380001306,2.608821385
210723_a76,14582654,914.6509425,635.9395504,1,,75H,knife,aNM,vM,H,a,aNMvM,3.050128514,2.135477572,2.414188964
210723_a76,14582654,1050.730472,901.0401582,1,,76H,knob,aM,vM,H,a,aMvM,3.052419553,2.001689081,2.151379395
210723_a76,14582654,1079.35559,861.2065738,1,,78L,lap,aNM,vNM,L,a,aNMvNM,3.230305494,2.150949904,2.36909892
210723_a76,14582654,986.3272018,842.6712084,1,,79H,lid,aM,vNM,H,a,aMvNM,3.012229631,2.025902429,2.169558423
210723_a76,14582654,990.5564516,701.7472115,1,,7H,bend,aNM,vM,H,a,aNMvM,2.949852274,1.959295823,2.248105063
210723_a76,14582654,747.3402862,532.2002885,0,clock? Alice's k?,80H,lock,aNM,vM,H,a,aNMvM,2.876734633,2.129394346,2.344534344
210723_a76,14582654,1037.07559,743.5123138,1,,81H,logs,aM,vM,H,a,aMvM,3.214504173,2.177428583,2.470991859
210723_a76,14582654,1032.701966,683.8091419,1,,82L,lungs,aNM,vNM,L,a,aNMvNM,3.736513671,2.703811705,3.052704529
210723_a76,14582654,806.1510563,596.5496577,1,,83H,map,aM,vNM,H,a,aMvNM,3.204068178,2.397917122,2.60751852
210723_a76,14582654,907.3771884,643.7714241,1,,85H,mat,aNM,vM,H,a,aNMvM,3.1437462,2.236369011,2.499974776
210723_a76,14582654,804.9995787,659.7599788,1,,86H,meal,aM,vM,H,a,aMvM,2.639505945,1.834506366,1.979745966
210723_a76,14582654,889.7333587,642.0309282,1,,87L,mop,aNM,vNM,L,a,aNMvNM,3.000061472,2.110328114,2.358030544
210723_a76,14582654,751.3233461,487.8562408,1,,88H,mouse,aM,vNM,H,a,aMvNM,2.788103908,2.036780562,2.300247667
210723_a76,14582654,885.4664676,700.9361603,1,,89H,mug,aNM,vM,H,a,aNMvM,3.373364207,2.487897739,2.672428047
210723_a76,14582654,828.4553639,752.9678639,1,,8H,blame,aM,vM,H,a,aMvM,3.247367959,2.418912595,2.494400095
210723_a76,14582654,864.4653636,589.1022684,1,,90H,net,aM,vM,H,a,aMvM,3.135138827,2.270673463,2.546036559
210723_a76,14582654,1063.285771,749.3555828,1,,91L,notch,aNM,vNM,L,a,aNMvNM,3.199675269,2.136389498,2.450319686
210723_a76,14582654,766.4652326,603.4837511,1,,93H,pad,aM,vNM,H,a,aMvNM,3.237208327,2.470743094,2.633724575
210723_a76,14582654,877.1447531,607.7190178,1,,94L,pet,aM,vNM,L,a,aMvNM,3.235163933,2.35801918,2.627444915
210723_a76,14582654,904.035034,844.9022139,1,,95L,pie,aM,vM,L,a,aMvM,3.713099364,2.80906433,2.86819715
210723_a76,14582654,902.1089017,774.8578307,1,,96L,pile,aNM,vM,L,a,aNMvM,2.856314737,1.954205835,2.081456906
210723_a76,14582654,789.0524399,653.0530352,1,,97H,pill,aNM,vNM,H,a,aNMvNM,3.191594327,2.402541887,2.538541292
210723_a76,14582654,983.2000148,842.0378887,1,,98L,pine,aM,vNM,L,a,aMvNM,2.899973253,1.916773238,2.057935364
210723_a76,14582654,1027.006925,802.6222564,1,,99L,plot,aM,vM,L,a,aMvM,2.643133005,1.616126081,1.840510749
210723_a76,14582654,916.68654,635.2963945,1,,9L,blast,aNM,vNM,L,a,aNMvNM,2.772098195,1.855411655,2.1368018
210723_a78,14657603,719.6361795,602.301358,1,,100H,pole,aNM,vM,H,a,aNMvM,2.559806191,1.840170012,1.957504833
210723_a78,14657603,1297.035658,1104.443544,1,,101L,pool,aM,vM,L,a,aMvM,3.25464543,1.957609772,2.150201886
210723_a78,14657603,999.8355,800.9449907,1,,102L,prize,aNM,vM,L,a,aNMvM,3.23123428,2.23139878,2.430289289
210723_a78,14657603,901.6767867,611.0648368,1,,103H,raft,aNM,vNM,H,a,aNMvNM,3.777284952,2.875608165,3.166220115
210723_a78,14657603,1057.375421,690.8350172,1,,104L,rent,aM,vNM,L,a,aMvNM,3.273219483,2.215844062,2.582384466
210723_a78,14657603,928.3839398,769.5775004,1,,105H,rim,aNM,vM,H,a,aNMvM,3.210229739,2.281845799,2.440652238
210723_a78,14657603,819.8545608,773.4867338,1,,108H,row,aNM,vNM,H,a,aNMvNM,3.320422311,2.50056775,2.546935577
210723_a78,14657603,961.9270408,715.549637,1,,109L,sand,aM,vNM,L,a,aMvNM,3.089366983,2.127439943,2.373817346
210723_a78,14657603,904.1587655,731.4879197,1,,10L,bowl,aNM,vNM,L,a,aNMvNM,3.192054695,2.28789593,2.460566775
210723_a78,14657603,797.4912957,639.0082794,1,,110H,scab,aNM,vM,H,a,aNMvM,2.954156325,2.15666503,2.315148046
210723_a78,14657603,349.1289936,89.44000552,1,,111H,seeds,aM,vM,H,a,aMvM,2.280661388,1.931532394,2.191221382
210723_a78,14657603,1185.47901,1013.149631,1,,112H,shed,aM,vNM,H,a,aMvNM,3.162120713,1.976641703,2.148971082
210723_a78,14657603,974.5201702,701.1600965,1,,113L,sheep,aNM,vM,L,a,aNMvM,2.761233733,1.786713563,2.060073637
210723_a78,14657603,949.0449597,761.0346628,1,,114L,silk,aM,vM,L,a,aMvM,2.866704603,1.917659643,2.10566994
210723_a78,14657603,962.7568025,769.6977748,1,,115L,skirt,aNM,vNM,L,a,aNMvNM,3.04612105,2.083364247,2.276423275
210723_a78,14657603,775.953374,548.1046761,1,,116H,sleeves,aM,vNM,H,a,aMvNM,3.095226984,2.31927361,2.547122308
210723_a78,14657603,886.2364426,612.334039,1,,117L,slice,aNM,vM,L,a,aNMvM,3.124611948,2.238375505,2.512277909
210723_a78,14657603,939.5583909,784.1321431,1,,118L,sling,aM,vM,L,a,aMvM,3.275828958,2.336270567,2.491696815
210723_a78,14657603,945.6446921,688.7330657,1,,119L,splash,aNM,vNM,L,a,aNMvNM,3.052960475,2.107315783,2.36422741
210723_a78,14657603,804.6454838,409.3429456,1,,120H,sponge,aM,vNM,H,a,aMvNM,3.005129314,2.20048383,2.595786368
210723_a78,14657603,956.5303725,734.7074852,1,,121L,spool,aNM,vM,L,a,aNMvM,3.049644626,2.093114253,2.314937141
210723_a78,14657603,825.5994063,666.9501008,1,,122L,spoon,aM,vM,L,a,aMvM,3.049756715,2.224157309,2.382806614
210723_a78,14657603,751.90552,557.0270477,1,,123L,sport,aNM,vNM,L,a,aNMvNM,2.975691944,2.223786424,2.418664896
210723_a78,14657603,907.3417542,854.6125875,1,,124H,spray,aM,vNM,H,a,aMvNM,2.989993511,2.082651757,2.135380924
210723_a78,14657603,873.3329213,670.7924291,1,,126L,strap,aNM,vM,L,a,aNMvM,3.023373272,2.150040351,2.352580843
210723_a78,14657603,971.5640522,506.419292,1,,127L,swamps,aM,vM,L,a,aMvM,2.977459527,2.005895475,2.471040235
210723_a78,14657603,887.9921563,765.1230031,1,,128L,swan,aNM,vNM,L,a,aNMvNM,2.756499681,1.868507525,1.991376678
210723_a78,14657603,775.157741,673.2356812,1,,129H,tea,aNM,vNM,H,a,aNMvNM,2.909291844,2.134134103,2.236056163
210723_a78,14657603,749.7115184,566.9755675,1,,12H,bread,aM,vNM,H,a,aMvNM,3.13091227,2.381200752,2.563936703
210723_a78,14657603,856.2536276,622.666822,1,,131H,thief,aNM,vM,H,a,aNMvM,2.723664837,1.867411209,2.100998015
210723_a78,14657603,1107.93447,903.4636364,1,,133H,throat,aNM,vNM,H,a,aNMvNM,3.220618035,2.112683565,2.317154398
210723_a78,14657603,1300.249137,1167.137104,1,,134L,tin,aM,vNM,L,a,aMvNM,3.080346978,1.780097841,1.913209874
210723_a78,14657603,748.9160487,627.1041439,1,,136H,trail,aNM,vM,H,a,aNMvM,2.573501699,1.82458565,1.946397555
210723_a78,14657603,894.3310433,674.0935852,1,,137H,trap,aM,vM,H,a,aMvM,2.917468229,2.023137186,2.243374644
210723_a78,14657603,936.6350388,696.7394832,1,,138H,truck,aNM,vNM,H,a,aNMvNM,3.697978904,2.761343865,3.001239421
210723_a78,14657603,881.196806,705.6057426,1,,139L,tub,aM,vNM,L,a,aMvNM,3.26218179,2.380984984,2.556576047
210723_a78,14657603,1155.189863,924.7346026,1,,13H,breath,aM,vM,H,a,aMvM,3.426721487,2.271531624,2.501986884
210723_a78,14657603,858.8290797,723.4640435,1,,140H,van,aNM,vM,H,a,aNMvM,3.45546732,2.596638241,2.732003277
210723_a78,14657603,698.0903223,385.1018367,1,,141H,wax,aM,vM,H,a,aMvM,3.033205484,2.335115161,2.648103647
210723_a78,14657603,1091.899532,1004.041794,1,,14L,broom,aNM,vM,L,a,aNMvM,3.551438863,2.459539331,2.547397069
210723_a78,14657603,843.4418712,699.1351824,1,,15L,bruise,aM,vM,L,a,aMvM,2.967716488,2.124274616,2.268581305
210723_a78,14657603,874.0527454,631.6940466,1,,16L,cake,aNM,vNM,L,a,aNMvNM,3.306777523,2.432724777,2.675083476
210723_a78,14657603,1001.917629,798.6826191,1,,17H,calf,aNM,vNM,H,a,aNMvNM,3.537872908,2.535955278,2.739190288
210723_a78,14657603,934.8819664,702.7151983,1,,19L,chat,aM,vNM,L,a,aMvNM,3.265452591,2.330570625,2.562737393
210723_a78,14657603,979.1498204,606.7345104,1,,20H,chunks,aNM,vM,H,a,aNMvM,2.887829755,1.908679935,2.281095245
210723_a78,14657603,885.7583133,683.3988707,1,,21H,clerk,aM,vM,H,a,aMvM,3.475833108,2.590074795,2.792434238
210723_a78,14657603,891.0917909,654.764906,1,,23L,clock,aM,vNM,L,a,aMvNM,3.197478359,2.306386568,2.542713453
210723_a78,14657603,887.8323443,846.9818119,1,,24H,clue,aNM,vM,H,a,aNMvM,3.403053294,2.515220949,2.556071482
210723_a78,14657603,1077.051279,788.7311034,1,,25H,coach,aM,vM,H,a,aMvM,3.179174237,2.102122958,2.390443134
210723_a78,14657603,751.5481233,476.6141649,1,,26H,coast,aNM,vNM,H,a,aNMvNM,2.315790608,1.564242484,1.839176443
210723_a78,14657603,798.0660131,662.1118464,1,,27L,coin,aM,vNM,L,a,aMvNM,3.1505965,2.352530487,2.488484654
210723_a78,14657603,953.854011,598.0464861,1,,28H,cops,aNM,vM,H,a,aNMvM,3.06687848,2.113024469,2.468831994
210723_a78,14657603,934.0359051,660.9750516,1,,29H,crash,aM,vM,H,a,aMvM,3.073210283,2.139174378,2.412235232
210723_a78,14657603,826.6090325,716.5383625,1,,2H,barn,aM,vNM,H,a,aMvNM,2.773119303,1.94651027,2.05658094
210723_a78,14657603,1083.360159,999.4614848,1,,30H,crew,aNM,vNM,H,a,aNMvNM,3.150216632,2.066856473,2.150755148
210723_a78,14657603,974.9771557,805.9174752,1,,31L,crib,aM,vNM,L,a,aMvNM,3.419330934,2.444353778,2.613413459
210723_a78,14657603,783.0843074,599.8861593,1,,32H,crop,aNM,vM,H,a,aNMvM,2.911074729,2.127990422,2.31118857
210723_a78,14657603,720.5745234,615.1331345,1,,33H,crown,aM,vM,H,a,aMvM,2.524020004,1.80344548,1.908886869
210723_a78,14657603,792.4847244,592.6210165,1,,35H,curb,aM,vNM,H,a,aMvNM,3.206484822,2.414000097,2.613863805
210723_a78,14657603,960.3510669,761.8158105,1,,36L,dart,aNM,vM,L,a,aNMvM,2.90477133,1.944420264,2.14295552
210723_a78,14657603,1043.153174,832.2015684,1,,37L,deck,aM,vM,L,a,aMvM,3.212706602,2.169553428,2.380505033
210723_a78,14657603,1189.169861,1087.661527,1,,38L,den,aNM,vNM,L,a,aNMvNM,3.282297461,2.0931276,2.194635933
210723_a78,14657603,970.4569901,663.5447505,1,,39H,dent,aM,vNM,H,a,aMvNM,2.711353148,1.740896157,2.047808397
210723_a78,14657603,903.3630293,881.4985789,1,,3L,bay,aNM,vM,L,a,aNMvM,3.254735625,2.351372595,2.373237046
210723_a78,14657603,911.2003101,619.8719247,1,,40L,ditch,aNM,vM,L,a,aNMvM,2.736429265,1.825228955,2.11655734
210723_a78,14657603,1210.065567,1146.55143,1,,41L,dive,aM,vM,L,a,aMvM,3.777436301,2.567370734,2.630884871
210723_a78,14657603,1551.382693,1473.805522,1,,42L,doll,aNM,vNM,L,a,aNMvNM,3.522195752,1.970813059,2.04839023
210723_a78,14657603,909.3264471,686.2431138,1,,43H,dove,aM,vNM,H,a,aMvNM,2.940034374,2.030707927,2.25379126
210723_a78,14657603,1072.969027,761.7965471,1,,44L,draft,aNM,vNM,L,a,aNMvNM,3.59033925,2.517370224,2.828542703
210723_a78,14657603,851.1883006,759.4256403,1,,45H,drain,aM,vNM,H,a,aMvNM,3.359800955,2.508612654,2.600375315
210723_a78,14657603,1110.760978,966.6203912,1,,46L,drug,aNM,vM,L,a,aNMvM,2.922531273,1.811770295,1.955910882
210723_a78,14657603,903.9589273,761.2903144,1,,47L,drum,aM,vM,L,a,aMvM,2.910471282,2.006512354,2.149180967
210723_a78,14657603,1262.760227,964.3093013,0,beast,48L,feast,aNM,vM,L,a,aNMvM,2.993780124,1.731019897,2.029470823
210723_a78,14657603,1100.198707,915.8321367,1,,4L,beak,aM,vM,L,a,aMvM,3.317573788,2.217375081,2.401741652
210723_a78,14657603,838.2137505,737.2020838,0,plane,50L,flame,aNM,vNM,L,a,aNMvNM,3.214956465,2.376742714,2.477754381
210723_a78,14657603,972.617421,712.8209593,1,,51H,flock,aM,vNM,H,a,aMvNM,3.097982356,2.125364935,2.385161397
210723_a78,14657603,805.8022892,544.1291741,1,,53L,frogs,aNM,vM,L,a,aNMvM,3.112995558,2.307193269,2.568866384
210723_a78,14657603,999.0635491,737.0559102,1,,54H,fudge,aM,vM,H,a,aMvM,3.195533243,2.196469693,2.458477332
210723_a78,14657603,703.8813194,668.5815509,1,,55H,fur,aNM,vNM,H,a,aNMvNM,3.106993786,2.403112467,2.438412236
210723_a78,14657603,1185.627735,1160.945592,0,blue,57L,glue,aM,vM,L,a,aMvM,3.345892757,2.160265023,2.184947165
210723_a78,14657603,913.5870574,761.6877631,1,,58L,goal,aNM,vNM,L,a,aNMvNM,2.874840617,1.961253559,2.113152854
210723_a78,14657603,794.204285,690.0245159,1,,59H,gown,aNM,vNM,H,a,aNMvNM,2.708933765,1.914729481,2.01890925
210723_a78,14657603,1045.981243,921.0982993,1,,5L,beam,aNM,vNM,L,a,aNMvNM,3.189536956,2.143555713,2.268438657
210723_a78,14657603,397.7559775,260.8944323,1,,60L,grin,aM,vNM,L,a,aMvNM,2.650891629,2.253135652,2.389997197
210723_a78,14657603,674.1555158,585.4922031,1,,61H,growl,aNM,vM,H,a,aNMvM,2.815540626,2.14138511,2.230048423
210723_a78,14657603,766.886907,706.9822485,1,,62H,hay,aM,vM,H,a,aMvM,2.812621873,2.045734966,2.105639625
210723_a78,14657603,1134.522504,834.0016703,1,,63H,hedge,aNM,vNM,H,a,aNMvNM,3.354504682,2.219982178,2.520503012
210723_a78,14657603,939.5935893,772.4519161,1,,64L,hen,aM,vNM,L,a,aMvNM,3.066437688,2.126844098,2.293985771
210723_a78,14657603,705.243535,565.9443451,1,,65H,herd,aNM,vM,H,a,aNMvM,3.057323251,2.352079716,2.491378906
210723_a78,14657603,949.7120185,644.3641018,1,,66H,hint,aM,vM,H,a,aMvM,3.206735107,2.257023088,2.562371005
210723_a78,14657603,861.6524908,551.3797038,1,,67H,hips,aNM,vNM,H,a,aNMvNM,3.035605617,2.173953126,2.484225913
210723_a78,14657603,832.7631755,684.1325803,1,,68L,hive,aM,vNM,L,a,aMvNM,2.903279626,2.07051645,2.219147045
210723_a78,14657603,854.8166694,533.6492014,1,,69H,host,aNM,vM,H,a,aNMvM,3.247507882,2.392691212,2.71385868
210723_a78,14657603,959.8482581,789.2411152,1,,70H,hug,aM,vM,H,a,aMvM,2.884123737,1.924275479,2.094882622
210723_a78,14657603,828.8900426,760.6656349,1,,71H,jar,aNM,vNM,H,a,aNMvNM,2.842917031,2.014026989,2.082251396
210723_a78,14657603,956.8285547,686.5001584,1,,72L,juice,aM,vNM,L,a,aMvNM,3.11117428,2.154345725,2.424674122
210723_a78,14657603,431.7546879,151.4045983,1,,73H,junk,aNM,vM,H,a,aNMvM,2.724116626,2.292361938,2.572712028
210723_a78,14657603,823.2132211,592.9781882,1,,74H,kick,aM,vM,H,a,aMvM,3.251862677,2.428649456,2.658884489
210723_a78,14657603,782.8793064,523.2947955,1,,75H,knife,aM,vNM,H,a,aMvNM,2.90509196,2.122212653,2.381797164
210723_a78,14657603,995.3204886,802.5105446,1,,76L,knob,aNM,vM,L,a,aNMvM,2.934233198,1.938912709,2.131722653
210723_a78,14657603,996.7818314,808.833001,1,,78L,lap,aM,vM,L,a,aMvM,3.143418239,2.146636408,2.334585238
