label	start_time
14582654_100LaNMvM	-0
14582654_101LaMvM	1.6464166666666666
14582654_102LaNMvM	3.0953541666666666
14582654_103LaMvNM	4.9055625
14582654_104LaMvM	6.815625000000001
14582654_105LaNMvM	8.505104166666667
14582654_107HaNMvNM	10.010520833333334
14582654_108LaMvNM	11.572104166666668
14582654_109LaMvM	13.218666666666667
14582654_10HaMvNM	15.007458333333334
14582654_110LaNMvM	16.653833333333335
14582654_111HaNMvNM	18.307875000000003
14582654_112HaNMvM	20.068333333333335
14582654_113HaMvM	21.62291666666667
14582654_114LaNMvNM	23.146229166666668
14582654_115HaMvNM	24.927479166666668
14582654_116HaNMvM	26.71754166666667
14582654_117HaMvM	28.508333333333336
14582654_118LaNMvNM	30.231875000000002
14582654_119HaMvNM	31.986583333333336
14582654_120HaNMvM	33.767895833333334
14582654_121HaMvM	35.52764583333333
14582654_122LaNMvNM	37.44827083333333
14582654_123HaMvNM	39.15875
14582654_124HaNMvM	40.855875
14582654_126HaMvM	42.52460416666666
14582654_127LaNMvNM	44.31249999999999
14582654_128HaMvNM	46.11183333333332
14582654_129LaMvNM	47.81922916666666
14582654_12HaNMvM	49.65883333333333
14582654_130LaMvM	51.28564583333333
14582654_131LaNMvM	52.92974999999999
14582654_132HaNMvNM	54.62672916666666
14582654_133LaMvNM	56.393270833333325
14582654_134LaMvM	58.10337499999999
14582654_136LaNMvM	59.68691666666666
14582654_137HaNMvNM	61.274270833333325
14582654_138LaMvNM	62.895937499999995
14582654_139LaMvM	64.4946875
14582654_13HaMvM	66.19527083333332
14582654_140LaNMvM	67.80316666666666
14582654_141HaNMvNM	69.40018749999999
14582654_14HaMvM	71.15935416666666
14582654_15LaNMvNM	72.67604166666666
14582654_16HaMvNM	74.44045833333332
14582654_17LaMvNM	76.25818749999999
14582654_19LaMvM	77.82225
14582654_20LaNMvM	79.70285416666667
14582654_21HaNMvNM	81.5666875
14582654_22LaMvNM	83.172875
14582654_23LaMvM	84.65266666666668
14582654_24LaNMvM	86.31506250000001
14582654_25HaNMvNM	87.92860416666667
14582654_26LaMvNM	89.6934375
14582654_27LaMvM	91.39166666666667
14582654_28LaNMvM	93.02060416666667
14582654_29HaNMvNM	94.61845833333334
14582654_2HaNMvM	96.31604166666666
14582654_30LaMvNM	97.81366666666666
14582654_31LaMvM	99.3683125
14582654_32LaNMvM	100.855875
14582654_33HaNMvNM	102.432875
14582654_35HaNMvM	104.04133333333333
14582654_36HaMvM	105.57422916666665
14582654_37LaNMvNM	107.19597916666666
14582654_38HaMvNM	108.66564583333333
14582654_39HaNMvM	110.1756875
14582654_3HaMvM	111.74358333333333
14582654_40HaMvM	113.2391875
14582654_41LaNMvNM	114.81427083333334
14582654_42HaMvNM	116.44300000000001
14582654_43HaNMvM	117.91258333333334
14582654_44LaNMvNM	119.42133333333335
14582654_45HaMvNM	121.22666666666669
14582654_46HaMvM	122.89018750000002
14582654_47LaNMvNM	124.45735416666669
14582654_48LaNMvM	126.01937500000003
14582654_4LaNMvNM	127.67718750000003
14582654_50HaMvNM	129.23295833333336
14582654_51HaNMvM	130.845625
14582654_52HaMvNM	132.52652083333334
14582654_53HaMvM	134.05395833333333
14582654_54HaNMvNM	135.79127083333333
14582654_55HaNMvNM	137.29035416666667
14582654_57LaNMvNM	138.885875
14582654_58HaMvNM	140.41333333333333
14582654_59LaMvNM	141.88989583333333
14582654_5HaMvNM	143.53135416666666
14582654_60LaMvM	145.0814375
14582654_61LaNMvM	146.79614583333333
14582654_62HaNMvNM	148.408625
14582654_63LaMvNM	150.06670833333334
14582654_64LaMvM	151.627125
14582654_65LaNMvM	153.25566666666668
14582654_66HaNMvNM	154.96685416666668
14582654_67LaMvNM	156.55989583333334
14582654_68LaMvM	158.31127083333334
14582654_69LaNMvM	160.19495833333335
14582654_70HaNMvNM	161.90639583333333
14582654_71LaMvNM	163.51475
14582654_72LaMvM	165.052625
14582654_73LaNMvM	166.74891666666667
14582654_74HaNMvNM	168.3789375
14582654_75HaNMvM	169.9545
14582654_76HaMvM	171.61177083333334
14582654_78LaNMvNM	173.35047916666667
14582654_79HaMvNM	174.915375
14582654_7HaNMvM	176.5888541666667
14582654_80HaNMvM	178.29495833333337
14582654_81HaMvM	180.03920833333336
14582654_82LaNMvNM	181.80281250000002
14582654_83HaMvNM	183.43183333333334
14582654_85HaNMvM	185.00816666666668
14582654_86HaMvM	186.601875
14582654_87LaNMvNM	188.1913125
14582654_88HaMvNM	189.85939583333334
14582654_89HaNMvM	191.66529166666666
14582654_8HaMvM	193.32637499999998
14582654_90HaMvM	194.98137499999999
14582654_91LaNMvNM	196.61014583333332
14582654_93HaMvNM	198.389625
14582654_94LaMvNM	200.0315
14582654_95LaMvM	201.65383333333332
14582654_96LaNMvM	203.36120833333334
14582654_97HaNMvNM	204.996
14582654_98LaMvNM	206.55958333333334
14582654_99LaMvM	208.18839583333335
14582654_9LaNMvNM	209.85004166666667
