label	start_time
15355404_100LaNMvM	-0
15355404_101LaMvM	1.7819583333333333
15355404_102LaNMvM	3.814875
15355404_103LaMvNM	6.286270833333333
15355404_104LaMvM	8.219270833333333
15355404_105LaNMvM	10.1023125
15355404_107HaNMvNM	11.9300625
15355404_108LaMvNM	13.795333333333334
15355404_109LaMvM	15.649437500000001
15355404_10HaMvNM	17.738
15355404_110LaNMvM	19.492791666666665
15355404_111HaNMvNM	21.2010625
15355404_112HaNMvM	23.231458333333332
15355404_113HaMvM	24.940375
15355404_114LaNMvNM	26.920479166666667
15355404_115HaMvNM	28.8518125
15355404_116HaNMvM	31.295791666666666
15355404_117HaMvM	33.397333333333336
15355404_118LaNMvNM	35.92397916666667
15355404_119HaMvNM	37.97652083333334
15355404_120HaNMvM	40.276187500000006
15355404_121HaMvM	42.46872916666667
15355404_122LaNMvNM	44.58447916666667
15355404_123HaMvNM	46.60520833333334
15355404_124HaNMvM	48.9975
15355404_126HaMvM	50.7948125
15355404_127LaNMvNM	52.47020833333333
15355404_128HaMvNM	54.52864583333333
15355404_129LaMvNM	56.44985416666666
15355404_12HaNMvM	58.17756249999999
15355404_130LaMvM	59.94499999999999
15355404_131LaNMvM	62.00741666666666
15355404_132HaNMvNM	63.98149999999999
15355404_133LaMvNM	66.30266666666665
15355404_134LaMvM	68.38191666666665
15355404_136LaNMvM	70.23610416666665
15355404_137HaNMvNM	72.38806249999999
15355404_138LaMvNM	73.93081249999999
15355404_139LaMvM	75.70591666666665
15355404_13HaMvM	77.70897916666665
15355404_140LaNMvM	79.59674999999999
15355404_141HaNMvNM	81.45893749999999
15355404_14HaMvM	83.37679166666666
15355404_15LaNMvNM	85.41966666666666
15355404_16HaMvNM	87.43868749999999
15355404_17LaMvNM	89.22699999999999
15355404_19LaMvM	90.99587499999998
15355404_20LaNMvM	92.76245833333331
15355404_21HaNMvNM	94.67387499999998
15355404_22LaMvNM	96.72256249999998
15355404_23LaMvM	98.57122916666665
15355404_24LaNMvM	100.18064583333332
15355404_25HaNMvNM	101.95727083333331
15355404_26LaMvNM	103.87795833333331
15355404_27LaMvM	106.1852708333333
15355404_28LaNMvM	107.94533333333331
15355404_29HaNMvNM	109.85852083333332
15355404_2HaNMvM	111.79949999999998
15355404_30LaMvNM	113.59406249999998
15355404_31LaMvM	115.55568749999998
15355404_32LaNMvM	117.15968749999998
15355404_33HaNMvNM	118.61297916666665
15355404_35HaNMvM	120.49952083333332
15355404_36HaMvM	122.42252083333332
15355404_37LaNMvNM	124.35214583333332
15355404_38HaMvNM	126.16412499999998
15355404_39HaNMvM	127.75866666666666
15355404_3HaMvM	129.7156875
15355404_40HaMvM	131.4449375
15355404_41LaNMvNM	133.4761041666667
15355404_42HaMvNM	135.24335416666668
15355404_43HaNMvM	137.02083333333334
15355404_44LaNMvNM	138.77485416666667
15355404_45HaMvNM	140.90189583333333
15355404_46HaMvM	142.84872916666666
15355404_47LaNMvNM	144.73287499999998
15355404_48LaNMvM	146.67879166666665
15355404_4LaNMvNM	148.49168749999998
15355404_50HaMvNM	150.18012499999998
15355404_51HaNMvM	152.11574999999996
15355404_52HaMvNM	154.09441666666663
15355404_53HaMvM	155.82772916666664
15355404_54HaNMvNM	157.87714583333332
15355404_55HaNMvNM	159.9961875
15355404_57LaNMvNM	161.686875
15355404_58HaMvNM	163.37449999999998
15355404_59LaMvNM	165.08429166666664
15355404_5HaMvNM	166.6197083333333
15355404_60LaMvM	168.4125208333333
15355404_61LaNMvM	170.13768749999997
15355404_62HaNMvNM	172.14731249999997
15355404_63LaMvNM	173.93616666666662
15355404_64LaMvM	176.01991666666663
15355404_65LaNMvM	177.75160416666662
15355404_66HaNMvNM	179.50658333333328
15355404_67LaMvNM	181.39404166666662
15355404_68LaMvM	183.37195833333328
15355404_69LaNMvM	185.31016666666662
15355404_70HaNMvNM	187.1604166666666
15355404_71LaMvNM	188.81287499999993
15355404_72LaMvM	190.62049999999994
15355404_73LaNMvM	192.26658333333327
15355404_74HaNMvNM	194.09987499999994
15355404_75HaNMvM	195.78958333333327
15355404_76HaMvM	197.76027083333327
15355404_78LaNMvNM	199.36314583333328
15355404_79HaMvNM	200.9809583333333
15355404_7HaNMvM	202.7207708333333
15355404_80HaNMvM	204.53852083333328
15355404_81HaMvM	206.37445833333328
15355404_82LaNMvNM	208.44806249999993
15355404_83HaMvNM	210.49527083333328
15355404_85HaNMvM	212.51237499999993
15355404_86HaMvM	214.45537499999995
15355404_87LaNMvNM	216.08064583333328
15355404_88HaMvNM	217.75502083333328
15355404_89HaNMvM	219.7816041666666
15355404_8HaMvM	221.44874999999993
15355404_90HaMvM	223.1951666666666
15355404_91LaNMvNM	225.47199999999995
15355404_93HaMvNM	227.46593749999994
15355404_94LaMvNM	229.23358333333329
15355404_95LaMvM	231.05877083333328
15355404_96LaNMvM	232.82339583333328
15355404_97HaNMvNM	234.66712499999994
15355404_98LaMvNM	236.5867291666666
15355404_99LaMvM	238.61027083333326
15355404_9LaNMvNM	240.5113541666666
