label	start_time
14758562_100HaMvNM	-0
14758562_101LaMvM	2.229416666666667
14758562_102LaNMvM	5.723104166666667
14758562_103LaMvM	9.542708333333334
14758562_104LaNMvM	12.170416666666668
14758562_105HaMvNM	14.816791666666667
14758562_107LaNMvNM	16.81779166666667
14758562_108LaMvM	18.748520833333334
14758562_109LaNMvM	20.76472916666667
14758562_10HaNMvNM	22.5549375
14758562_110HaMvNM	24.6085625
14758562_111LaNMvNM	26.4514375
14758562_112HaMvM	29.107791666666667
14758562_114LaMvNM	31.289916666666667
14758562_115HaNMvNM	33.190958333333334
14758562_116HaMvM	34.85779166666667
14758562_117HaNMvM	36.576875
14758562_118LaMvNM	38.794291666666666
14758562_119HaNMvNM	40.90385416666667
14758562_120HaMvM	43.4285
14758562_121HaNMvM	45.605958333333334
14758562_122LaMvNM	48.07779166666667
14758562_123HaNMvNM	50.119395833333336
14758562_124HaMvM	52.7496875
14758562_126HaNMvM	55.03
14758562_127LaMvNM	56.93575
14758562_128HaNMvNM	59.6109375
14758562_129LaMvM	61.42610416666667
14758562_12HaMvM	63.2413125
14758562_130LaNMvM	65.35083333333333
14758562_131HaMvNM	67.04789583333333
14758562_132LaNMvNM	68.8630625
14758562_134LaNMvM	70.8594375
14758562_136HaMvNM	72.78783333333334
14758562_137LaNMvNM	74.67114583333334
14758562_138LaMvM	76.64485416666668
14758562_139LaNMvM	78.52781250000001
14758562_13HaMvM	80.47895833333334
14758562_140HaMvNM	83.19966666666667
14758562_141LaNMvNM	85.286625
14758562_14HaNMvM	87.30558333333333
14758562_15LaMvNM	89.0986875
14758562_16HaNMvNM	91.0270625
14758562_17LaMvM	92.8195625
14758562_19LaNMvM	94.86114583333334
14758562_20HaMvNM	96.81216666666667
14758562_21LaNMvNM	99.55539583333334
14758562_22LaMvM	102.34422916666666
14758562_23LaNMvM	104.24991666666666
14758562_24HaMvNM	105.99702083333334
14758562_25LaNMvNM	107.74283333333334
14758562_26LaMvM	109.76170833333333
14758562_27LaNMvM	111.9165
14758562_28HaMvNM	114.27516666666666
14758562_2HaMvM	116.1014375
14758562_30LaMvM	118.14314583333334
14758562_31LaNMvM	120.3204375
14758562_32HaMvNM	122.29408333333333
14758562_33LaNMvNM	124.0556875
14758562_35HaMvM	125.98387500000001
14758562_36HaNMvM	128.02545833333335
14758562_38HaNMvNM	130.08970833333333
14758562_39HaMvM	132.35789583333334
14758562_3HaNMvM	134.33154166666668
14758562_40HaNMvM	136.37312500000002
14758562_41LaMvNM	138.27887500000003
14758562_42HaNMvNM	140.29787500000003
14758562_43HaMvM	142.1583541666667
14758562_44LaNMvNM	143.7887916666667
14758562_45HaMvNM	145.79639583333335
14758562_46HaNMvM	148.01839583333336
14758562_47LaMvNM	150.19441666666668
14758562_48LaNMvM	152.14131250000003
14758562_4LaMvNM	154.8060416666667
14758562_50HaNMvNM	156.84458333333336
14758562_51HaMvM	158.83731250000002
14758562_52HaMvNM	160.8300416666667
14758562_54LaNMvNM	163.342
14758562_55HaNMvNM	165.13612500000002
14758562_57LaMvNM	167.1441041666667
14758562_58HaNMvNM	169.01464583333336
14758562_59LaMvM	171.05325000000002
14758562_5HaNMvNM	173.01564583333337
14758562_60LaNMvM	175.11527083333337
14758562_61HaMvNM	176.77177083333336
14758562_62LaNMvNM	178.9325416666667
14758562_63LaMvM	180.9711666666667
14758562_64LaNMvM	182.90277083333336
14758562_65HaMvNM	184.98712500000002
14758562_66LaNMvNM	186.7975416666667
14758562_67LaMvM	188.97352083333337
14758562_68LaNMvM	191.11906250000004
14758562_69HaMvNM	194.73981250000003
14758562_70LaNMvNM	197.48395833333336
14758562_71LaMvM	199.36964583333335
14758562_72LaNMvM	201.27070833333335
14758562_73HaMvNM	202.97325
14758562_74LaNMvNM	204.93541666666667
14758562_75HaMvM	206.79060416666667
14758562_76HaNMvM	209.31783333333334
14758562_78LaMvNM	211.40225
14758562_79HaNMvNM	213.51716666666667
14758562_7HaMvM	215.57097916666666
14758562_80HaMvM	217.487
14758562_81HaNMvM	219.30970833333333
14758562_82LaMvNM	221.50095833333333
14758562_83HaNMvNM	223.65722916666667
14758562_85HaMvM	225.60414583333335
14758562_86HaNMvM	227.46268750000002
14758562_87LaMvNM	229.59141666666667
14758562_88HaNMvNM	231.62995833333335
14758562_8HaNMvM	233.68381250000002
14758562_90HaNMvM	235.80916666666667
14758562_91LaMvNM	238.443375
14758562_93HaNMvNM	240.97052083333332
14758562_94LaMvM	242.9632083333333
14758562_95LaNMvM	245.5362708333333
14758562_96HaMvNM	247.39154166666663
14758562_97LaNMvNM	249.2315208333333
14758562_99LaNMvM	251.43804166666663
14758562_9LaMvNM	253.38506249999998
