label	start_time
14956811_100HaMvM	-0
14956811_101LaMvM	5.290666666666667
14956811_102LaNMvM	10.751999999999999
14956811_103LaNMvM	17.066666666666666
14956811_104LaNMvNM	23.296
14956811_105HaMvM	34.218666666666664
14956811_107LaMvNM	40.44799999999999
14956811_108LaNMvM	45.22666666666666
14956811_109LaNMvNM	50.85866666666666
14956811_10HaNMvM	58.02666666666666
14956811_110HaMvM	64.42666666666666
14956811_111LaMvNM	69.71733333333333
14956811_112HaNMvNM	75.69066666666666
14956811_113LaMvM	88.49066666666666
14956811_114HaMvNM	92.50133333333332
14956811_115HaNMvM	97.10933333333332
14956811_116HaNMvNM	102.05866666666665
14956811_117LaMvM	106.83733333333332
14956811_118HaMvNM	111.95733333333332
14956811_119HaNMvM	117.24799999999999
14956811_120HaNMvNM	122.53866666666666
14956811_121LaMvM	131.072
14956811_122HaMvNM	136.192
14956811_123HaNMvM	141.568
14956811_124HaNMvNM	146.43200000000002
14956811_126LaMvM	162.56
14956811_127HaMvNM	167.76533333333333
14956811_128HaNMvM	172.88533333333334
14956811_129LaNMvM	177.74933333333334
14956811_12HaNMvNM	183.21066666666667
14956811_130LaNMvNM	188.75733333333335
14956811_131HaMvM	193.62133333333335
14956811_132LaMvNM	198.14400000000003
14956811_133LaNMvM	213.4186666666667
14956811_134LaNMvNM	217.7706666666667
14956811_136HaMvM	222.46400000000003
14956811_137LaMvNM	226.56000000000003
14956811_138LaNMvM	232.02133333333336
14956811_139LaNMvNM	237.312
14956811_13HaMvM	242.68800000000002
14956811_140HaMvM	248.06400000000002
14956811_141LaMvNM	260.5226666666667
14956811_14LaMvM	265.47200000000004
14956811_15HaMvNM	271.18933333333337
14956811_16HaNMvM	277.07733333333334
14956811_17LaNMvM	283.0506666666667
14956811_19LaNMvNM	288.9386666666667
14956811_20HaMvM	294.656
14956811_21LaMvNM	300.7146666666667
14956811_22LaNMvM	306.60266666666666
14956811_23LaNMvNM	310.61333333333334
14956811_24HaMvM	317.3546666666667
14956811_25LaMvNM	326.99733333333336
14956811_26LaNMvM	333.2266666666667
14956811_27LaNMvNM	339.28533333333337
14956811_28HaMvM	344.66133333333335
14956811_29LaMvNM	351.5733333333333
14956811_2HaNMvNM	357.0346666666667
14956811_30LaNMvM	362.83733333333333
14956811_31LaNMvNM	383.0613333333333
14956811_32HaMvM	399.1893333333333
14956811_33LaMvNM	404.224
14956811_35HaNMvNM	408.9173333333333
14956811_36LaMvM	423.168
14956811_37HaMvNM	428.45866666666666
14956811_38HaNMvM	435.62666666666667
14956811_39HaNMvNM	441.856
14956811_3LaMvM	446.464
14956811_40LaMvM	452.352
14956811_41HaMvNM	457.6426666666666
14956811_42HaNMvM	468.3093333333333
14956811_43HaNMvNM	473.344
14956811_44LaNMvNM	478.976
14956811_45HaMvNM	486.144
14956811_46LaMvM	492.11733333333336
14956811_47HaMvNM	497.74933333333337
14956811_48LaNMvM	502.8693333333334
14956811_4HaMvNM	508.92800000000005
14956811_50HaNMvM	514.5600000000001
14956811_51HaNMvNM	520.7040000000001
14956811_52HaMvNM	525.3973333333334
14956811_53LaMvM	530.3466666666668
14956811_54LaMvNM	535.8080000000001
14956811_55HaNMvNM	541.1840000000001
14956811_57HaMvNM	546.5600000000001
14956811_58HaNMvM	551.5093333333334
14956811_59LaNMvM	557.1413333333334
14956811_5HaNMvM	562.2613333333334
14956811_60LaNMvNM	577.024
14956811_61HaMvM	582.5706666666666
14956811_62LaMvNM	588.0319999999999
14956811_63LaNMvM	592.2986666666666
14956811_64LaNMvNM	598.4426666666666
14956811_65HaMvM	604.0746666666665
14956811_66LaMvNM	609.1093333333332
14956811_67LaNMvM	614.0586666666666
14956811_68LaNMvNM	619.8613333333333
14956811_69HaMvM	624.9813333333333
14956811_70LaMvNM	630.1013333333333
14956811_71LaNMvM	635.0506666666666
14956811_72LaNMvNM	639.8293333333334
14956811_73HaMvM	644.9493333333334
14956811_74LaMvNM	650.4106666666667
14956811_75HaNMvNM	655.7866666666666
14956811_76LaMvM	662.784
14956811_78HaMvNM	667.3919999999999
14956811_79HaNMvM	675.328
14956811_7HaNMvNM	680.7893333333333
14956811_80HaNMvNM	685.9093333333333
14956811_81LaMvM	691.968
14956811_82HaMvNM	697.5999999999999
14956811_83HaNMvM	727.1253333333333
14956811_85HaNMvNM	733.4399999999999
14956811_86LaMvM	738.7306666666666
14956811_87HaMvNM	743.424
14956811_88HaNMvM	748.4586666666667
14956811_89HaNMvNM	753.5786666666667
14956811_8LaMvM	758.784
14956811_90LaMvM	763.2213333333333
14956811_91HaMvNM	768.1706666666666
14956811_93HaNMvM	773.2053333333333
14956811_94LaNMvM	779.008
14956811_95LaNMvNM	784.7253333333334
14956811_96HaMvM	790.1866666666667
14956811_97LaMvNM	795.7333333333333
14956811_98LaNMvM	800.4266666666667
14956811_99LaNMvNM	806.3146666666668
14956811_9HaMvNM	810.4106666666668
