label	start_time
15465974_100HaMvM	-0
15465974_101LaMvM	7.168
15465974_102LaNMvM	23.637333333333334
15465974_103LaNMvM	38.74133333333333
15465974_104LaNMvNM	68.608
15465974_105HaMvM	75.43466666666667
15465974_107LaMvNM	83.79733333333334
15465974_108LaNMvM	108.28800000000001
15465974_109LaNMvNM	115.02933333333334
15465974_10HaNMvM	120.66133333333335
15465974_110HaMvM	127.40266666666668
15465974_111LaMvNM	136.96
15465974_112HaNMvNM	163.41333333333336
15465974_113LaMvM	168.53333333333336
15465974_114HaMvNM	176.0426666666667
15465974_115HaNMvM	182.6986666666667
15465974_116HaNMvNM	210.0906666666667
15465974_117LaMvM	240.0426666666667
15465974_118HaMvNM	251.47733333333335
15465974_119HaNMvM	257.87733333333335
15465974_120HaNMvNM	287.82933333333335
15465974_121LaMvM	294.5706666666667
15465974_122HaMvNM	301.2266666666667
15465974_123HaNMvM	328.44800000000004
15465974_124HaNMvNM	339.968
15465974_126LaMvM	346.112
15465974_127HaMvNM	353.1946666666667
15465974_128HaNMvM	367.7866666666667
15465974_129LaNMvM	375.4666666666667
15465974_12HaNMvNM	381.8666666666667
15465974_130LaNMvNM	388.1813333333333
15465974_131HaMvM	400.7253333333333
15465974_132LaMvNM	430.592
15465974_133LaNMvM	437.58933333333334
15465974_134LaNMvNM	466.60266666666666
15465974_136HaMvM	493.39733333333334
15465974_137LaMvNM	500.48
15465974_138LaNMvM	522.4106666666667
15465974_139LaNMvNM	552.2773333333333
15465974_13HaMvM	577.4506666666666
15465974_140HaMvM	584.6186666666666
15465974_141LaMvNM	590.848
15465974_14LaMvM	603.0506666666666
15465974_15HaMvNM	609.3653333333333
15465974_16HaNMvM	619.3493333333333
15465974_17LaNMvM	627.2853333333334
15465974_19LaNMvNM	639.8293333333334
15465974_20HaMvM	651.008
15465974_21LaMvNM	680.96
15465974_22LaNMvM	687.0186666666667
15465974_23LaNMvNM	695.7226666666667
15465974_24HaMvM	725.5893333333333
15465974_25LaMvNM	751.5306666666667
15465974_26LaNMvM	759.04
15465974_27LaNMvNM	788.9066666666666
15465974_28HaMvM	812.8853333333333
15465974_29LaMvNM	823.5519999999999
15465974_2HaNMvNM	831.5733333333333
15465974_30LaNMvM	839.0826666666666
15465974_31LaNMvNM	868.9493333333332
15465974_32HaMvM	878.6773333333332
15465974_33LaMvNM	904.7893333333332
15465974_35HaNMvNM	910.5919999999999
15465974_36LaMvM	918.9546666666665
15465974_37HaMvNM	925.9519999999999
15465974_38HaNMvM	934.9973333333332
15465974_39HaNMvNM	942.0799999999999
15465974_3LaMvM	950.8693333333333
15465974_40LaMvM	958.1226666666666
15465974_41HaMvNM	988.0746666666666
15465974_42HaNMvM	994.048
15465974_43HaNMvNM	999.7653333333334
15465974_44LaNMvNM	1006.336
15465974_45HaMvNM	1014.016
15465974_46LaMvM	1021.7813333333334
15465974_47HaMvNM	1028.2666666666667
15465974_48LaNMvM	1034.752
15465974_4HaMvNM	1043.456
15465974_50HaNMvM	1073.3226666666665
15465974_51HaNMvNM	1095.3386666666665
15465974_52HaMvNM	1103.5306666666665
15465974_53LaMvM	1109.4186666666665
15465974_54LaMvNM	1116.5013333333332
15465974_55HaNMvNM	1142.1866666666665
15465974_57HaMvNM	1147.648
15465974_58HaNMvM	1171.3706666666665
15465974_59LaNMvM	1178.1119999999999
15465974_5HaNMvM	1204.9066666666665
15465974_60LaNMvNM	1212.8426666666664
15465974_61HaMvM	1220.8639999999998
15465974_62LaMvNM	1245.9519999999998
15465974_63LaNMvM	1251.4986666666664
15465974_64LaNMvNM	1259.349333333333
15465974_65HaMvM	1284.2666666666664
15465974_66LaMvNM	1314.2186666666664
15465974_67LaNMvM	1320.277333333333
15465974_68LaNMvNM	1329.4079999999997
15465974_69HaMvM	1352.6186666666663
15465974_70LaMvNM	1358.7626666666663
15465974_71LaNMvM	1366.6986666666662
15465974_72LaNMvNM	1375.4879999999996
15465974_73HaMvM	1382.0586666666663
15465974_74LaMvNM	1395.285333333333
15465974_75HaNMvNM	1401.8559999999998
15465974_76LaMvM	1419.6053333333332
15465974_78HaMvNM	1427.9679999999998
15465974_79HaNMvM	1433.6853333333331
15465974_7HaNMvNM	1442.4746666666665
15465974_80HaNMvNM	1449.0453333333332
15465974_81LaMvM	1454.5066666666667
15465974_82HaMvNM	1462.8693333333333
15465974_83HaNMvM	1479.68
15465974_85HaNMvNM	1487.5306666666668
15465974_86LaMvM	1500.2453333333335
15465974_87HaMvNM	1509.1200000000001
15465974_88HaNMvM	1526.8693333333335
15465974_89HaNMvNM	1533.5253333333335
15465974_8LaMvM	1563.4773333333335
15465974_90LaMvM	1582.4213333333335
15465974_91HaMvNM	1587.6266666666668
15465974_93HaNMvM	1603.1573333333336
15465974_94LaNMvM	1610.2400000000002
15465974_95LaNMvNM	1617.8346666666669
15465974_96HaMvM	1633.2800000000002
15465974_97LaMvNM	1640.1066666666668
15465974_98LaNMvM	1646.592
15465974_99LaNMvNM	1654.528
15465974_9HaMvNM	1658.624
