label	start_time
15151086_100HaNMvNM	-0
15151086_101LaMvM	5.034666666666666
15151086_102LaNMvM	14.592
15151086_103HaMvNM	20.394666666666666
15151086_104HaNMvM	27.562666666666665
15151086_105HaNMvNM	32.512
15151086_107LaMvM	38.31466666666667
15151086_108HaMvNM	43.776
15151086_109HaNMvM	48.64
15151086_10LaMvNM	53.16266666666667
15151086_110HaNMvNM	59.050666666666665
15151086_111LaMvM	63.744
15151086_112LaNMvM	68.18133333333333
15151086_113LaNMvNM	72.78933333333333
15151086_114HaMvM	77.568
15151086_115LaMvNM	82.26133333333333
15151086_116LaNMvM	87.12533333333333
15151086_117LaNMvNM	93.184
15151086_118HaMvM	98.21866666666666
15151086_119LaMvNM	102.82666666666667
15151086_120LaNMvM	107.60533333333333
15151086_121LaNMvNM	112.896
15151086_122HaMvM	118.10133333333333
15151086_123LaMvNM	122.70933333333333
15151086_124LaNMvM	127.57333333333334
15151086_126LaNMvNM	133.20533333333333
15151086_127HaMvM	138.24
15151086_128LaMvNM	143.872
15151086_129HaMvNM	148.56533333333334
15151086_12LaNMvM	153.17333333333335
15151086_130HaNMvM	157.52533333333335
15151086_131HaNMvNM	162.13333333333335
15151086_132LaMvM	166.48533333333336
15151086_133HaMvNM	171.52000000000004
15151086_134HaNMvM	177.06666666666672
15151086_136HaNMvNM	181.5893333333334
15151086_137LaMvM	185.6853333333334
15151086_138HaMvNM	190.72000000000008
15151086_139HaNMvM	196.52266666666674
15151086_13HaMvM	201.13066666666674
15151086_140HaNMvNM	209.92000000000007
15151086_141LaMvM	215.3813333333334
15151086_14LaNMvNM	221.18400000000008
15151086_15HaMvM	226.6453333333334
15151086_16LaMvNM	232.61866666666674
15151086_17HaMvNM	238.08000000000007
15151086_19HaNMvM	243.71200000000007
15151086_20HaNMvNM	248.9173333333334
15151086_21LaMvM	254.2933333333334
15151086_22HaMvNM	260.01066666666674
15151086_23HaNMvM	265.8133333333334
15151086_24HaNMvNM	270.9333333333334
15151086_25LaMvM	276.22400000000005
15151086_26HaMvNM	282.0266666666667
15151086_27HaNMvM	287.4026666666667
15151086_28HaNMvNM	292.096
15151086_29LaMvM	297.1306666666667
15151086_2LaNMvM	302.16533333333336
15151086_30HaMvNM	307.02933333333334
15151086_31HaNMvM	311.3813333333333
15151086_32HaNMvNM	315.8186666666667
15151086_33LaMvM	320.76800000000003
15151086_35LaNMvM	325.2053333333334
15151086_36LaNMvNM	330.15466666666674
15151086_37HaMvM	335.4453333333334
15151086_38LaMvNM	339.79733333333337
15151086_39LaNMvM	344.66133333333335
15151086_3LaNMvNM	349.44
15151086_40LaNMvNM	354.90133333333335
15151086_41HaMvM	359.68
15151086_42LaMvNM	364.032
15151086_43LaNMvM	368.29866666666663
15151086_44LaNMvNM	373.0773333333333
15151086_45HaMvNM	380.8426666666666
15151086_46LaNMvNM	387.15733333333327
15151086_47HaMvM	391.5946666666666
15151086_48LaNMvM	397.056
15151086_4HaMvM	402.7733333333333
15151086_50LaMvNM	408.32
15151086_51LaNMvM	413.69599999999997
15151086_52HaMvNM	418.9013333333333
15151086_53LaNMvNM	424.36266666666666
15151086_54LaMvM	429.6533333333333
15151086_55HaNMvNM	434.7733333333333
15151086_57HaMvM	440.1493333333333
15151086_58LaMvNM	447.4026666666666
15151086_59HaMvNM	451.9253333333333
15151086_5LaMvNM	456.19199999999995
15151086_60HaNMvM	461.31199999999995
15151086_61HaNMvNM	466.34666666666664
15151086_62LaMvM	471.55199999999996
15151086_63HaMvNM	475.64799999999997
15151086_64HaNMvM	480.51199999999994
15151086_65HaNMvNM	485.2906666666666
15151086_66LaMvM	490.6666666666666
15151086_67HaMvNM	495.53066666666655
15151086_68HaNMvM	500.13866666666655
15151086_69HaNMvNM	505.3439999999999
15151086_70LaMvM	510.20799999999986
15151086_71HaMvNM	515.4986666666665
15151086_72HaNMvM	521.3013333333332
15151086_73HaNMvNM	526.0799999999999
15151086_74LaMvM	531.8826666666666
15151086_75LaNMvM	536.832
15151086_76LaNMvNM	543.9146666666667
15151086_78HaMvM	549.0346666666667
15151086_79LaMvNM	554.3253333333333
15151086_7LaNMvM	558.6773333333333
15151086_80LaNMvM	564.48
15151086_81LaNMvNM	569.6
15151086_82HaMvM	575.9146666666667
15151086_83LaMvNM	581.376
15151086_85LaNMvM	586.24
15151086_86LaNMvNM	591.4453333333333
15151086_87HaMvM	597.248
15151086_88LaMvNM	602.0266666666668
15151086_89LaNMvM	607.9146666666668
15151086_8LaNMvNM	613.1200000000001
15151086_90LaNMvNM	617.6426666666667
15151086_91HaMvM	623.1893333333334
15151086_93LaMvNM	628.0533333333334
15151086_94HaMvNM	633.1733333333334
15151086_95HaNMvM	638.464
15151086_96HaNMvNM	643.9253333333334
15151086_97LaMvM	648.96
15151086_98HaMvNM	653.9093333333334
15151086_99HaNMvM	660.0533333333334
15151086_9HaMvM	664.4906666666667
