Participant Public ID,Task Version,Spreadsheet,videoname,Response,display,row_number,filename
210719_c56,7.0,Version4,101L_aM_vM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=101LaMvMmp4-1-2.weba,Practice,1,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,48L_aNM_vM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=48LaNMvMmp4-2-2.weba,Practice,2,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,44L_aNM_vNM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=44LaNMvNMmp4-3-2.weba,Practice,3,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,45H_aM_vNM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=45HaMvNMmp4-4-2.weba,Practice,4,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,13H_aM_vM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=13HaMvMmp4-5-2.weba,Practice,5,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,102L_aNM_vM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=102LaNMvMmp4-6-2.weba,Practice,6,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,55H_aNM_vNM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=55HaNMvNMmp4-7-2.weba,Practice,7,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,52H_aM_vNM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=52HaMvNMmp4-8-2.weba,Practice,8,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,127H_aM_vM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=127HaMvMmp4-10-2.weba,Block1,1,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,19H_aNM_vM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=19HaNMvMmp4-11-2.weba,Block1,2,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,116L_aNM_vM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=116LaNMvMmp4-12-2.weba,Block1,3,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,10L_aM_vNM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=10LaMvNMmp4-13-2.weba,Block1,4,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,130H_aNM_vM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=130HaNMvMmp4-14-2.weba,Block1,5,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,123L_aM_vNM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=123LaMvNMmp4-15-2.weba,Block1,6,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,63H_aM_vNM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=63HaMvNMmp4-16-2.weba,Block1,7,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,60H_aNM_vM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=60HaNMvMmp4-17-2.weba,Block1,8,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,113L_aNM_vNM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=113LaNMvNMmp4-18-2.weba,Block1,9,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,80L_aNM_vM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=80LaNMvMmp4-19-2.weba,Block1,10,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,73H_aNM_vNM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=73HaNMvNMmp4-20-2.weba,Block1,11,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,15H_aM_vM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=15HaMvMmp4-21-2.weba,Block1,12,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,22H_aM_vNM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=22HaMvNMmp4-22-2.weba,Block1,13,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,88L_aM_vNM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=88LaMvNMmp4-23-2.weba,Block1,14,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,98H_aM_vNM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=98HaMvNMmp4-24-2.weba,Block1,15,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,95H_aNM_vM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=95HaNMvMmp4-25-2.weba,Block1,16,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,133H_aM_vNM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=133HaMvNMmp4-26-2.weba,Block1,17,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,70L_aM_vM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=70LaMvMmp4-27-2.weba,Block1,18,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,50L_aM_vNM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=50LaMvNMmp4-28-2.weba,Block1,19,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,39L_aNM_vM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=39LaNMvMmp4-29-2.weba,Block1,20,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,141L_aM_vM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=141LaMvMmp4-30-2.weba,Block1,21,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,57H_aM_vM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=57HaMvMmp4-31-2.weba,Block1,22,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,76L_aNM_vNM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=76LaNMvNMmp4-32-2.weba,Block1,23,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,110H_aNM_vNM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=110HaNMvNMmp4-33-2.weba,Block1,24,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,29L_aM_vM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=29LaMvMmp4-34-2.weba,Block1,25,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,36L_aNM_vNM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=36LaNMvNMmp4-35-2.weba,Block1,26,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,91H_aM_vM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=91HaMvMmp4-36-2.weba,Block1,27,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,107L_aM_vM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=107LaMvMmp4-37-2.weba,Block1,28,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,32H_aNM_vNM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=32HaNMvNMmp4-38-2.weba,Block1,29,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,2L_aNM_vM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=2LaNMvMmp4-39-2.weba,Block1,30,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,59H_aM_vNM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=59HaMvNMmp4-42-2.weba,Block1,31,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,87H_aM_vM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=87HaMvMmp4-43-2.weba,Block1,32,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,137L_aM_vM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=137LaMvMmp4-44-2.weba,Block1,33,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,75L_aNM_vM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=75LaNMvMmp4-45-2.weba,Block1,34,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,42L_aM_vNM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=42LaMvNMmp4-46-2.weba,Block1,35,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,94H_aM_vNM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=94HaMvNMmp4-47-2.weba,Block1,36,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,109H_aNM_vM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=109HaNMvMmp4-48-2.weba,Block1,37,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,129H_aM_vNM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=129HaMvNMmp4-49-2.weba,Block1,38,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,5L_aM_vNM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=5LaMvNMmp4-50-2.weba,Block1,39,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,83L_aM_vNM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=83LaMvNMmp4-51-2.weba,Block1,40,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,140H_aNM_vNM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=140HaNMvNMmp4-52-2.weba,Block1,41,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,122H_aM_vM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=122HaMvMmp4-53-2.weba,Block1,42,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,119L_aM_vNM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=119LaMvNMmp4-54-2.weba,Block1,43,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,69H_aNM_vNM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=69HaNMvNMmp4-55-2.weba,Block1,44,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,25L_aM_vM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=25LaMvMmp4-56-2.weba,Block1,45,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,72H_aNM_vM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=72HaNMvMmp4-57-2.weba,Block1,46,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,28H_aNM_vNM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=28HaNMvNMmp4-58-2.weba,Block1,47,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,90L_aNM_vNM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=90LaNMvNMmp4-59-2.weba,Block1,48,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,105H_aNM_vNM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=105HaNMvNMmp4-60-2.weba,Block1,49,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,66L_aM_vM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=66LaMvMmp4-61-2.weba,Block1,50,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,14L_aNM_vNM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=14LaNMvNMmp4-62-2.weba,Block1,51,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,112L_aNM_vM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=112LaNMvMmp4-63-2.weba,Block1,52,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,17H_aM_vNM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=17HaMvNMmp4-64-2.weba,Block1,53,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,35L_aNM_vM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=35LaNMvMmp4-65-2.weba,Block1,54,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,31H_aNM_vM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=31HaNMvMmp4-66-2.weba,Block1,55,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,9H_aM_vM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=9HaMvMmp4-67-2.weba,Block1,56,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,126L_aNM_vNM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=126LaNMvNMmp4-68-2.weba,Block1,57,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,47H_aM_vM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=47HaMvMmp4-69-2.weba,Block1,58,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,53L_aNM_vNM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=53LaNMvNMmp4-70-2.weba,Block1,59,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,54L_aM_vM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=54LaMvMmp4-71-2.weba,Block1,60,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,40L_aNM_vNM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=40LaNMvNMmp4-74-2.weba,Block1,61,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,33L_aM_vM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=33LaMvMmp4-75-2.weba,Block1,62,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,138H_aM_vNM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=138HaMvNMmp4-76-2.weba,Block1,63,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,37H_aM_vM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=37HaMvMmp4-77-2.weba,Block1,64,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,85L_aNM_vM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=85LaNMvMmp4-78-2.weba,Block1,65,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,128L_aM_vNM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=128LaMvNMmp4-79-2.weba,Block1,66,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,78H_aM_vM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=78HaMvMmp4-80-2.weba,Block1,67,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,120L_aNM_vM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=120LaNMvMmp4-81-2.weba,Block1,68,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,96H_aNM_vNM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=96HaNMvNMmp4-82-2.weba,Block1,69,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,111L_aM_vM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=111LaMvMmp4-83-2.weba,Block1,70,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,58L_aM_vNM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=58LaMvNMmp4-84-2.weba,Block1,71,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,99H_aNM_vM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=99HaNMvMmp4-85-2.weba,Block1,72,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,74L_aM_vM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=74LaMvMmp4-86-2.weba,Block1,73,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,93L_aM_vNM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=93LaMvNMmp4-87-2.weba,Block1,74,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,16L_aM_vNM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=16LaMvNMmp4-88-2.weba,Block1,75,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,103H_aM_vNM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=103HaMvNMmp4-89-2.weba,Block1,76,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,23H_aNM_vM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=23HaNMvMmp4-90-2.weba,Block1,77,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,134H_aNM_vM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=134HaNMvMmp4-91-2.weba,Block1,78,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,7L_aNM_vM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=7LaNMvMmp4-92-2.weba,Block1,79,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,131H_aNM_vNM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=131HaNMvNMmp4-93-2.weba,Block1,80,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,114H_aM_vM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=114HaMvMmp4-94-2.weba,Block1,81,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,81L_aNM_vNM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=81LaNMvNMmp4-95-2.weba,Block1,82,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,61H_aNM_vNM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=61HaNMvNMmp4-96-2.weba,Block1,83,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,117L_aNM_vNM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=117LaNMvNMmp4-97-2.weba,Block1,84,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,43L_aNM_vM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=43LaNMvMmp4-98-2.weba,Block1,85,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,67H_aM_vNM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=67HaMvNMmp4-99-2.weba,Block1,86,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,26H_aM_vNM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=26HaMvNMmp4-100-2.weba,Block1,87,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,64H_aNM_vM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=64HaNMvMmp4-101-2.weba,Block1,88,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,20H_aNM_vNM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=20HaNMvNMmp4-102-2.weba,Block1,89,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,3L_aNM_vNM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=3LaNMvNMmp4-103-2.weba,Block1,90,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
210719_c56,7.0,Version4,8L_aNM_vNM.mp4,https://gorilla.sc/uploads/schedule/14586634?filename=8LaNMvNMmp4-106-2.weba,Block1,91,/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v6_task-gv44.csv
