Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-xuy4,branch-lfui,branch-sv81,branch-p82f,randomiser-t27m,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,videoname,ANSWER,feedback,Progress,target,Predict,Auditory,Visual,ItemN,Condition,Combo,order
732,1627317435994,26/07/2021 16:37:15,1627317437392,1,26/07/2021 17:37:17,58325,7,task-jhw4,,14591922,210725_c72,4335172,,complete,,,computer,Desktop or Laptop,Windows 8.1,Chrome 91.0.4472.164,1280x720,1280x624,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version5,Version5,Version5,63,52,2,Screen 2,video1,content_video,1273.8999999761581,,,VIDEO PLAYING EVENT FIRED,1,0,1,0,,,,2,2,Block1,99H_aM_vM.mp4,,plot.jpg,1,plot,1,1,1,99,H_aM_vM,aM_vM,15
733,1627317436246,26/07/2021 16:37:16,1627317437640,1,26/07/2021 17:37:17,58325,7,task-jhw4,,14591922,210725_c72,4335172,,complete,,,computer,Desktop or Laptop,Windows 8.1,Chrome 91.0.4472.164,1280x720,1280x624,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version5,Version5,Version5,63,52,2,Screen 2,video1,content_video,1522,,,VIDEO TIMEUPDATE EVENT FIRED,1,0,1,0,,,,2,2,Block1,99H_aM_vM.mp4,,plot.jpg,1,plot,1,1,1,99,H_aM_vM,aM_vM,15
734,1627317436308,26/07/2021 16:37:16,1627317437641,1,26/07/2021 17:37:17,58325,7,task-jhw4,,14591922,210725_c72,4335172,,complete,,,computer,Desktop or Laptop,Windows 8.1,Chrome 91.0.4472.164,1280x720,1280x624,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version5,Version5,Version5,63,52,2,Screen 2,video1,content_video,1326.5009999761583,,,ADJUSTED START TIME based on TIMEUPDATE EVENT,1,0,1,0,,,,2,2,Block1,99H_aM_vM.mp4,,plot.jpg,1,plot,1,1,1,99,H_aM_vM,aM_vM,15
735,1627317439291,26/07/2021 16:37:19,1627317440699,1,26/07/2021 17:37:20,58325,7,task-jhw4,,14591922,210725_c72,4335172,,complete,,,computer,Desktop or Laptop,Windows 8.1,Chrome 91.0.4472.164,1280x720,1280x624,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version5,Version5,Version5,63,52,2,Screen 2,video1,content_video,4581.199999988079,,,VIDEO ENDED EVENT FIRED,1,0,1,0,,,,2,2,Block1,99H_aM_vM.mp4,,plot.jpg,1,plot,1,1,1,99,H_aM_vM,aM_vM,15
736,1627317440447,26/07/2021 16:37:20,1627317441858,1,26/07/2021 17:37:21,58325,7,task-jhw4,,14591922,210725_c72,4335172,,complete,,,computer,Desktop or Laptop,Windows 8.1,Chrome 91.0.4472.164,1280x720,1280x624,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version5,Version5,Version5,63,52,2,Screen 2,Zone3,response_button_text,5733.599999964237,,,Next,1,0,1,0,,,,2,2,Block1,99H_aM_vM.mp4,,plot.jpg,1,plot,1,1,1,99,H_aM_vM,aM_vM,15
737,1627317440548,26/07/2021 16:37:20,1627317441901,1,26/07/2021 17:37:21,58325,7,task-jhw4,,14591922,210725_c72,4335172,,complete,,,computer,Desktop or Laptop,Windows 8.1,Chrome 91.0.4472.164,1280x720,1280x624,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version5,Version5,Version5,63,52,2,Screen 2,Zone2,audio_recording2,,,,STOPPED RECORDING,,0,1,0,,,,2,2,Block1,99H_aM_vM.mp4,,plot.jpg,1,plot,1,1,1,99,H_aM_vM,aM_vM,15
738,1627317440548,26/07/2021 16:37:20,1627317441904,1,26/07/2021 17:37:21,58325,7,task-jhw4,,14591922,210725_c72,4335172,,complete,,,computer,Desktop or Laptop,Windows 8.1,Chrome 91.0.4472.164,1280x720,1280x624,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version5,Version5,Version5,63,52,2,Screen 2,Zone2,audio_recording2,,,,58325-7-4335172-task-jhw4-14591922-99HaMvMmp4-63-2.weba,,0,1,0,,,,2,2,Block1,99H_aM_vM.mp4,,plot.jpg,1,plot,1,1,1,99,H_aM_vM,aM_vM,15
739,1627317440548,26/07/2021 16:37:20,1627317441905,1,26/07/2021 17:37:21,58325,7,task-jhw4,,14591922,210725_c72,4335172,,complete,,,computer,Desktop or Laptop,Windows 8.1,Chrome 91.0.4472.164,1280x720,1280x624,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version5,Version5,Version5,63,52,2,Screen 2,Zone2,audio_recording2,,,,https://gorilla.sc/uploads/schedule/14591922?filename=99HaMvMmp4-63-2.weba,,0,1,0,,,,2,2,Block1,99H_aM_vM.mp4,,plot.jpg,1,plot,1,1,1,99,H_aM_vM,aM_vM,15
740,1627317442439,26/07/2021 16:37:22,1627317443842,1,26/07/2021 17:37:23,58325,7,task-jhw4,,14591922,210725_c72,4335172,,complete,,,computer,Desktop or Laptop,Windows 8.1,Chrome 91.0.4472.164,1280x720,1280x624,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version5,Version5,Version5,63,52,3,Screen 4,Zone1,timelimit_screen,1499.1359999999404,,,,,0,1,0,,,1,2,2,Block1,99H_aM_vM.mp4,,plot.jpg,1,plot,1,1,1,99,H_aM_vM,aM_vM,15
741,1627317442689,26/07/2021 16:37:22,1627317444093,1,26/07/2021 17:37:24,58325,7,task-jhw4,,14591922,210725_c72,4335172,,complete,,,computer,Desktop or Laptop,Windows 8.1,Chrome 91.0.4472.164,1280x720,1280x624,,Cued shadowing task 3,7,Pass,Pass,UK,English speaker,Version5,Version5,Version5,71,53,1,Screen 1,Zone1,fixation,251.32200000004377,,,,,0,1,0,,,,2,2,Block1,134H_aM_vM.mp4,,tin.jpg,1,tin,1,1,1,134,H_aM_vM,aM_vM,15
