label	correctans	note	duration2
14570364_100HaNMvM	pole	1_	0.7119629166666667
14570364_102LaNMvM	prize	1_	0.7136991567460316
14570364_103HaNMvNM	raft	1_	0.7037968750000005
14570364_104LaMvNM	rent	1_	0.7060163690476191
14570364_105HaNMvM	rim	1_	0.7047042824074072
14570364_107HaMvM	rope	1_	0.7065299479166658
14570364_108HaNMvNM	row	1_	0.7164791666666659
14570364_109LaMvNM	sand	1_	0.7087136399371055
14570364_10LaNMvNM	bowl	1_	0.7156240862573071
14570364_110HaNMvM	scab	1_	0.7174856150793616
14570364_111HaMvM	seeds	1_	0.7231647862941699
14570364_112HaMvNM	shed	1_	0.7349991214859379
14570364_113LaNMvM	sheep	1_	0.7090289351851808
14570364_114LaMvM	silk	1_	0.7180007267441759
14570364_115LaNMvNM	skirt	1_	0.7121198660714185
14570364_116HaMvNM	sleeves	1_	0.7131568910256298
14570364_117LaNMvM	slice	1_	0.7194929220085413
14570364_118LaMvM	sling	1_	0.7203322557471239
14570364_119LaNMvNM	splash	1_	0.7253979917417368
14570364_121LaNMvM	spool	1_	0.7259979166666639
14570364_122LaMvM	spoon	1_	0.710365537531807
14570364_123LaNMvNM	sport	1_	0.7187051841085221
14570364_124HaMvNM	spray	1_	0.7324213362068903
14570364_126LaNMvM	strap	1_	0.699989583333327
14570364_127LaMvM	swamps	1_	0.71168269230769
14570364_128LaNMvNM	swan	1_	0.7124618055555487
14570364_129HaNMvNM	tea	1_	0.7115378230837734
14570364_12HaMvNM	bread	1_	0.714417119565212
14570364_130LaMvNM	tent	1_	0.7137085614355172
14570364_131HaNMvM	thief	1_	0.7000258736559033
14570364_132HaMvM	thorns	1_	0.7501943055555458
14570364_133HaNMvNM	throat	1_	0.709678143939378
14570364_134LaMvNM	tin	1_	0.7503828730620086
14570364_136HaNMvM	trail	1_	0.7090468749999843
14570364_137HaMvM	trap	1_	0.7149275497512377
14570364_138HaNMvNM	truck	1_	0.7134324299409798
14570364_139LaMvNM	tub	0_t is made a affricative like ts	0.776562499999983
14570364_13HaMvM	breath	1_	0.7262790017985594
14570364_140HaNMvM	van	1_v is not fully voiced 	0.7040069852941144
14570364_141HaMvM	wax	1_	0.7081779513888762
14570364_14LaNMvM	broom	1_	0.7129985416666642
14570364_15LaMvM	bruise	1_do not know if /b/ is make into a fricative or it was just the noise from the equipment (pre-nasalisation involved)	0.702645833333321
14570364_16LaNMvNM	cake	1_	0.7195159926470467
14570364_17HaNMvNM	calf	1_	0.716237585616426
14570364_19LaMvNM	chat	1_	0.7112419384057915
14570364_20HaNMvM	chunks	1_	0.709956903594744
14570364_21HaMvM	clerk	1_clock	0.7166606582125326
14570364_22HaNMvNM	cliff	1_	0.7171077637889312
14570364_23LaMvNM	clock	1_	0.7129499421295975
14570364_24HaNMvM	clue	1_	0.7147533143939029
14570364_25HaMvM	coach	1_	0.717430467428045
14570364_26HaNMvNM	coast	1_	0.7125814019756547
14570364_27LaMvNM	coin	1_	0.7548016470331333
14570364_28HaNMvM	cops	1_	0.7130884757383456
14570364_29HaMvM	crash	1_	0.7276274699312211
14570364_2HaMvNM	barn	1_pre-nasalisation	0.7092911184210067
14570364_30HaNMvNM	crew	1_	0.7151360294117239
14570364_31LaMvNM	crib	1_	0.707379949355385
14570364_32HaNMvM	crop	1_	0.7166914062499643
14570364_33HaMvM	crown	1_	0.7076395833333038
14570364_35HaMvNM	curb	1_	0.7102190205627323
14570364_36LaNMvM	dart	1_	0.709671604891156
14570364_37LaMvM	deck	1_	0.7114348958332926
14570364_38LaNMvNM	den	1_	0.7079734141790652
14570364_39HaMvNM	dent	1_	0.7112082201086594
14570364_3LaNMvM	bay	1_	0.7126998106060114
14570364_40LaNMvM	ditch	1_	0.7065137499999423
