label	timetype	timepoint
14557507_100LaNMvM	b	1.4431540025519276
14557507_100LaNMvM	rstart	3.876029217479674
14557507_101LaMvM	b	8.547136467546874
14557507_101LaMvM	rstart	11.42016018081761
14557507_102LaNMvM	b	15.821422287814615
14557507_102LaNMvM	rstart	18.670175
14557507_103LaMvNM	b	22.68047277535995
14557507_103LaMvNM	rstart	25.499539046523516
14557507_104LaMvM	b	28.696539907538124
14557507_104LaMvM	rstart	31.426601704545455
14557507_105LaNMvM	b	34.24808871573856
14557507_105LaNMvM	rstart	37.248858004385966
14557507_107HaNMvNM	b	40.23038637151868
14557507_107HaNMvNM	rstart	42.762807765151514
14557507_108LaMvNM	b	45.14490957653993
14557507_108LaMvNM	rstart	47.90971875
14557507_109LaMvM	b	50.2503121261646
14557507_109LaMvM	rstart	52.769126680107526
14557507_10HaMvNM	b	56.2984481446072
14557507_10HaMvNM	rstart	58.94836016414142
14557507_110LaNMvM	b	61.81912086867884
14557507_110LaNMvM	rstart	64.18001875
14557507_111HaNMvNM	b	66.47037892645889
14557507_111HaNMvNM	rstart	68.79993263239875
14557507_112HaNMvM	b	71.19229908979337
14557507_112HaNMvM	rstart	73.51851924818841
14557507_113HaMvM	b	75.7674005667861
14557507_113HaMvM	rstart	78.43095987654321
14557507_114LaNMvNM	b	80.51709121627923
14557507_114LaNMvNM	rstart	83.04085406353136
14557507_115HaMvNM	b	85.28203912692673
14557507_115HaMvNM	rstart	87.8257462797619
14557507_116HaNMvM	b	90.57118465462457
14557507_116HaNMvM	rstart	93.39926030156538
14557507_117HaMvM	b	96.01006909388313
14557507_117HaMvM	rstart	98.44598569139194
14557507_118LaNMvNM	b	101.31857455576305
14557507_118LaNMvNM	rstart	104.06174417892157
14557507_119HaMvNM	b	106.60653046159179
14557507_119HaMvNM	rstart	109.18646766067539
14557507_120HaNMvM	b	112.22284258127382
14557507_120HaNMvM	rstart	114.89641319444445
14557507_121HaMvM	b	117.75479506486356
14557507_121HaMvM	rstart	119.9941445018797
14557507_122LaNMvNM	b	123.24881903099431
14557507_122LaNMvNM	rstart	125.69025856481481
14557507_123HaMvNM	b	128.54326186706678
14557507_123HaMvNM	rstart	131.17396719527363
14557507_124HaNMvM	b	133.72450621637185
14557507_124HaNMvM	rstart	136.06931218434343
14557507_126HaMvM	b	138.95359784281783
14557507_126HaMvM	rstart	141.26469097222224
14557507_127LaNMvNM	b	144.45552925194121
14557507_127LaNMvNM	rstart	147.02843775826446
14557507_128HaMvNM	b	150.69753442056864
14557507_128HaMvNM	rstart	153.12882893880206
14557507_129LaMvNM	b	156.0644142198969
14557507_129LaMvNM	rstart	158.80812633547006
14557507_12HaNMvM	b	162.40769780466982
14557507_12HaNMvM	rstart	165.25803262578614
14557507_130LaMvM	b	167.9821687424889
14557507_130LaMvM	rstart	170.3609748526936
14557507_131LaNMvM	b	172.5483740574357
14557507_131LaNMvM	rstart	175.12390780141845
14557507_132HaNMvNM	b	177.89409379246888
14557507_132HaNMvNM	rstart	180.61085069444442
14557507_133LaMvNM	b	183.26800283328052
14557507_133LaMvNM	rstart	185.51208832159622
14557507_134LaMvM	b	189.1995719909495
14557507_134LaMvM	rstart	191.2577365562678
14557507_136LaNMvM	b	194.24641139106205
14557507_136LaNMvM	rstart	196.54870751811595
14557507_137HaNMvNM	b	199.01724457768466
14557507_137HaNMvNM	rstart	201.54945359848483
14557507_138LaMvNM	b	204.7893829900643
14557507_138LaMvNM	rstart	207.27239652777777
14557507_139LaMvM	b	210.09559544017768
14557507_139LaMvM	rstart	212.95343828616353
14557507_13HaMvM	b	216.3679378420358
14557507_13HaMvM	rstart	219.32539665262172
14557507_140LaNMvM	b	223.04159298023762
14557507_140LaNMvM	rstart	226.10261776960783
14557507_141HaNMvNM	b	228.91665954638245
14557507_141HaNMvNM	rstart	231.6165237803455
14557507_14HaMvM	b	234.13726605861845
14557507_14HaMvM	rstart	236.5810413011696
14557507_15LaNMvNM	b	238.9859772520796
14557507_15LaNMvNM	rstart	241.46105439814815
14557507_16HaMvNM	b	248.62499317703484
14557507_16HaMvNM	rstart	251.59026979166666
14557507_17LaMvNM	b	254.98231047639544
14557507_17LaMvNM	rstart	258.09620393041234
14557507_19LaMvM	b	260.8693816588763
14557507_19LaMvM	rstart	263.59516820987653
14557507_20LaNMvM	b	266.3568626115711
14557507_20LaNMvM	rstart	269.28829055851065
14557507_21HaNMvNM	b	272.323460964615
14557507_21HaNMvNM	rstart	275.26537273550724
14557507_22LaMvNM	b	278.3759147412388
14557507_22LaMvNM	rstart	280.73916441993464
14557507_23LaMvM	b	287.72865386520823
14557507_23LaMvM	rstart	290.57273032407403
14557507_24LaNMvM	b	293.48140694158405
14557507_24LaNMvM	rstart	296.3037370756173
14557507_25HaNMvNM	b	299.49133772148355
14557507_25HaNMvNM	rstart	301.9008764880952
14557507_26LaMvNM	b	305.4272276726766
14557507_26LaMvNM	rstart	308.25445979683195
14557507_27LaMvM	b	311.0667588388392
14557507_27LaMvM	rstart	313.8669030448718
14557507_28LaNMvM	b	316.8936856985379
14557507_28LaNMvM	rstart	319.6831961996337
14557507_29HaNMvNM	b	322.5894634006424
14557507_29HaNMvNM	rstart	325.2353805009363
14557507_2HaNMvM	b	327.42831201485734
14557507_2HaNMvM	rstart	329.62288616071424
14557507_30LaMvNM	b	332.3673330558185
14557507_30LaMvNM	rstart	334.93713864942526
14557507_31LaMvM	b	338.2584427208482
14557507_31LaMvM	rstart	341.75804661885246
14557507_32LaNMvM	b	344.77211182426487
14557507_32LaNMvM	rstart	347.5421822916667
14557507_33HaNMvNM	b	350.6604040574276
14557507_33HaNMvNM	rstart	352.91373863942823
14557507_35HaNMvM	b	356.2376071488594
14557507_35HaNMvM	rstart	358.93910792824073
14557507_36HaMvM	b	361.6903625023269
14557507_36HaMvM	rstart	364.1701580825617
14557507_37LaNMvNM	b	367.05860005381203
14557507_37LaNMvNM	rstart	369.9395120192308
14557507_38HaMvNM	b	373.27455903980035
14557507_38HaMvNM	rstart	376.1624412741546
14557507_39HaNMvM	b	382.2491368324949
14557507_39HaNMvM	rstart	384.8047287137681
14557507_3HaMvM	b	387.4360583758936
14557507_3HaMvM	rstart	389.5796149488304
14557507_40HaMvM	b	392.40264014772083
14557507_40HaMvM	rstart	394.6692620701058
14557507_41LaNMvNM	b	396.93264226257645
14557507_41LaNMvNM	rstart	399.48389837962964
14557507_42HaMvNM	b	401.87309531923734
14557507_42HaMvNM	rstart	404.15186574074073
14557507_43HaNMvM	b	406.30668314789654
14557507_43HaNMvM	rstart	408.68313580607474
14557507_44LaNMvNM	b	413.0423898276555
14557507_44LaNMvNM	rstart	416.13072837885153
14557507_45HaMvNM	b	421.60283644443575
14557507_45HaMvNM	rstart	424.49470486111113
14557507_46HaMvM	b	429.0441561702061
14557507_46HaMvM	rstart	431.66887746868974
14557507_47LaNMvNM	b	434.46587782796155
14557507_47LaNMvNM	rstart	436.8942559335443
14557507_48LaNMvM	b	440.4916237524155
14557507_48LaNMvM	rstart	442.8439538690476
14557507_4LaNMvNM	b	446.72549585735015
14557507_4LaNMvNM	rstart	449.4225400883838
14557507_50HaMvNM	b	452.24992168286286
14557507_50HaMvNM	rstart	454.56720753205127
14557507_51HaNMvM	b	457.2086764708829
14557507_51HaNMvM	rstart	459.6323090277778
14557507_52HaMvNM	b	462.59684439840123
14557507_52HaMvNM	rstart	465.1903911637931
14557507_53HaMvM	b	470.55887312432856
14557507_53HaMvM	rstart	472.8313741319444
14557507_54HaNMvNM	b	475.85432435464514
14557507_54HaNMvNM	rstart	478.43951986683845
14557507_55HaNMvNM	b	481.39479919546216
14557507_55HaNMvNM	rstart	484.1448417075163
14557507_57LaNMvNM	b	487.54474949806
14557507_57LaNMvNM	rstart	490.18239204545455
14557507_58HaMvNM	b	492.3223647189735
14557507_58HaMvNM	rstart	494.70105977288983
14557507_59LaMvNM	b	497.11700167739684
14557507_59LaMvNM	rstart	499.85560416666664
14557507_5HaMvNM	b	502.217874899925
14557507_5HaMvNM	rstart	504.94570422979797
14557507_60LaMvM	b	507.8304584646068
14557507_60LaMvM	rstart	510.6542955729167
14557507_61LaNMvM	b	512.6882985361902
14557507_61LaNMvM	rstart	514.9717916666666
14557507_62HaNMvNM	b	518.2652989647722
14557507_62HaNMvNM	rstart	520.5879575320513
14557507_63LaMvNM	b	523.334381855756
14557507_63LaMvNM	rstart	525.9997650240384
14557507_64LaMvM	b	529.447615839269
14557507_64LaMvM	rstart	531.9172448650235
14557507_65LaNMvM	b	534.5710722063492
14557507_65LaNMvM	rstart	537.0978750699104
14557507_66HaNMvNM	b	539.9337525894924
14557507_66HaNMvNM	rstart	542.6712398874696
14557507_67LaMvNM	b	545.6252966600994
14557507_67LaMvNM	rstart	548.2320412326388
14557507_68LaMvM	b	550.8417814212987
14557507_68LaMvM	rstart	553.2800129611959
14557507_69LaNMvM	b	555.499645461556
14557507_69LaNMvM	rstart	558.3083014794686
14557507_70HaNMvNM	b	561.0249137076399
14557507_70HaNMvNM	rstart	563.3736713362068
14557507_71LaMvNM	b	566.1645005757424
14557507_71LaMvNM	rstart	568.8361199324324
14557507_72LaMvM	b	571.4018180080286
14557507_72LaMvM	rstart	574.1291477117486
14557507_73LaNMvM	b	576.2520609887105
14557507_73LaNMvM	rstart	578.8137863425926
14557507_74HaNMvNM	b	581.4600386340684
14557507_74HaNMvNM	rstart	584.1763854166667
14557507_75HaNMvM	b	587.581534053584
14557507_75HaNMvM	rstart	590.0750844056372
14557507_76HaMvM	b	592.9389601138643
14557507_76HaMvM	rstart	595.3986642628205
14557507_78LaNMvNM	b	597.83847729258
14557507_78LaNMvNM	rstart	600.3393716517858
14557507_79HaMvNM	b	603.0167026793537
14557507_79HaMvNM	rstart	605.2841269654089
14557507_7HaNMvM	b	608.8090389318319
14557507_7HaNMvM	rstart	611.1831595014451
14557507_80HaNMvM	b	614.0366926111785
14557507_80HaNMvM	rstart	616.5351095020325
14557507_81HaMvM	b	618.8608396907845
14557507_81HaMvM	rstart	621.3865711279461
14557507_82LaNMvNM	b	624.5399397510678
14557507_82LaNMvNM	rstart	627.7285657051282
14557507_83HaMvNM	b	630.7886582328066
14557507_83HaMvNM	rstart	633.4263502109704
14557507_85HaNMvM	b	638.1976470089235
14557507_85HaNMvM	rstart	640.7277036897591
14557507_86HaMvM	b	644.2431803380957
14557507_86HaMvM	rstart	646.2963534722222
14557507_87LaNMvNM	b	649.0324783839619
14557507_87LaNMvNM	rstart	651.6325861280487
14557507_88HaMvNM	b	654.8566609771464
14557507_88HaMvNM	rstart	657.2025027006173
14557507_89HaNMvM	b	660.0451873382822
14557507_89HaNMvM	rstart	662.8385395833333
14557507_8HaMvM	b	665.6737973517678
14557507_8HaMvM	rstart	668.4133604166666
14557507_90HaMvM	b	671.6786639214824
14557507_90HaMvM	rstart	674.3343328804348
14557507_91LaNMvNM	b	677.4574874063
14557507_91LaNMvNM	rstart	680.0852893032213
14557507_93HaMvNM	b	683.8580710827863
14557507_93HaMvNM	rstart	686.5654610933049
14557507_94LaMvNM	b	690.818549994999
14557507_94LaMvNM	rstart	693.5863044871794
14557507_95LaMvM	b	696.4276032753055
14557507_95LaMvM	rstart	699.6096752585157
14557507_96LaNMvM	b	702.0846830074477
14557507_96LaNMvM	rstart	704.2747631340579
14557507_97HaNMvNM	b	707.846907429072
14557507_97HaNMvNM	rstart	710.5927121710527
14557507_98LaMvNM	b	713.7839000486429
14557507_98LaMvNM	rstart	716.0113928091397
14557507_99LaMvM	b	718.6416795652202
14557507_99LaMvM	rstart	720.6726755514705
