label	timetype	timepoint
15326180_100LaNMvNM	b	2.395798486191145
15326180_100LaNMvNM	rstart	4.5743332107617825
15326180_102LaNMvM	b	15.305392167369266
15326180_102LaNMvM	rstart	18.658821444849618
15326180_103HaNMvM	b	22.731555656054095
15326180_103HaNMvM	rstart	26.064682539682543
15326180_104HaMvM	b	29.143160814149812
15326180_104HaMvM	rstart	31.79256658595642
15326180_105LaNMvNM	b	34.291787572235954
15326180_105LaNMvNM	rstart	37.30572562358277
15326180_107HaMvNM	b	40.47029221967127
15326180_107HaMvNM	rstart	42.9123223733938
15326180_108HaNMvM	b	45.6487642653423
15326180_108HaNMvM	rstart	48.51160754778102
15326180_109HaMvM	b	50.58567913152249
15326180_109HaMvM	rstart	52.903629979354925
15326180_10LaNMvM	b	56.29492507997517
15326180_10LaNMvM	rstart	59.0359387755102
15326180_110LaNMvNM	b	62.56832902335217
15326180_110LaNMvNM	rstart	64.87388321995465
15326180_111HaMvNM	b	66.89654820268126
15326180_111HaMvNM	rstart	69.20400907029479
15326180_112LaMvM	b	71.87457923541989
15326180_112LaMvM	rstart	74.5378074025309
15326180_113LaMvNM	b	77.58610172734384
15326180_113LaMvNM	rstart	80.11206213984065
15326180_114HaNMvNM	b	82.77209380449435
15326180_114HaNMvNM	rstart	85.14024145460654
15326180_115LaNMvM	b	87.96997055650968
15326180_115LaNMvM	rstart	90.66763794406653
15326180_116LaMvM	b	94.51529358316891
15326180_116LaMvM	rstart	97.03610080395795
15326180_117LaMvNM	b	99.99716166914702
15326180_117LaMvNM	rstart	102.59708616780046
15326180_118HaNMvNM	b	106.1406432417652
15326180_118HaNMvNM	rstart	108.48513834747382
15326180_119LaNMvM	b	111.94318553417733
15326180_119LaNMvM	rstart	114.68304066259273
15326180_120LaMvM	b	117.84389697639809
15326180_120LaMvM	rstart	120.20380120937264
15326180_121LaMvNM	b	122.98545116318826
15326180_121LaMvNM	rstart	125.48172248386535
15326180_122HaNMvNM	b	130.1534508584721
15326180_122HaNMvNM	rstart	132.87445767195766
15326180_123LaNMvM	b	135.92385890271277
15326180_123LaNMvM	rstart	138.4805075363479
15326180_124LaMvM	b	141.0367981666692
15326180_124LaMvM	rstart	143.59411739054596
15326180_126LaMvNM	b	147.0744058400062
15326180_126LaMvNM	rstart	150.01379818594103
15326180_127HaNMvNM	b	152.60926018950647
15326180_127HaNMvNM	rstart	155.4888580498866
15326180_128LaNMvM	b	158.4577401532615
15326180_128LaNMvM	rstart	160.7645934564302
15326180_129HaNMvM	b	163.87956307505647
15326180_129HaNMvM	rstart	166.7049118165785
15326180_12LaMvM	b	168.92438730270376
15326180_12LaMvM	rstart	171.2638121402407
15326180_130HaMvM	b	173.95144530262843
