label	correctans	note	duration2
14731771_100LaNMvNM	pole	1_	0.6398953176567657
14731771_101LaMvM	pool	1_	0.735784722222222
14731771_102LaNMvM	prize	1_	0.6226924818840587
14731771_103HaNMvM	raft	1_	0.632596420940172
14731771_104HaMvM	rent	1_	0.7822844202898551
14731771_105LaNMvNM	rim	1_	0.664921130952381
14731771_107HaMvNM	rope	1_	0.5796505681818171
14731771_108HaNMvM	row	1_	0.6208168981481474
14731771_109HaMvM	sand	1_	0.5843591235632193
14731771_10LaNMvM	bowl	1_	0.721666666666664
14731771_110LaNMvNM	scab	1_	0.6204389204545429
14731771_113LaMvNM	sheep	1_	0.6183821428571363
14731771_114HaNMvNM	silk	1_	0.6039062499999979
14731771_115LaNMvM	skirt	1_	0.6356396604938226
14731771_116LaMvM	sleeves	1_	0.6306242732558118
14731771_117LaMvNM	slice	1_	0.6561931423611078
14731771_118HaNMvNM	sling	1_	0.6599103260869512
14731771_119LaNMvM	splash	1_	0.6955027488425856
14731771_120LaMvM	sponge	1_	0.6462548611111103
14731771_121LaMvNM	spool	1_	0.64881729497354
14731771_122HaNMvNM	spoon	1_	0.5823576388888867
14731771_123LaNMvM	sport	1_	0.6372749999999954
14731771_124LaMvM	spray	1_	0.6193971175799078
14731771_126LaMvNM	strap	1_	0.6503857421874955
14731771_127HaNMvNM	swamps	1_	0.6816266447368378
14731771_128LaNMvM	swan	1_	0.5741473214285691
14731771_129HaNMvM	tea	1_	0.7413337399899902
14731771_12LaMvM	bread	1_	0.7578929924242388
14731771_130HaMvM	tent	1_	0.5821841179653688
14731771_131LaNMvNM	thief	1_	0.6177538496376869
14731771_132HaMvNM	thorns	1_	0.6437559451219599
14731771_133HaNMvM	throat	1_	0.5738279246794917
14731771_134HaMvM	tin	1_	0.6918488980051478
14731771_136LaNMvNM	trail	1_	0.6366748903508821
14731771_137HaMvNM	trap	1_	0.6372375508130119
14731771_138HaNMvM	truck	1_	0.7309999271561907
14731771_139HaMvM	tub	1_	0.6598958333333371
14731771_13HaMvM	breath	1_	0.7527147309711211
14731771_140LaNMvNM	van	1_	0.7253229166666557
14731771_141HaMvNM	wax	1_	0.6109312686780157
14731771_15HaNMvNM	bruise	1_	0.6829450181159444
14731771_16LaNMvM	cake	1_	0.6047187499999893
14731771_19HaMvM	chat	1_	0.7502761994949481
14731771_20LaNMvNM	chunks	1_	0.736832532051281
14731771_21HaMvNM	clerk	1_	0.7238569992689889
14731771_22HaNMvM	cliff	1_	0.7969274088541596
14731771_23HaMvM	clock	1_	0.5687798494397782
14731771_24LaNMvNM	clue	1_	0.7559094551282044
14731771_25HaMvNM	coach	1_	0.6312793433779831
14731771_26HaNMvM	coast	1_	0.6426708528037324
14731771_27HaMvM	coin	1_	0.6159374204834478
14731771_28LaNMvNM	cops	1_	0.8623287927350276
14731771_29HaMvNM	crash	1_	0.7373677083333376
14731771_2LaMvM	barn	1_	0.8305177083333177
14731771_30HaNMvM	crew	1_	0.6123984929078006
14731771_31HaMvM	crib	1_	0.6078327284946283
14731771_32LaNMvNM	crop	1_	0.6143311011904871
14731771_33HaMvNM	crown	1_	0.6758000672043067
14731771_35LaMvM	curb	1_	0.6509797958613035
14731771_36LaMvNM	dart	1_	0.8147687500000131
14731771_37HaNMvNM	deck	1_	0.6936914640591993
14731771_38LaNMvM	den	1_	0.6431654877860211
14731771_39LaMvM	dent	1_	0.7201922348484828
14731771_3LaMvNM	bay	1_	0.8768597756410372
14731771_40LaMvNM	ditch	1_	0.7062565104166794
14731771_41HaNMvNM	dive	1_	0.612524451754382
14731771_42LaNMvM	doll	1_	0.7447006944444752
14731771_43LaMvM	dove	1_	0.6780235199849471
14731771_44LaNMvNM	draft	1_	0.5808020833333671
14731771_45HaMvNM	drain	1_	0.636735618512148
14731771_46LaMvNM	drug	1_	0.6303899739583869
14731771_47HaNMvNM	drum	1_	0.6151284034654054
14731771_48LaNMvM	feast	1_	0.6351478587963584
14731771_4HaNMvNM	beak	1_	0.7730843750000531
14731771_50LaNMvM	flame	1_	0.5624691091954332
14731771_51LaMvM	flock	1_	0.652252916666697
14731771_52HaMvNM	flood	1_	0.5782266203704296
14731771_53LaMvNM	frogs	1_	0.6379942528735967
14731771_54HaMvNM	fudge	1_	0.6759785539215954
14731771_55HaNMvNM	fur	1_	0.6149619565217677
14731771_57HaNMvNM	glue	1_	0.608911549707642
14731771_58LaNMvM	goal	1_	0.5518989516985471
14731771_59HaNMvM	gown	1_	0.6219640804598043
14731771_5LaNMvM	beam	1_	0.6432182765151992
14731771_60HaMvM	grin	1_	0.6498914262820961
14731771_61LaNMvNM	growl	1_	0.7089531250000505
14731771_62HaMvNM	hay	1_	0.6375799479166915
14731771_63HaNMvM	hedge	1_	0.7071562500000255
14731771_64HaMvM	hen	1_	0.5653444809941561
14731771_65LaNMvNM	herd	1_	0.7837624327957258
14731771_66HaMvNM	hint	1_	0.6804763049450742
14731771_67HaNMvM	hips	1_	0.6088854166666806
14731771_68HaMvM	hive	1_	0.7510234375000095
14731771_69LaNMvNM	host	1_	0.6691594551282094
14731771_70HaMvNM	hug	1_	0.6453455882353012
14731771_71HaNMvM	jar	1_	0.6710053588631979
14731771_72HaMvM	juice	1_	0.6110999436937163
14731771_73LaNMvNM	junk	1_	0.5702395833333469
14731771_74HaMvNM	kick	1_	0.5850442708333503
14731771_75LaMvM	knife	1_	0.6708788194444821
