label	timetype	timepoint
14742950_100HaNMvM	b	1.649969128181758
14742950_100HaNMvM	rstart	3.716475694444444
14742950_102LaNMvM	b	14.82245555846827
14742950_102LaNMvM	rstart	17.309223470052082
14742950_103HaNMvNM	b	22.89384084246629
14742950_103HaNMvNM	rstart	26.089994112318838
14742950_104LaMvNM	b	32.3250711753846
14742950_104LaMvNM	rstart	34.97665511363636
14742950_105HaNMvM	b	37.04158954839156
14742950_105HaNMvM	rstart	40.15164423076923
14742950_107HaMvM	b	44.10187899569664
14742950_107HaMvM	rstart	47.983864583333336
14742950_108HaNMvNM	b	55.75745871278742
14742950_108HaNMvNM	rstart	58.59078993055556
14742950_109LaMvNM	b	62.153758456728475
14742950_109LaMvNM	rstart	64.87895486111111
14742950_10LaNMvNM	b	68.45995892600115
14742950_10LaNMvNM	rstart	72.15044763321995
14742950_110HaNMvM	b	76.25395020008698
14742950_110HaNMvM	rstart	78.69967637310606
14742950_111HaMvM	b	85.69214049842063
14742950_111HaMvM	rstart	87.97012001811594
14742950_112HaMvNM	b	90.70135886160118
14742950_112HaMvNM	rstart	93.09814518229166
14742950_113LaNMvM	b	97.97088215863027
14742950_113LaNMvM	rstart	100.78822816780821
14742950_114LaMvM	b	104.0429440134647
14742950_114LaMvM	rstart	106.90104261363636
14742950_115LaNMvNM	b	110.35634978940914
14742950_115LaNMvNM	rstart	113.13528124999999
14742950_116HaMvNM	b	117.02237148428244
14742950_116HaMvNM	rstart	120.65697681451613
14742950_117LaNMvM	b	125.99126402156092
14742950_117LaNMvM	rstart	128.71763095238094
14742950_118LaMvM	b	136.62304250745677
14742950_118LaMvM	rstart	144.81071282894737
14742950_119LaNMvNM	b	150.1092481049532
14742950_119LaNMvNM	rstart	152.67815076754385
14742950_120HaMvNM	b	155.44857555339638
14742950_120HaMvNM	rstart	158.0516920833333
14742950_121LaNMvM	b	160.70697759221974
14742950_121LaNMvM	rstart	166.65801041666666
14742950_122LaMvM	b	170.70930432240945
14742950_122LaMvM	rstart	174.40242708333332
14742950_123LaNMvNM	b	178.6469333689377
14742950_123LaNMvNM	rstart	181.40948637820514
14742950_124HaMvNM	b	193.69258463055965
14742950_124HaMvNM	rstart	196.73475
14742950_126LaNMvM	b	201.8954402369339
14742950_126LaNMvM	rstart	204.4017253637566
14742950_127LaMvM	b	207.8643415885969
14742950_127LaMvM	rstart	210.30408277027027
14742950_128LaNMvNM	b	212.15002618737813
14742950_128LaNMvNM	rstart	214.61641666666665
14742950_129HaNMvNM	b	219.7272133583716
14742950_129HaNMvNM	rstart	221.97390625
14742950_12HaMvNM	b	226.92406043184772
14742950_12HaMvNM	rstart	229.61723958333332
14742950_130LaMvNM	b	232.68638610859387
14742950_130LaMvNM	rstart	235.16256527777776
14742950_131HaNMvM	b	237.57477537711148
14742950_131HaNMvM	rstart	239.90085232843137
14742950_132HaMvM	b	242.6872647140982
14742950_132HaMvM	rstart	245.4963527777778
