label	timetype	timepoint
15219350_100HaNMvM	b	0.8448739738548277
15219350_100HaNMvM	rstart	2.817037037037037
15219350_101LaMvM	b	7.00974387956466
15219350_101LaMvM	rstart	9.796875
15219350_102LaNMvM	b	13.8840836297945
15219350_102LaNMvM	rstart	16.589027777777776
15219350_103HaNMvNM	b	19.92681980148122
15219350_103HaNMvNM	rstart	23.068524107142856
15219350_104LaMvNM	b	25.15396784032682
15219350_104LaMvNM	rstart	27.701887916666664
15219350_105HaNMvM	b	29.84119292624538
15219350_105HaNMvM	rstart	32.314177083333334
15219350_107HaMvM	b	34.84286577288984
15219350_107HaMvM	rstart	37.20081295289855
15219350_108HaNMvNM	b	39.184360428901016
15219350_108HaNMvNM	rstart	41.69697834737828
15219350_109LaMvNM	b	43.71102245891878
15219350_109LaMvNM	rstart	46.33094568452381
15219350_10LaNMvNM	b	48.24943186934479
15219350_10LaNMvNM	rstart	50.88811458333333
15219350_110HaNMvM	b	53.38169975664074
15219350_110HaNMvM	rstart	55.63934107905983
15219350_111HaMvM	b	57.969520245757685
15219350_111HaMvM	rstart	60.11801982526882
15219350_112HaMvNM	b	62.44587427046007
15219350_112HaMvNM	rstart	64.64615625
15219350_113LaNMvM	b	68.00174335128698
15219350_113LaNMvM	rstart	70.12209753787879
15219350_114LaMvM	b	71.96237550434172
15219350_114LaMvM	rstart	74.20798958333333
15219350_115LaNMvNM	b	76.46297975977778
15219350_115LaNMvNM	rstart	78.72524919871795
15219350_116HaMvNM	b	81.19580229716894
15219350_116HaMvNM	rstart	83.6856591435185
15219350_117LaNMvM	b	85.84492936079369
15219350_117LaNMvM	rstart	88.37128448275861
15219350_118LaMvM	b	90.59436916605388
15219350_118LaMvM	rstart	93.11005937499999
15219350_119LaNMvNM	b	95.01259324205694
15219350_119LaNMvNM	rstart	97.36439930555555
15219350_120HaMvNM	b	99.97768197631262
15219350_120HaMvNM	rstart	102.58549594907407
15219350_121LaNMvM	b	105.09070429374862
15219350_121LaNMvM	rstart	107.42958388157895
15219350_122LaMvM	b	109.43498284756693
15219350_122LaMvM	rstart	111.9156238425926
15219350_123LaNMvNM	b	114.08382130304697
15219350_123LaNMvNM	rstart	116.48578977272727
15219350_124HaMvNM	b	119.58243092876121
15219350_124HaMvNM	rstart	121.69773157051281
15219350_126LaNMvM	b	123.61068563539733
15219350_126LaNMvM	rstart	126.03695023148148
15219350_127LaMvM	b	128.14684795323546
15219350_127LaMvM	rstart	130.6077069746377
15219350_128LaNMvNM	b	132.47435549170743
15219350_128LaNMvNM	rstart	134.48223958333332
15219350_129HaNMvNM	b	136.38274635696527
15219350_129HaNMvNM	rstart	138.5889275914634
15219350_12HaMvNM	b	140.80367661646298
15219350_12HaMvNM	rstart	143.32594882246377
15219350_130LaMvNM	b	145.77267262867366
15219350_130LaMvNM	rstart	147.98056650641024
15219350_131HaNMvM	b	149.69159717182825
15219350_131HaNMvM	rstart	151.8539247685185
15219350_132HaMvM	b	153.58099122275434
15219350_132HaMvM	rstart	156.02117708333333
15219350_133HaNMvNM	b	157.90345044004133
15219350_133HaNMvNM	rstart	160.19986697404372
15219350_134LaMvNM	b	162.20936198295746
15219350_134LaMvNM	rstart	164.48471117424242
15219350_136HaNMvM	b	166.762907388722
15219350_136HaNMvM	rstart	168.7036219362745
15219350_137HaMvM	b	170.58321281008352
15219350_137HaMvM	rstart	173.03491782407409
15219350_138HaNMvNM	b	175.83579424410104
15219350_138HaNMvNM	rstart	178.8175655637255
15219350_139LaMvNM	b	180.86879593765855
15219350_139LaMvNM	rstart	183.4206280637255
15219350_13HaMvM	b	186.01227209956616
15219350_13HaMvM	rstart	188.50719791666666
15219350_140HaNMvM	b	191.27815526451792
15219350_140HaNMvM	rstart	193.98898519736844
15219350_141HaMvM	b	196.68234114778215
15219350_141HaMvM	rstart	199.28330043859648
15219350_14LaNMvM	b	201.70695180983918
15219350_14LaNMvM	rstart	204.35328356481483
15219350_15LaMvM	b	206.94307482998113
15219350_15LaMvM	rstart	209.22953708333333
15219350_16LaNMvNM	b	211.31014745293083
15219350_16LaNMvNM	rstart	214.0422860576923
15219350_17HaNMvNM	b	215.95162188196934
15219350_17HaNMvNM	rstart	219.02512541666667
15219350_19LaMvNM	b	222.07591821647586
15219350_19LaMvNM	rstart	224.67334231321837
15219350_20HaNMvM	b	227.1133536233104
15219350_20HaNMvM	rstart	229.40713541666665
15219350_21HaMvM	b	232.40075161046497
15219350_21HaMvM	rstart	235.21514544753086
15219350_22HaNMvNM	b	237.61136882811059
15219350_22HaNMvNM	rstart	240.09056197916667
15219350_23LaMvNM	b	242.75555385274615
15219350_23LaMvNM	rstart	245.36707589285714
15219350_24HaNMvM	b	247.8234833115584
15219350_24HaNMvM	rstart	250.57906381498697
15219350_25HaMvM	b	252.42717169832633
15219350_25HaMvM	rstart	254.86914628623188
15219350_26HaNMvNM	b	257.55925124158625
15219350_26HaNMvNM	rstart	259.44974278846155
15219350_27LaMvNM	b	262.19105220581093
15219350_27LaMvNM	rstart	264.79845112179487
15219350_28HaNMvM	b	267.072159253167
15219350_28HaNMvM	rstart	269.61672023809524
15219350_29HaMvM	b	271.6519913205646
15219350_29HaMvM	rstart	274.14474890350874
15219350_2HaMvNM	b	276.104397292716
15219350_2HaMvNM	rstart	278.38647946428574
15219350_30HaNMvNM	b	280.1287300236042
15219350_30HaNMvNM	rstart	282.3518300595238
15219350_31LaMvNM	b	284.312629874833
15219350_31LaMvNM	rstart	287.0439255952381
15219350_32HaNMvM	b	289.07333155550657
15219350_32HaNMvM	rstart	291.3858078304598
15219350_33HaMvM	b	293.37719323458356
15219350_33HaMvM	rstart	295.44499553571427
15219350_35HaMvNM	b	297.78985851231147
15219350_35HaMvNM	rstart	300.3730461309524
15219350_36LaNMvM	b	302.36178680146355
15219350_36LaNMvM	rstart	304.59375
15219350_37LaMvM	b	306.5180905175365
15219350_37LaMvM	rstart	308.97372470238093
15219350_38LaNMvNM	b	310.82762217963574
15219350_38LaNMvNM	rstart	313.1577770833333
15219350_39HaMvNM	b	314.9672135311779
15219350_39HaMvNM	rstart	317.3695074404762
15219350_3LaNMvM	b	319.4565618494873
15219350_3LaNMvM	rstart	322.09072395833334
15219350_40LaNMvM	b	325.07886709930307
15219350_40LaNMvM	rstart	327.2926238425926
15219350_41LaMvM	b	330.2182998611775
15219350_41LaMvM	rstart	332.892640625
15219350_42LaNMvNM	b	334.63473013006404
15219350_42LaNMvNM	rstart	336.8790326388889
