label	correctans	note	duration2
14566634_76LaMvNM	knob	1_	0.6265913295142411
14566634_78HaNMvNM	lap	1_	0.5708344410560926
14566634_79LaNMvM	lid	1_	0.5603193499621852
14566634_7LaMvM	bend	1_	0.582839455782306
14566634_80LaMvM	lock	1_	0.6442811178525574
14566634_81LaMvNM	logs	1_	0.5351004211208306
14566634_82HaNMvNM	lungs	1_	0.5639073654153037
14566634_83LaNMvM	map	1_	0.5543684638033994
14566634_85LaMvM	mat	1_	0.5483262471655053
14566634_86LaMvNM	meal	1_	0.5672686044114243
14566634_87HaNMvNM	mop	1_	0.5467694469091953
14566634_88LaNMvM	mouse	1_	0.5453741496598639
14566634_89LaMvM	mug	1_	0.5425076407374263
14566634_8LaMvNM	blame	1_	0.6754423752452396
14566634_90LaMvNM	net	1_	0.5856482935053862
14566634_91HaNMvNM	notch	1_	0.5609435232425994
14566634_93LaNMvM	pad	1_	0.5925465838509183
14566634_94HaNMvM	pet	1_	0.7166493127863021
14566634_95HaMvM	pie	1_	0.5845539776814803
14566634_97HaMvNM	pill	1_	0.5497975380628191
14566634_98HaNMvM	pine	1_	0.551682552141699
14566634_99HaMvM	plot	1_	0.5508553939659464
14566634_9HaNMvNM	blast	1_	0.6227241805812866
14620826_134HaNMvM	tin	0_dant?	0.583874398539848
