label	correctans	note	duration2
15410143_100HaMvNM	pole	1__	0.33672749125874124
15410143_102LaNMvM	prize	1__	0.23959084699453514
15410143_104LaNMvM	rent	1__	0.3610465277777779
15410143_105HaMvNM	rim	1__	0.34421109330484256
15410143_107LaNMvNM	rope	1__	0.22632291666666582
15410143_109LaNMvM	sand	1__	0.24067708333333293
15410143_10HaNMvNM	bowl	1__	0.2705899288107201
15410143_110HaMvNM	scab	1__	0.1769266902515696
15410143_111LaNMvNM	seeds	1__	0.2358213343881843
15410143_112HaMvM	shed	1__	0.15766173245614112
15410143_113HaNMvM	sheep	1__	0.34371510416666595
15410143_114LaMvNM	silk	1__	0.2625662556689292
15410143_115HaNMvNM	skirt	1__	0.16831374999999582
15410143_116HaMvM	sleeves	1__	0.30737719298245025
15410143_117HaNMvM	slice	1__	0.7798505608974331
15410143_118LaMvNM	sling	1__	0.3545847259358297
15410143_119HaNMvNM	splash	1_unsure_overlap with alice	0.6706126302083391
15410143_120HaMvM	sponge	1__	0.648695182291668
15410143_121HaNMvM	spool	1__	0.20240856481481728
15410143_122LaMvNM	spoon	1__	0.2642362163299694
15410143_124HaMvM	spray	1__	0.24045993589743375
15410143_126HaNMvM	strap	1__	0.2733396650326796
15410143_127LaMvNM	swamps	1__	0.3731163515946463
15410143_128HaNMvNM	swan	1__	0.2016554487179505
15410143_129LaMvM	tea	1__	0.08655357704402178
15410143_12HaMvM	bread	1__	0.22057479166667093
15410143_131HaMvNM	thief	1__	0.3371083896396385
15410143_132LaNMvNM	thorns	1__	0.32868082264957366
15410143_133LaMvM	throat	1__	0.18080824275362772
15410143_134LaNMvM	tin	1__	0.2953414977477422
15410143_136HaMvNM	trail	0_quail	0.21359374999998693
15410143_137LaNMvNM	trap	1__	0.26988690476190413
15410143_138LaMvM	truck	1__	0.3814595588235221
15410143_139LaNMvM	tub	1__	0.4057418478260644
15410143_13HaMvM	breath	1__	0.34295166015624545
15410143_140HaMvNM	van	1__	0.17089770833332807
15410143_141LaNMvNM	wax	1__	0.2898864583333278
15410143_14HaNMvM	broom	1__	0.19867447916665526
15410143_15LaMvNM	bruise	1__	0.3887873920982656
15410143_16HaNMvNM	cake	1__	0.21497790861512556
15410143_17LaMvM	calf	0_discard_car	0.417614583333318
15410143_19LaNMvM	chat	0_unsure_cat?	0.3629372935721449
15410143_20HaMvNM	chunks	1__	0.20186419989774151
15410143_21LaNMvNM	clerk	1__	0.3978310502282909
15410143_23LaNMvM	clock	1__	0.3022401388888767
15410143_24HaMvNM	clue	1__	0.20427688953488143
15410143_25LaNMvNM	coach	1__	0.2901860702614272
15410143_26LaMvM	coast	1__	0.2577430079908538
15410143_27LaNMvM	coin	1__	0.3293586309523704
15410143_28HaMvNM	cops	1__	0.40274179837163615
15410143_29LaNMvNM	crash	1__	0.2867118055555409
15410143_2HaMvM	barn	1__	0.23335571311856995
15410143_30LaMvM	crew	1__	0.14853440656564487
15410143_31LaNMvM	crib	1__	0.38638185541309156
15410143_32HaMvNM	crop	1__	0.29917374999999424
15410143_33LaNMvNM	crown	1__	0.3569321120689608
15410143_35HaMvM	curb	1__	0.27975909090908146
15410143_36HaNMvM	dart	1__	0.3181330344768014
15410143_37LaMvNM	deck	1__	0.2958274970449395
15410143_38HaNMvNM	den	1__	0.35884056712964707
15410143_39HaMvM	dent	1__	0.39098263888888596
15410143_3HaNMvM	bay	1__	0.2730397216459153
15410143_40HaNMvM	ditch	1__	0.30490246212121974
15410143_41LaMvNM	dive	1__	0.3831744538834698
15410143_42HaNMvNM	doll	1__	0.439879464285724
15410143_43HaMvM	dove	1__	0.3325662933525848
15410143_44LaNMvNM	draft	1__	0.12447127525251744
15410143_45HaMvNM	drain	1__	0.25215753600824087
15410143_46HaNMvM	drug	1__	0.3481267514749504
15410143_47LaMvNM	drum	1__	0.37252393617021085
15410143_48LaNMvM	feast	1__	0.3588854166666522
15410143_4LaMvNM	beak	0_unsure_bleak?	0.39499772509580566
15410143_50HaNMvNM	flame	1__	0.3064668560606094
15410143_51HaMvM	flock	1__	0.23534985902256267
15410143_52HaMvNM	flood	1__	0.3192821614583181
15410143_53HaNMvM	frogs	1__	0.23907401315784682
15410143_54LaNMvNM	fudge	1__	0.3056974206348855
15410143_55HaNMvNM	fur	1__	0.3480312499999627
15410143_57LaMvNM	glue	1__	0.38890123746864447
15410143_58HaNMvNM	goal	1__	0.23291078172201196
15410143_59LaMvM	gown	1__	0.3409578993054936
15410143_5HaNMvNM	beam	1__	0.3180044642856501
15410143_60LaNMvM	grin	1__	0.29503749999994966
15410143_61HaMvNM	growl	1__	0.27890144230764236
15410143_62LaNMvNM	hay	1__	0.2572986979166103
15410143_63LaMvM	hedge	1__	0.42172228107338583
15410143_64LaNMvM	hen	1__	0.3702459935896911
15410143_65HaMvNM	herd	0_unsure_had?	0.2855491898147591
15410143_66LaNMvNM	hint	1__	0.2625852117485863
15410143_67LaMvM	hips	0_unsure_haps?	0.4838965468035781
15410143_68LaNMvM	hive	1__	0.22525624999997262
15410143_69HaMvNM	host	1__	0.2291380208332896
15410143_70LaNMvNM	hug	1__	0.2742280092592182
15410143_71LaMvM	jar	1__	0.21429166666661104
15410143_72LaNMvM	juice	1__	0.3237896222741199
15410143_74LaNMvNM	kick	1__	0.23851098233194534
15410143_75HaMvM	knife	1__	0.3224521301497987
15410143_76HaNMvM	knob	1__	0.2581559895833152
15410143_78LaMvNM	lap	1__	0.19129676418438635
15410143_79HaNMvNM	lid	1__	0.3362764756944614
15410143_7HaMvM	bend	1__	0.1928854166666838
15410143_80HaMvM	lock	1__	0.20023620495496175
15410143_81HaNMvM	logs	1__	0.1775401041666953
15410143_82LaMvNM	lungs	1__	0.9786051912568325
15410143_83HaNMvNM	map	1__	0.2121770833333585
15410143_85HaMvM	mat	1__	0.27976988636365263
15410143_86HaNMvM	meal	1__	0.24159714147285172
15410143_87LaMvNM	mop	1__	0.30096548202615736
15410143_88HaNMvNM	mouse	1__	0.21563541666665742
15410143_89HaMvM	mug	1__	0.3675932710727636
15410143_90HaNMvM	net	1__	0.16579626501498979
15410143_91LaMvNM	notch	1__	0.3276024305555154
15410143_93HaNMvNM	pad	1__	0.2447553353658236
15410143_94LaMvM	pet	1__	0.1995911815068041
15410143_95LaNMvM	pie	1__	0.33705281518342645
15410143_96HaMvNM	pile	1__	0.2931211742423727
15410143_97LaNMvNM	pill	1__	0.24415833333330283
15410143_98LaMvM	pine	0_discard_time	0.11495186103235255
15410143_99LaNMvM	plot	1__	0.3655579710143684
15410143_9LaMvNM	blast	1__	0.34994340093078335
