label	timetype	timepoint
14860025_100HaMvM	b	1.4878957762209855
14860025_100HaMvM	rstart	3.556802083333333
14860025_101LaMvM	b	8.284368305282744
14860025_101LaMvM	rstart	11.037995535714286
14860025_102LaNMvM	b	14.594180357588014
14860025_102LaNMvM	rstart	17.16323458333333
14860025_103LaNMvM	b	20.536305305698768
14860025_103LaNMvM	rstart	23.09065486111111
14860025_104LaNMvNM	b	27.050673587264946
14860025_104LaNMvNM	rstart	29.75834429112554
14860025_105HaMvM	b	32.56399884679929
14860025_105HaMvM	rstart	35.2874529454023
14860025_107LaMvNM	b	38.34464773790335
14860025_107LaMvNM	rstart	40.89306721230159
14860025_108LaNMvM	b	43.74705671183676
14860025_108LaNMvM	rstart	46.42025306372549
14860025_109LaNMvNM.	b	49.41369357044413
14860025_109LaNMvNM.	rstart	51.87636388888889
14860025_10HaNMvM	b	54.79015337549666
14860025_10HaNMvM	rstart	57.43383791666667
14860025_110HaMvM	b	60.00856019671278
14860025_110HaMvM	rstart	62.330962109375
14860025_111LaMvNM	b	65.10883454389133
14860025_111LaMvNM	rstart	67.16004456018518
14860025_112HaNMvNM	b	69.92006395307887
14860025_112HaNMvNM	rstart	72.09322172619048
14860025_113LaMvM	b	74.6880712192634
14860025_113LaMvM	rstart	76.84724962349398
14860025_114HaMvNM	b	79.44409839771238
14860025_114HaMvNM	rstart	81.56958435457517
14860025_115HaNMvM	b	84.16261279081502
14860025_115HaNMvM	rstart	86.15079625829188
14860025_116HaNMvNM	b	89.29096961224363
14860025_116HaNMvNM	rstart	91.32201994722747
14860025_117LaMvM	b	95.22185395815943
14860025_117LaMvM	rstart	97.79467708333333
14860025_118HaMvNM	b	101.05827063374443
14860025_118HaMvNM	rstart	103.4496956644144
14860025_119HaNMvM	b	107.35061612090666
14860025_119HaNMvM	rstart	109.37822253787878
14860025_120HaNMvNM	b	112.84178686513724
14860025_120HaNMvNM	rstart	115.03703348634652
14860025_121LaMvM	b	118.77763055161054
14860025_121LaMvM	rstart	121.1436973536036
14860025_122HaMvNM	b	125.09886798761808
14860025_122HaMvNM	rstart	126.86645810185185
14860025_123HaNMvM	b	130.20432197179412
14860025_123HaNMvM	rstart	132.49378092447915
