label	correctans	note	duration2
14867512_100HaNMvNM	pole	1__	0.7495206249999999
14867512_101LaMvM	pool	1__	0.9041495807926827
14867512_102LaNMvM	prize	1__	0.6264187885802466
14867512_103HaMvNM	raft	1__	0.8382129166666656
14867512_104HaNMvM	rent	1__	0.7118437499999999
14867512_105HaNMvNM	rim	1__	0.6543996710526319
14867512_107LaMvM	rope	1__	0.8291949404761905
14867512_108HaMvNM	row	1__	0.6529915213178299
14867512_109HaNMvM	sand	1__	0.674995098039215
14867512_10LaMvNM	bowl	1__	0.6864144021739094
14867512_110HaNMvNM	scab	1__	0.680286458333331
14867512_111LaMvM	seeds	1__	0.9156116071428535
14867512_112LaNMvM	shed	1__	0.6561562499999987
14867512_113LaNMvNM	sheep	1__	0.7292658179012292
14867512_114HaMvM	silk	1__	0.8084479166666618
14867512_115LaMvNM	skirt	1__	0.9139645833333319
14867512_116LaNMvM	sleeves	1__	0.8215982789855047
14867512_117LaNMvNM	slice	1__	0.6325840277777743
14867512_118HaMvM	sling	1__	0.7322289351851765
14867512_119LaMvNM	splash	1__	0.9074331597222098
14867512_120LaNMvM	sponge	1__	0.6116979166666567
14867512_121LaNMvNM	spool	1__	0.7785312499999932
14867512_122HaMvM	spoon	1__	0.6330562499999957
14867512_123LaMvNM	sport	1__	0.7435312499999966
14867512_124LaNMvM	spray	1__	0.8262225877192932
14867512_126LaNMvNM	strap	1__	0.8192502976190426
14867512_127HaMvM	swamps	1__	0.7043941710992812
14867512_128LaMvNM	swan	1__	0.5598567708333277
14867512_129HaMvNM	tea	1__	0.6709609816384088
14867512_12LaNMvM	bread	1__	0.6822330729166595
14867512_130HaNMvM	tent	1__	0.6580635416666638
14867512_131HaNMvNM	thief	1__	0.6438521959459393
14867512_132LaMvM	thorns	1__	0.9060786732456023
14867512_133HaMvNM	throat	1__	0.6180398284313782
14867512_134HaNMvM	tin	1__	0.6717563875786112
14867512_136HaNMvNM	trail	1__	0.611177083333331
14867512_137LaMvM	trap	1__	0.724899305555553
14867512_138HaMvNM	truck	1__	0.7032314814814811
14867512_139HaNMvM	tub	1__	0.6858702711640348
14867512_13HaMvM	breath	1__	1.0031883680555609
14867512_140HaNMvNM	van	1__	0.6220084635416612
14867512_141LaMvM	wax	0_discard_works	0.6961105072463738
14867512_14LaNMvNM	broom	1__	0.8033884654471422
14867512_15HaMvM	bruise	1__	0.7590520833333301
14867512_16LaMvNM	cake	1__	0.6288283991227956
14867512_17HaMvNM	calf	1__	0.6813138020833236
14867512_19HaNMvM	chat	1__	0.7165015889830499
14867512_20HaNMvNM	chunks	1__	0.6148349780701778
14867512_21LaMvM	clerk	1__	0.6523949887387346
14867512_22HaMvNM	cliff	1__	0.7073107638888843
14867512_23HaNMvM	clock	1__	0.7737967728758122
14867512_24HaNMvNM	clue	1__	0.6479479166666664
14867512_25LaMvM	coach	1__	0.7517916666666622
14867512_26HaMvNM	coast	1__	0.7147162499999951
14867512_27HaNMvM	coin	1__	0.8005106511668316
14867512_28HaNMvNM	cops	1__	0.6742325833333354
14867512_29LaMvM	crash	1__	0.7287160984848526
14867512_2LaNMvM	barn	1__	0.7199868421052571
14867512_30HaMvNM	crew	1__	0.6491770833333277
14867512_31HaNMvM	crib	1__	0.6363573369565074
14867512_32HaNMvNM	crop	1__	0.6475020833333076
14867512_33LaMvM	crown	1__	0.6842145833333149
14867512_35LaNMvM	curb	1__	0.7707373451238766
14867512_36LaNMvNM	dart	1__	0.7731435620300715
14867512_37HaMvM	deck	1__	0.7581879091137864
14867512_38LaMvNM	den	1__	0.7841358134920426
14867512_39LaNMvM	dent	1__	0.7033886217948577
14867512_3LaNMvNM	bay	1__	0.7033705357142708
